number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
23,0.5821782178212823,2025-12-16 22:35:16.567521,2025-12-16 22:35:23.058647,0 days 00:00:06.491126,11.820692311707223,,0.04839230025097311,rbf,244,1.4072840118466088e-06,0.5500236639959917,0.8135830445214609,0.311260461807251,COMPLETE
24,0.5681381957768523,2025-12-16 22:35:23.058805,2025-12-16 22:35:56.517192,0 days 00:00:33.458387,20.56394774899669,,0.059407646635715614,rbf,417,1.3612553012002502e-06,0.5394834636738877,0.800965575846441,0.29841896891593933,COMPLETE
25,0.5166959578202464,2025-12-16 22:35:56.517517,2025-12-16 22:36:23.955452,0 days 00:00:27.437935,274.5443659963309,,0.0004203394931372442,rbf,302,2.794656499791638e-06,0.503124205657958,0.7672120767795254,0.22692354023456573,COMPLETE
26,0.5688073394490452,2025-12-16 22:36:23.955612,2025-12-16 22:37:11.359102,0 days 00:00:47.403490,20.550149911560414,,0.08761839986645627,rbf,1120,2.526491975584579e-06,0.5406009909064017,0.8006573247134098,0.29015591740608215,COMPLETE
27,0.5448717948713159,2025-12-16 22:37:11.359257,2025-12-16 22:38:35.834720,0 days 00:01:24.475463,104.3603250808034,,0.0018490032819800128,rbf,798,1.0207975804360159e-06,0.5093015512758166,0.788200229938683,0.2075875699520111,COMPLETE
28,0.5730769230764241,2025-12-16 22:38:35.834939,2025-12-16 22:38:36.565566,0 days 00:00:00.730627,20.789943832526337,,0.22853750941200301,rbf,1532,5.207623660618871e-06,0.5278469762209332,0.7813208144494802,0.3082215189933777,COMPLETE
29,0.5267175572514098,2025-12-16 22:38:36.565713,2025-12-16 22:38:36.848760,0 days 00:00:00.283047,38.91692529168777,,9.715330283933135e-05,rbf,283,2.210806270529132e-06,0.48827975668090406,0.7480130298587043,0.2521897554397583,COMPLETE
30,0.4869565217386335,2025-12-16 22:38:36.848943,2025-12-16 22:38:37.172503,0 days 00:00:00.323560,2.5637578508222423,,0.008162734623147228,sigmoid,746,9.991736094668198e-06,0.430911100551533,0.7107313049853372,0.3397386372089386,COMPLETE
31,0.5925925925920958,2025-12-16 22:38:37.172657,2025-12-16 22:38:37.545800,0 days 00:00:00.373143,9.579346406392192,,0.03438470593688858,rbf,1097,6.274133420418531e-06,0.5493737831885226,0.818827479338843,0.2678033113479614,COMPLETE
32,0.5741444866915167,2025-12-16 22:38:37.545966,2025-12-16 22:38:37.985803,0 days 00:00:00.439837,14.295757055439504,,0.04820375392757881,rbf,1054,6.801886412452267e-06,0.5412745637483385,0.8078762330045322,0.2825157046318054,COMPLETE
33,0.5587668593443951,2025-12-16 22:38:37.985977,2025-12-16 22:38:38.709151,0 days 00:00:00.723174,75.82690994287496,,0.3005657235880386,rbf,1485,4.3456689675248415e-06,0.5420595052623046,0.7733187816582245,0.3044399917125702,COMPLETE
34,0.5301645338203452,2025-12-16 22:38:38.709303,2025-12-16 22:38:38.981266,0 days 00:00:00.271963,5.580363812977388,,0.006847106312674027,rbf,583,1.8137216467323109e-06,0.5027804277666896,0.7679618768328446,0.2248203456401825,COMPLETE
35,0.5575539568340382,2025-12-16 22:38:38.981417,2025-12-16 22:38:40.308166,0 days 00:00:01.326749,162.97101975838115,,0.025882265167582796,rbf,1917,1.310737866570368e-05,0.5088604377194227,0.7883710177286058,0.28894954919815063,COMPLETE
36,0.5634328358203983,2025-12-16 22:38:40.308334,2025-12-16 22:38:41.086649,0 days 00:00:00.778315,31.90354466908424,,0.138820016067592,rbf,204,3.50047815637105e-05,0.5145917717573136,0.7872942215409224,0.3075163662433624,COMPLETE
37,0.5152057245075564,2025-12-16 22:38:41.086806,2025-12-16 22:38:41.349630,0 days 00:00:00.262824,512.7622722846617,,0.00014165602373572675,rbf,920,6.43421333182821e-05,0.4882065986611992,0.749283524393495,0.23149874806404114,COMPLETE
38,0.46822742474867846,2025-12-16 22:38:41.349781,2025-12-16 22:39:51.219250,0 days 00:01:09.869469,52.437996848128236,,0.6695902586412009,poly,1401,4.169813834824341e-06,0.40728079410702306,0.7309696580911758,0.2503224313259125,COMPLETE
39,0.3387978142073688,2025-12-16 22:39:51.219537,2025-12-16 22:39:51.406815,0 days 00:00:00.187278,0.0016382030048897466,,0.004199178177618128,rbf,573,2.4017764196336915e-05,0.20394736842105263,0.5,0.21883997321128845,COMPLETE
40,0.3387978142073688,2025-12-16 22:39:51.406955,2025-12-16 22:39:51.560299,0 days 00:00:00.153344,0.5722943632282077,,0.6325222900810407,sigmoid,2366,1.6946123828410445e-06,0.20394736842105263,0.5,0.21883997321128845,COMPLETE
