number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
35,0.706763398080484,2025-12-21 18:08:58.727219,2025-12-21 18:12:33.509840,0 days 00:03:34.782621,16,128,0.15212855152676763,3,1,0.00043277471431537717,2.166568774592979e-08,0.7582310290797786,0.706763398080484,0.37747958302497864,PRUNED
36,0.6931891891887112,2025-12-21 18:12:33.510028,2025-12-21 18:16:07.597926,0 days 00:03:34.087898,16,128,0.0905171546348198,7,2,0.0008311343548911863,8.271501824808767e-08,0.7375702093772242,0.6931891891887112,0.16619162261486053,PRUNED
37,0.7041215749477051,2025-12-21 18:16:07.598117,2025-12-21 18:19:39.504620,0 days 00:03:31.906503,32,256,0.14318272623799877,3,3,0.0015117112861496086,4.6360842081787235e-08,0.7613107277344364,0.7041215749477051,0.39257779717445374,PRUNED
38,0.7136910268265241,2025-12-21 18:19:39.504816,2025-12-21 18:26:55.426595,0 days 00:07:15.921779,64,512,0.07164859992149378,3,2,0.002345643347075474,1.0650594807233197e-08,0.7772104648677092,0.7136910268265241,0.43185949325561523,PRUNED
39,0.7031323048148449,2025-12-21 18:26:55.426781,2025-12-21 18:30:28.001424,0 days 00:03:32.574643,16,128,0.04248417268425851,7,3,2.8499473465214123e-05,1.0110757388313073e-07,0.7524278173604797,0.7031323048148449,0.4126521050930023,PRUNED
40,0.7014858171989754,2025-12-21 18:30:28.001614,2025-12-21 18:34:08.775701,0 days 00:03:40.774087,16,128,0.19426077191738536,5,4,0.0029031064770897994,2.8844303744452427e-08,0.7514160799735019,0.7014858171989754,0.4176141023635864,PRUNED
41,0.7339003645195549,2025-12-21 18:34:08.775894,2025-12-21 18:48:28.321389,0 days 00:14:19.545495,16,512,0.027920722560758622,3,2,0.0011183395821652603,2.0716614564308627e-07,0.8064881569025419,0.7339003645195549,0.322373628616333,PRUNED
42,0.7468095967325292,2025-12-21 18:48:28.321582,2025-12-21 19:32:06.554509,0 days 00:43:38.232927,16,512,0.00253172719979561,3,2,0.0014805896482755687,3.5244598559993184e-07,0.8037123758782778,0.7322834645664342,0.1842665821313858,COMPLETE
43,0.704977375565126,2025-12-21 19:32:06.554783,2025-12-21 19:35:39.297305,0 days 00:03:32.742522,16,512,0.1257895789289118,3,2,0.00046110152775711373,7.647039976545792e-07,0.7562847816843672,0.704977375565126,0.47639700770378113,PRUNED
44,0.7227916056608039,2025-12-21 19:35:39.297491,2025-12-21 19:42:57.114161,0 days 00:07:17.816670,16,512,0.054576804532529756,3,1,0.0008821750547463586,3.923336287343342e-06,0.7797340089407576,0.7227916056608039,0.44121837615966797,PRUNED
45,0.7070428997471616,2025-12-21 19:42:57.114346,2025-12-21 19:46:30.770626,0 days 00:03:33.656280,16,512,0.2899891577487662,3,2,0.00207368540316974,5.730856071205158e-08,0.7621931166033578,0.7070428997471616,0.4149949252605438,PRUNED
46,0.7060755336612508,2025-12-21 19:46:30.770863,2025-12-21 19:50:09.207214,0 days 00:03:38.436351,64,512,0.08388418074545673,3,2,0.0006410909990765116,2.5428871282377575e-08,0.7591147393297015,0.7060755336612508,0.4107145369052887,PRUNED
47,0.7069133398242384,2025-12-21 19:50:09.207402,2025-12-21 19:53:42.881996,0 days 00:03:33.674594,16,256,0.10470850226132215,7,1,0.001173537318063225,2.0855873551851187e-08,0.7618243044837687,0.7069133398242384,0.4337233304977417,PRUNED
48,0.7060964513188955,2025-12-21 19:53:42.882188,2025-12-21 19:57:16.939804,0 days 00:03:34.057616,16,512,0.02819071941690629,5,2,0.0003448880523576162,1.2776733680588447e-05,0.7627707069212175,0.7060964513188955,0.41296055912971497,PRUNED
49,0.7266296109141062,2025-12-21 19:57:16.939999,2025-12-21 20:08:01.296283,0 days 00:10:44.356284,16,128,0.18382139015839433,3,3,0.0029459774048715215,3.9999247632402445e-05,0.7961126732770953,0.7266296109141062,0.5307167172431946,PRUNED
