number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_huber_delta,params_layers,params_loss,params_lr,params_nhead,params_weight_decay,user_attrs_val_mae,user_attrs_val_r2,user_attrs_val_rmse,user_attrs_val_spearman_rho,state
178,0.2742324224765661,2025-12-21 19:37:09.508761,2025-12-21 19:37:31.076390,0 days 00:00:21.567629,32,384,0.1454788775449558,256,,4,mse,9.346333750255799e-05,4,1.0485654343550028e-08,0.8395077586174011,0.026119112968444824,1.1060118675231934,0.2742324224765661,PRUNED
179,0.2745711718193322,2025-12-21 19:37:31.076561,2025-12-21 19:37:53.529687,0 days 00:00:22.453126,32,256,0.3237268534678459,256,1.2745105792059295,1,huber,0.00023061890543880047,8,6.84003876453167e-07,0.8121792674064636,0.047637879848480225,1.0937243700027466,0.2745711718193322,PRUNED
180,0.3293672883343442,2025-12-21 19:37:53.529857,2025-12-21 19:38:17.593538,0 days 00:00:24.063681,16,128,0.2956837340228028,256,0.7901840136998535,4,huber,0.0007698491250014088,8,1.3495640536929976e-09,0.8335383534431458,0.01967567205429077,1.1096645593643188,0.3293672883343442,PRUNED
181,0.3786133832802666,2025-12-21 19:38:17.593709,2025-12-21 19:39:06.466112,0 days 00:00:48.872403,16,384,0.33343142374757784,256,1.5384054693469549,4,huber,0.00021245412835989077,4,8.589024683331308e-10,0.8186116218566895,0.05514240264892578,1.0894066095352173,0.3786133832802666,PRUNED
182,0.49737151562669624,2025-12-21 19:39:06.466283,2025-12-21 19:44:39.855877,0 days 00:05:33.389594,16,384,0.35170002252448085,256,1.519181577797758,4,huber,0.000242174509768922,4,2.8477279180310284e-07,1.1908434629440308,-0.5708363056182861,1.4046635627746582,0.39608958877214867,COMPLETE
183,0.5183497100938698,2025-12-21 19:44:39.856125,2025-12-21 19:51:36.851122,0 days 00:06:56.994997,16,384,0.34374910448174445,256,1.659603712785047,4,huber,0.00018329292307671312,4,3.5631265861000613e-07,1.1426799297332764,-0.5749325752258301,1.4064937829971313,0.4384072523562,COMPLETE
184,0.3073460578191627,2025-12-21 19:51:36.851407,2025-12-21 19:51:59.691112,0 days 00:00:22.839705,16,384,0.35035191870730786,256,1.5352054256141365,4,huber,0.00018311777860789813,4,1.4515573105039746e-07,1.0146327018737793,-0.20983362197875977,1.2327347993850708,0.3073460578191627,PRUNED
185,0.3237298136821649,2025-12-21 19:51:59.691285,2025-12-21 19:52:23.440222,0 days 00:00:23.748937,16,384,0.37030887234264154,256,1.6439367752772316,4,huber,0.00024460530486813785,4,3.6426996799876546e-07,0.8058852553367615,0.05702173709869385,1.0883227586746216,0.3237298136821649,PRUNED
186,0.2880580296662599,2025-12-21 19:52:23.440400,2025-12-21 19:52:47.469106,0 days 00:00:24.028706,16,384,0.3398115546906751,1536,1.768128861363213,4,huber,0.00016936873580772037,4,5.6886904236730404e-08,0.8484915494918823,0.018750488758087158,1.1101881265640259,0.2880580296662599,PRUNED
187,0.29984959264585587,2025-12-21 19:52:47.469281,2025-12-21 19:53:10.384824,0 days 00:00:22.915543,16,384,0.34858925457643763,256,,4,mse,0.00015236980737950797,4,4.953932036494029e-07,0.7977100610733032,0.023428142070770264,1.1075388193130493,0.29984959264585587,PRUNED
188,0.41988411047627966,2025-12-21 19:53:10.384995,2025-12-21 19:54:44.867117,0 days 00:01:34.482122,16,384,0.16223761322037225,256,1.3200073747929482,4,huber,0.00019563503691471095,4,2.625589336897952e-09,0.7481502890586853,0.029574811458587646,1.1040477752685547,0.41988411047627966,PRUNED
189,0.32963120160202203,2025-12-21 19:54:44.867290,2025-12-21 19:55:08.025713,0 days 00:00:23.158423,16,384,0.38823655154468845,256,1.9002429591671874,4,huber,0.0002890743496701177,4,1.708534007909558e-10,0.9704256057739258,-0.13849401473999023,1.1958376169204712,0.32963120160202203,PRUNED
190,0.38037623952330146,2025-12-21 19:55:08.025883,2025-12-21 19:55:55.396600,0 days 00:00:47.370717,16,256,0.35537399232996225,1024,1.4206989391358298,4,huber,0.0002582091831147518,4,1.4336442607333115e-06,0.9824001789093018,-0.1487973928451538,1.201236605644226,0.38037623952330146,PRUNED
191,0.39629576541861744,2025-12-21 19:55:55.396772,2025-12-21 19:56:41.414332,0 days 00:00:46.017560,16,384,0.17601048336584232,256,1.0469121315409426,4,huber,0.00031190915792820277,4,3.0835473798065103e-07,0.7732140421867371,0.11008113622665405,1.0572606325149536,0.39629576541861744,PRUNED
192,0.3153485258619831,2025-12-21 19:56:41.414506,2025-12-21 19:57:02.397237,0 days 00:00:20.982731,32,384,0.03561657391534866,256,0.9909775146730708,4,huber,0.0001035204955404453,4,2.3465138538973807e-07,0.7944428324699402,-0.08153903484344482,1.1655421257019043,0.3153485258619831,PRUNED
193,0.3328722200118482,2025-12-21 19:57:02.397416,2025-12-21 19:57:25.752768,0 days 00:00:23.355352,16,384,0.36166083336582366,256,1.6098096894982157,2,huber,0.0005841806395048835,8,8.967820773799073e-07,1.017270565032959,-0.25686419010162354,1.2564668655395508,0.3328722200118482,PRUNED
194,0.29777460430250063,2025-12-21 19:57:25.752946,2025-12-21 19:57:48.316100,0 days 00:00:22.563154,32,384,0.13466580522003918,256,1.4903473645165002,4,huber,0.0003817007258130979,4,6.95799719741887e-07,0.9421486854553223,-0.0921790599822998,1.171261191368103,0.29777460430250063,PRUNED
195,0.3778131982366844,2025-12-21 19:57:48.316274,2025-12-21 19:58:33.119282,0 days 00:00:44.803008,16,384,0.06021662058512234,256,0.6494251907270597,4,huber,0.00020456551722458662,8,1.2034800504095116e-07,0.7373312711715698,0.07508450746536255,1.0778489112854004,0.3778131982366844,PRUNED
196,0.31780626168563475,2025-12-21 19:58:33.119460,2025-12-21 19:58:54.283376,0 days 00:00:21.163916,32,384,0.37497671979597663,1536,1.1529765516723567,1,huber,7.994363826580073e-05,8,2.5598451820978203e-07,0.7880375981330872,0.05037146806716919,1.092153549194336,0.31780626168563475,PRUNED
197,0.2991003705887658,2025-12-21 19:58:54.283546,2025-12-21 19:59:16.697987,0 days 00:00:22.414441,16,384,0.14272265390039118,256,,4,mse,0.0004739966262495015,4,4.1319878883109036e-10,0.8669268488883972,0.013221383094787598,1.113311529159546,0.2991003705887658,PRUNED
198,0.27534029840160223,2025-12-21 19:59:16.698156,2025-12-21 19:59:38.694038,0 days 00:00:21.995882,32,256,0.10315500712082537,256,1.6519342971415634,4,huber,0.00033965007881608055,8,5.588635480420161e-05,0.8002501726150513,0.05829131603240967,1.0875898599624634,0.27534029840160223,PRUNED
199,0.2700155013548489,2025-12-21 19:59:38.694212,2025-12-21 20:00:00.051489,0 days 00:00:21.357277,64,384,0.26701010757590815,256,1.0941382035274443,4,huber,0.00042472281590140844,4,8.104335949687893e-09,0.7878961563110352,0.009015202522277832,1.115681767463684,0.2700155013548489,PRUNED
