number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_layers,params_lr,params_nhead,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
81,0.47198641765655835,2025-12-21 21:31:00.063068,2025-12-21 21:31:22.489763,0 days 00:00:22.426695,32,128,0.2957620767770027,512,2,0.0005734301035434264,4,4.7679490197098145e-08,0.7041872167422021,0.47198641765655835,0.6181658506393433,PRUNED
82,0.4189044038664189,2025-12-21 21:31:22.489940,2025-12-21 21:31:34.138922,0 days 00:00:11.648982,32,128,0.33943798277286547,512,2,0.0004216091767851342,4,1.2427104264512603e-07,0.6948605371900827,0.4189044038664189,0.3987525999546051,PRUNED
83,0.44628099173503755,2025-12-21 21:31:34.139101,2025-12-21 21:31:44.847816,0 days 00:00:10.708715,32,128,0.32682391206427497,512,2,0.00022456912701012698,4,1.468220164255103e-08,0.7012504998667022,0.44628099173503755,0.718401312828064,PRUNED
84,0.43449048152255515,2025-12-21 21:31:44.848001,2025-12-21 21:31:58.147248,0 days 00:00:13.299247,32,128,0.3656652263269616,512,2,0.0002862568195910316,4,6.90537005739593e-08,0.6984095907757931,0.43449048152255515,0.43856343626976013,PRUNED
85,0.4389086595488137,2025-12-21 21:31:58.147422,2025-12-21 21:32:10.866253,0 days 00:00:12.718831,32,128,0.18818242861599394,512,1,0.0009864112465664942,4,8.968772403715403e-06,0.7123267128765662,0.4389086595488137,0.3305540978908539,PRUNED
86,0.4758942457226987,2025-12-21 21:32:10.866432,2025-12-21 21:32:33.262916,0 days 00:00:22.396484,32,384,0.4351332350852756,256,1,0.00016415876925061706,8,2.4006536572668734e-08,0.7304510463876299,0.4758942457226987,0.3417972922325134,PRUNED
87,0.4368600682588975,2025-12-21 21:32:33.263095,2025-12-21 21:32:45.884786,0 days 00:00:12.621691,16,128,0.34877320494480674,1536,1,0.00043461560788571557,8,4.6376363237592183e-05,0.7109687416688881,0.4368600682588975,0.5458136200904846,PRUNED
88,0.4341801385677206,2025-12-21 21:32:45.884966,2025-12-21 21:32:56.875531,0 days 00:00:10.990565,32,384,0.39418637580832616,256,2,0.00013892862115011056,4,2.90818506536801e-07,0.7125266595574513,0.4341801385677206,0.22604471445083618,PRUNED
89,0.4832713754641871,2025-12-21 21:32:56.875709,2025-12-21 21:33:31.874986,0 days 00:00:34.999277,32,128,0.2214596513883506,512,1,0.00011424148134266667,8,2.6303533052642783e-05,0.7523577046121034,0.4832713754641871,0.4966859221458435,PRUNED
90,0.46238532110042146,2025-12-21 21:33:31.875164,2025-12-21 21:33:55.503712,0 days 00:00:23.628548,32,384,0.4660802041220604,256,1,7.462332805271396e-05,8,0.00010791012866455659,0.739652759264196,0.46238532110042146,0.5542824864387512,PRUNED
91,0.5208747514905536,2025-12-21 21:33:55.503894,2025-12-21 21:35:01.983477,0 days 00:01:06.479583,16,256,0.24408465690797593,256,3,9.388530309922595e-05,8,0.00023113704979286804,0.7703029192215409,0.5208747514905536,0.5161920189857483,PRUNED
92,0.45922746781066087,2025-12-21 21:35:01.983651,2025-12-21 21:35:31.169037,0 days 00:00:29.185386,16,256,0.37589231301260795,256,4,3.644103653490042e-05,8,0.0007391334736150732,0.7255565182617969,0.45922746781066087,0.5736234784126282,PRUNED
