number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
24,0.39077936333659613,2025-12-24 10:48:11.768007,2025-12-24 10:48:56.527406,0 days 00:00:44.759399,64,256,0.21063288521323156,3,2,0.0028733243053037797,0.001450744230515501,0.6150818115169288,0.39077936333659613,0.5106219053268433,PRUNED
25,0.42895442359204944,2025-12-24 10:48:56.527584,2025-12-24 10:50:28.707221,0 days 00:01:32.179637,64,256,0.17791988131140332,3,3,0.0008222001472493625,5.046620647754393e-06,0.6786648560383898,0.42895442359204944,0.6056944727897644,PRUNED
26,0.42874845105285797,2025-12-24 10:50:28.707392,2025-12-24 10:51:56.999987,0 days 00:01:28.292595,32,128,0.12150704651244491,3,4,0.00018526390456880887,0.0001386529158974876,0.6801477939216208,0.42874845105285797,0.48554110527038574,PRUNED
27,0.4316353887395026,2025-12-24 10:51:57.000159,2025-12-24 10:54:19.164297,0 days 00:02:22.164138,16,128,0.08872464300789176,3,4,0.0004066462710792132,0.0005660418442416506,0.692890229272194,0.4316353887395026,0.3513316214084625,PRUNED
28,0.3491495076093233,2025-12-24 10:54:19.164475,2025-12-24 10:55:02.672503,0 days 00:00:43.508028,64,512,0.23016984371663468,5,3,0.001291161260930042,0.0034077888544664587,0.5701375466542256,0.3491495076093233,0.5073676705360413,PRUNED
29,0.41919191919148907,2025-12-24 10:55:02.672673,2025-12-24 10:56:30.077141,0 days 00:01:27.404468,32,256,0.001895653941764719,7,1,0.00010641568471694778,1.0120318063947698e-06,0.6761030391895495,0.41919191919148907,0.43952247500419617,PRUNED
30,0.43686868686825664,2025-12-24 10:56:30.077316,2025-12-24 10:58:47.524409,0 days 00:02:17.447093,64,512,0.1600218514997229,7,2,0.0006222599476102478,2.8585385971721005e-06,0.6876041388962943,0.43686868686825664,0.43497058749198914,PRUNED
31,0.44510385756630044,2025-12-24 10:58:47.524584,2025-12-24 11:01:10.421636,0 days 00:02:22.897052,16,128,0.06872305645781485,5,4,0.0001326011692738904,8.553031493135232e-06,0.6809559117568649,0.44510385756630044,0.5686143636703491,PRUNED
32,0.43695380773989706,2025-12-24 11:01:10.421815,2025-12-24 11:03:32.123593,0 days 00:02:21.701778,16,128,0.2666064557406868,5,4,7.507199941002417e-05,1.7516274719492587e-05,0.6924570114636097,0.43695380773989706,0.5006256699562073,PRUNED
33,0.3847072879326774,2025-12-24 11:03:32.123771,2025-12-24 11:04:19.501351,0 days 00:00:47.377580,16,128,0.2302665120859974,5,4,1.0501163115722614e-05,2.220285944367289e-05,0.6220174620101306,0.3847072879326774,0.4905226230621338,PRUNED
34,0.41867043847196317,2025-12-24 11:04:19.501537,2025-12-24 11:06:41.235565,0 days 00:02:21.734028,16,128,0.46970649564264116,5,3,0.0001598252181711782,9.671820761558474e-06,0.676498766995468,0.41867043847196317,0.48098304867744446,PRUNED
35,0.4316546762585338,2025-12-24 11:06:41.235737,2025-12-24 11:09:03.617409,0 days 00:02:22.381672,16,128,0.15599395369699037,5,4,0.0003590945774983169,8.953316226537056e-05,0.6899076912823248,0.4316546762585338,0.5469616651535034,PRUNED
36,0.42287234042508987,2025-12-24 11:09:03.617589,2025-12-24 11:10:37.506516,0 days 00:01:33.888927,16,128,0.0990818905928315,3,4,3.7498634202039896e-05,3.36641580604491e-05,0.6605280258597708,0.42287234042508987,0.5308932662010193,PRUNED
37,0.4391691394654103,2025-12-24 11:10:37.506688,2025-12-24 11:12:55.141708,0 days 00:02:17.635020,32,256,0.02228296556854792,5,4,0.0001931780136415591,7.020286266847061e-07,0.6941315649160223,0.4391691394654103,0.4075685143470764,PRUNED
38,0.435897435896957,2025-12-24 11:12:55.141887,2025-12-24 11:15:15.911994,0 days 00:02:20.770107,16,128,0.05976697218177246,3,3,0.0010760603502299277,0.0004985732172887387,0.6850673153825646,0.435897435896957,0.49991440773010254,PRUNED
39,0.3738562091498886,2025-12-24 11:15:15.912172,2025-12-24 11:16:01.117309,0 days 00:00:45.205137,32,512,0.14224787385227392,7,4,0.0018354859632052699,2.461610446565381e-07,0.6156566582244735,0.3738562091498886,0.4905768036842346,PRUNED
40,0.44613434727460066,2025-12-24 11:16:01.117485,2025-12-24 11:18:21.275080,0 days 00:02:20.157595,16,256,0.284762004166941,3,1,0.0006551625069069296,8.330854865947484e-06,0.703874800053319,0.44613434727460066,0.4149450659751892,PRUNED
41,0.40661938534237513,2025-12-24 11:18:21.275260,2025-12-24 11:19:05.676897,0 days 00:00:44.401637,64,512,0.31286429468028965,7,1,2.797103404931003e-05,2.202736759651941e-06,0.6474190215942416,0.40661938534237513,0.4685612916946411,PRUNED
42,0.4167664670654507,2025-12-24 11:19:05.677068,2025-12-24 11:21:18.701492,0 days 00:02:13.024424,64,512,0.23893331820974398,7,2,5.488274597657338e-05,1.3087102106470203e-06,0.6767653625699813,0.4167664670654507,0.3880675137042999,PRUNED
43,0.41144414168892585,2025-12-24 11:21:18.701666,2025-12-24 11:23:36.909098,0 days 00:02:18.207432,64,512,0.2108298622314695,7,1,7.761353885737821e-05,0.0003331841280431768,0.6757531324980005,0.41144414168892585,0.4909277558326721,PRUNED
44,0.40985442329187194,2025-12-24 11:23:36.909273,2025-12-24 11:24:31.231697,0 days 00:00:54.322424,64,512,0.33194097428123515,7,4,2.390159002255567e-05,4.709155910405095e-07,0.646015229272194,0.40985442329187194,0.46147990226745605,PRUNED
45,0.4226519337012071,2025-12-24 11:24:31.231878,2025-12-24 11:26:00.452660,0 days 00:01:29.220782,32,512,0.2961811113447919,3,2,4.434719882409605e-05,6.221544562951956e-06,0.6651851173020529,0.4226519337012071,0.5681961178779602,PRUNED
46,0.38321995464812186,2025-12-24 11:26:00.452840,2025-12-24 11:26:46.735142,0 days 00:00:46.282302,64,128,0.4277491839842303,3,3,1.556678169935675e-05,7.666758459293371e-08,0.6280408557717942,0.38321995464812186,0.49921754002571106,PRUNED
47,0.4239316239311355,2025-12-24 11:26:46.735317,2025-12-24 11:28:17.767208,0 days 00:01:31.031891,16,512,0.35075041483469693,7,4,0.0001497827293387524,1.3611153549434949e-05,0.6859879032258066,0.4239316239311355,0.594267725944519,PRUNED
48,0.44238410595982364,2025-12-24 11:28:17.767381,2025-12-24 11:30:32.483807,0 days 00:02:14.716426,32,128,0.25474500655288296,3,3,0.00025857432369249676,1.7676855993853443e-06,0.6967204578778993,0.44238410595982364,0.4920855462551117,PRUNED
49,0.4251336898391289,2025-12-24 11:30:32.483985,2025-12-24 11:32:05.443604,0 days 00:01:32.959619,16,512,0.1696846842815732,5,2,0.0004469039323648122,3.1068657522267625e-05,0.6695881098373767,0.4251336898391289,0.5464293956756592,PRUNED
50,0.42487046632080744,2025-12-24 11:32:05.443784,2025-12-24 11:33:34.079343,0 days 00:01:28.635559,64,256,0.1214255279877424,3,4,0.00011064803224922806,9.810735118421866e-05,0.6592741935483871,0.42487046632080744,0.5645098090171814,PRUNED
51,0.3793103448271946,2025-12-24 11:33:34.079520,2025-12-24 11:34:21.764410,0 days 00:00:47.684890,32,128,0.20943123111767614,3,3,1.7982758524069813e-05,3.984608122454213e-06,0.6216175686483604,0.3793103448271946,0.5005300641059875,PRUNED
52,0.39908256880693244,2025-12-24 11:34:21.764582,2025-12-24 11:35:07.635831,0 days 00:00:45.871249,32,128,0.10354752829380429,3,3,0.0016177504246123779,5.378411290328228e-05,0.6482979538789656,0.39908256880693244,0.5125703811645508,PRUNED
53,0.41102181400648125,2025-12-24 11:35:07.636020,2025-12-24 11:35:55.046492,0 days 00:00:47.410472,32,128,0.1959570256210195,3,3,6.190215490622326e-05,1.3483531096081463e-05,0.6464067915222607,0.41102181400648125,0.4800831973552704,PRUNED
54,0.38516746411441527,2025-12-24 11:35:55.046665,2025-12-24 11:36:41.891677,0 days 00:00:46.845012,32,128,0.24557353140012572,3,4,3.781192809598056e-05,0.00025719930135301616,0.6237045121300987,0.38516746411441527,0.534430742263794,PRUNED
55,0.43053817271546674,2025-12-24 11:36:41.891852,2025-12-24 11:38:11.383483,0 days 00:01:29.491631,32,128,0.14352466737788042,3,3,0.000944119127397001,0.0023638421683271943,0.6872583977605973,0.43053817271546674,0.46057912707328796,PRUNED
56,0.4326530612240427,2025-12-24 11:38:11.383663,2025-12-24 11:40:25.471868,0 days 00:02:14.088205,64,256,0.07342747180807471,3,4,0.0006014770214558604,9.705076942187161e-05,0.680056151692882,0.4326530612240427,0.5950632691383362,PRUNED
57,0.42178447276899944,2025-12-24 11:40:25.472040,2025-12-24 11:42:43.517088,0 days 00:02:18.045048,32,512,0.04406441278339254,3,2,0.00025311283210034864,0.009966937946017666,0.6865002665955745,0.42178447276899944,0.3956422507762909,PRUNED
58,0.4058624577222578,2025-12-24 11:42:43.517266,2025-12-24 11:43:29.939431,0 days 00:00:46.422165,16,128,0.2226653244632049,7,3,2.0642825109096546e-05,0.0007681724698605624,0.6442448680351905,0.4058624577222578,0.4686334431171417,PRUNED
59,0.39502762430894184,2025-12-24 11:43:29.939607,2025-12-24 11:44:13.823240,0 days 00:00:43.883633,64,256,0.27671633197725587,5,4,0.0029515453971930175,4.456344173826261e-06,0.6367385363902959,0.39502762430894184,0.6465240120887756,PRUNED
60,0.4163568773229943,2025-12-24 11:44:13.823412,2025-12-24 11:45:46.347978,0 days 00:01:32.524566,16,512,0.17566093583900966,3,1,1.1673848426046686e-05,3.6898432727310756e-05,0.6507389696081045,0.4163568773229943,0.5197100639343262,PRUNED
61,0.4325153374228415,2025-12-24 11:45:46.348147,2025-12-24 11:47:59.455790,0 days 00:02:13.107643,32,512,0.25258313872596067,7,4,0.0002078644456643462,4.176451930304214e-08,0.6875874766728872,0.4325153374228415,0.41508790850639343,PRUNED
62,0.42406876790785136,2025-12-24 11:47:59.455980,2025-12-24 11:49:27.788505,0 days 00:01:28.332525,32,512,0.2995715807065895,7,4,0.0003433267458860032,1.1260387245699286e-08,0.6674345174620101,0.42406876790785136,0.4063359797000885,PRUNED
63,0.4294049008163915,2025-12-24 11:49:27.788683,2025-12-24 11:51:03.681054,0 days 00:01:35.892371,32,512,0.2182512918030562,7,4,9.616424180596975e-05,3.173492121641259e-08,0.6850839776059718,0.4294049008163915,0.39658278226852417,PRUNED
64,0.4274406332449423,2025-12-24 11:51:03.681228,2025-12-24 11:52:30.983545,0 days 00:01:27.302317,32,512,0.2015549935353705,7,4,0.00013134541273834472,1.683574308945381e-07,0.6838468075179952,0.4274406332449423,0.36842867732048035,PRUNED
65,0.43363994743714274,2025-12-24 11:52:30.983721,2025-12-24 11:54:49.037685,0 days 00:02:18.053964,32,128,0.18581749742310702,5,4,0.0002418694402203586,2.1100201593329776e-05,0.6829345507864569,0.43363994743714274,0.5493195652961731,PRUNED
66,0.44412607449810926,2025-12-24 11:54:49.037865,2025-12-24 11:57:03.052352,0 days 00:02:14.014487,64,256,0.16073445998853925,3,3,0.0005418960842547703,0.00014509642114257692,0.6951896161023728,0.44412607449810926,0.6152188777923584,PRUNED
67,0.34001382169978506,2025-12-24 11:57:03.052536,2025-12-24 11:57:52.085499,0 days 00:00:49.032963,16,512,0.13073150170163017,7,4,0.00041225529011214225,2.0709486588751392e-08,0.5403038356438283,0.34001382169978506,0.47109538316726685,PRUNED
68,0.43053817271546674,2025-12-24 11:57:52.085674,2025-12-24 11:59:21.155407,0 days 00:01:29.069733,32,128,0.2638695767657138,3,3,8.881849893174828e-05,6.677957096778765e-05,0.666263996267662,0.43053817271546674,0.4499901235103607,PRUNED
69,0.3911007025757003,2025-12-24 11:59:21.155584,2025-12-24 12:00:04.560765,0 days 00:00:43.405181,64,128,0.2316219520601359,5,4,6.47884085557686e-05,3.5951260718221717e-07,0.6296154358837642,0.3911007025757003,0.4165586829185486,PRUNED
70,0.363999999999627,2025-12-24 12:00:04.560955,2025-12-24 12:00:53.342898,0 days 00:00:48.781943,16,512,0.02585147102463191,7,4,0.0007077888834301464,1.4135517133208906e-05,0.5815386730205279,0.363999999999627,0.4918781518936157,PRUNED
71,0.41594827586167726,2025-12-24 12:00:53.343076,2025-12-24 12:03:14.744448,0 days 00:02:21.401372,16,256,0.28162786925445055,3,1,0.0009385414005579566,8.880051528003626e-06,0.6636521927486004,0.41594827586167726,0.4875616729259491,PRUNED
72,0.40660736975814527,2025-12-24 12:03:14.744631,2025-12-24 12:03:59.288043,0 days 00:00:44.543412,16,256,0.2829567116047348,3,1,0.0007011212783969112,6.318528375050137e-06,0.6623650359904025,0.40660736975814527,0.5319511890411377,PRUNED
73,0.3974193548382745,2025-12-24 12:03:59.288215,2025-12-24 12:04:48.610149,0 days 00:00:49.321934,16,256,0.24200730494714032,3,1,0.00031722554696868825,2.9464354274195703e-06,0.6567040455878432,0.3974193548382745,0.5411745309829712,PRUNED
74,0.4004576659034837,2025-12-24 12:04:48.610323,2025-12-24 12:05:35.638618,0 days 00:00:47.028295,16,256,0.312836118513379,3,1,0.001526784373179508,3.382459257720278e-05,0.6376466275659824,0.4004576659034837,0.5323799848556519,PRUNED
75,0.42685851318903056,2025-12-24 12:05:35.638797,2025-12-24 12:07:09.472221,0 days 00:01:33.833424,16,256,0.11378600747173953,3,1,0.0022871800544032464,1.1206056023946858e-07,0.6619255698480405,0.42685851318903056,0.48171544075012207,PRUNED
76,0.4171934260425531,2025-12-24 12:07:09.472397,2025-12-24 12:08:38.315733,0 days 00:01:28.843336,64,256,0.15173360072773012,3,2,0.00021314716002154285,7.760753979489603e-06,0.6710043988269795,0.4171934260425531,0.44158869981765747,PRUNED
77,0.44086021505331896,2025-12-24 12:08:38.315913,2025-12-24 12:11:00.186913,0 days 00:02:21.871000,16,512,0.3332059771783547,5,1,0.00048421772206859616,1.2500489107102419e-05,0.6977222740602504,0.44086021505331896,0.47117671370506287,PRUNED
78,0.43072702331916707,2025-12-24 12:11:00.187088,2025-12-24 12:13:17.535378,0 days 00:02:17.348290,32,128,0.19249864135867797,3,4,0.00013330003358842763,2.15112384965878e-05,0.6811600239936016,0.43072702331916707,0.5263206958770752,PRUNED
79,0.392108508014372,2025-12-24 12:13:17.535555,2025-12-24 12:14:01.427328,0 days 00:00:43.891773,64,512,0.3770460724422024,7,4,1.340466398361319e-05,1.3296995129215901e-06,0.6334435817115436,0.392108508014372,0.543138861656189,PRUNED
80,0.4516129032253619,2025-12-24 12:14:01.427499,2025-12-24 12:16:24.748637,0 days 00:02:23.321138,16,128,0.07976348909697444,3,2,0.0011471053410220488,7.289779438766076e-05,0.7031958144494801,0.4516129032253619,0.5209377408027649,PRUNED
81,0.42857142857098357,2025-12-24 12:16:24.748810,2025-12-24 12:18:00.206394,0 days 00:01:35.457584,16,128,0.05312802638123279,3,2,0.0011048913883025787,4.335558322378616e-05,0.6794896360970409,0.42857142857098357,0.47160637378692627,PRUNED
82,0.4255874673624864,2025-12-24 12:18:00.206565,2025-12-24 12:20:20.803256,0 days 00:02:20.596691,16,128,0.2637161755556393,3,2,0.0012866158388660182,6.931302110779859e-05,0.6860295587843243,0.4255874673624864,0.49635669589042664,PRUNED
83,0.42379182156091255,2025-12-24 12:20:20.803433,2025-12-24 12:21:54.721130,0 days 00:01:33.917697,16,128,0.07826566615101488,3,1,3.0067789440337708e-05,0.0002418185206635531,0.6604405491868834,0.42379182156091255,0.4950259029865265,PRUNED
84,0.4202719406670655,2025-12-24 12:21:54.721311,2025-12-24 12:24:15.601308,0 days 00:02:20.879997,16,128,0.1683799158568533,3,2,0.0008830806925983087,0.0003554340842215335,0.6834677419354839,0.4202719406670655,0.4824853539466858,PRUNED
85,0.4165554072091699,2025-12-24 12:24:15.601481,2025-12-24 12:26:34.776655,0 days 00:02:19.175174,16,128,0.003055611071714169,3,1,0.0005843427106033206,0.00012178669987486661,0.6746784190882431,0.4165554072091699,0.47319042682647705,PRUNED
86,0.41258741258700155,2025-12-24 12:26:34.776830,2025-12-24 12:27:17.403780,0 days 00:00:42.626950,32,256,0.09539619690385111,3,3,0.000785523277152501,2.8130986763288088e-05,0.6530925086643562,0.41258741258700155,0.5183600783348083,PRUNED
87,0.346218487394628,2025-12-24 12:27:17.403959,2025-12-24 12:28:01.649505,0 days 00:00:44.245546,64,128,0.21859887978400538,5,4,0.0022717064179956096,0.0012469673308689536,0.5548999433484404,0.346218487394628,0.48473334312438965,PRUNED
88,0.4289693593310241,2025-12-24 12:28:01.649680,2025-12-24 12:29:33.483964,0 days 00:01:31.834284,16,512,0.08484118804737376,7,2,4.802166183530862e-05,0.0019749204948160265,0.6870438716342309,0.4289693593310241,0.4303978979587555,PRUNED
89,0.43839541547232125,2025-12-24 12:29:33.484144,2025-12-24 12:31:45.007789,0 days 00:02:11.523645,32,128,0.11052525370253569,3,3,0.0003832400562988377,1.7644436516955604e-05,0.6923612036790189,0.43839541547232125,0.4579606354236603,PRUNED
90,0.3911525029099502,2025-12-24 12:31:45.007970,2025-12-24 12:32:29.354699,0 days 00:00:44.346729,16,256,0.28806535800731253,3,4,0.00017851683600051015,3.0179252226999996e-06,0.6315899093575046,0.3911525029099502,0.5726271867752075,PRUNED
91,0.4514285714281139,2025-12-24 12:32:29.354879,2025-12-24 12:34:51.337004,0 days 00:02:21.982125,16,128,0.06918805575149045,5,4,0.0001495514304222281,8.819106694084496e-06,0.6911406958144495,0.4514285714281139,0.47997063398361206,PRUNED
92,0.43579766536921344,2025-12-24 12:34:51.337179,2025-12-24 12:37:12.607423,0 days 00:02:21.270244,16,128,0.060991366979154416,5,4,0.00011679533050232765,6.238390065846161e-06,0.6859170887763264,0.43579766536921344,0.42279142141342163,PRUNED
93,0.43013698630092123,2025-12-24 12:37:12.607604,2025-12-24 12:38:49.412318,0 days 00:01:36.804714,16,128,0.030408377736317924,5,4,0.00028713665523241613,4.3608107952540455e-05,0.6603197480671821,0.43013698630092123,0.4354020655155182,PRUNED
94,0.40996602491465833,2025-12-24 12:38:49.412494,2025-12-24 12:40:22.692389,0 days 00:01:33.279895,16,128,0.14011383893388926,5,4,0.00066966956938951,0.0007480979948130645,0.6587326712876567,0.40996602491465833,0.40153348445892334,PRUNED
95,0.4271570014139717,2025-12-24 12:40:22.692566,2025-12-24 12:41:50.354886,0 days 00:01:27.662320,64,128,0.041624604050180786,5,4,0.00016696827714943196,1.1183233484966182e-05,0.6771319314849374,0.4271570014139717,0.4999125301837921,PRUNED
96,0.44339622641461857,2025-12-24 12:41:50.355060,2025-12-24 12:44:05.288908,0 days 00:02:14.933848,32,512,0.2056740966793539,7,4,0.0001394352707117454,7.191947514990381e-07,0.6829387163423087,0.44339622641461857,0.546312153339386,PRUNED
97,0.39405204460923965,2025-12-24 12:44:05.289090,2025-12-24 12:44:51.289796,0 days 00:00:46.000706,16,128,0.01273168947463648,5,3,0.00152103152855,0.00522875080951644,0.6301028059184217,0.39405204460923965,0.523456871509552,PRUNED
98,0.41687979539598635,2025-12-24 12:44:51.289971,2025-12-24 12:47:02.333435,0 days 00:02:11.043464,32,512,0.06720017532925124,3,1,0.0002162173767589329,7.502004880106106e-05,0.6819764729405492,0.41687979539598635,0.47695204615592957,PRUNED
99,0.43781094527320513,2025-12-24 12:47:02.333612,2025-12-24 12:49:18.260169,0 days 00:02:15.926557,16,128,0.2353945576525584,3,4,0.00010046259136205805,2.558787451339656e-05,0.6936941815515862,0.43781094527320513,0.5258379578590393,PRUNED
100,0.40283687943216806,2025-12-24 12:49:18.260346,2025-12-24 12:50:02.101320,0 days 00:00:43.840974,64,256,0.1790315241063593,7,4,0.001056416640832945,1.669961302258798e-05,0.6443073513729671,0.40283687943216806,0.5507587790489197,PRUNED
101,0.43478260869519847,2025-12-24 12:50:02.101493,2025-12-24 12:52:19.311492,0 days 00:02:17.209999,16,128,0.08696353457698988,5,4,7.119595971785946e-05,8.395958257764153e-06,0.6883497733937617,0.43478260869519847,0.39763522148132324,PRUNED
102,0.4475703324803853,2025-12-24 12:52:19.311670,2025-12-24 12:54:34.937636,0 days 00:02:15.625966,16,128,0.052846135010776674,5,4,0.00018539376747764684,5.822699056039324e-06,0.6973765329245535,0.4475703324803853,0.541077733039856,PRUNED
103,0.44137931034437755,2025-12-24 12:54:34.937811,2025-12-24 12:56:56.206983,0 days 00:02:21.269172,16,128,0.30180725904761574,5,4,0.0001538891786778633,5.316975351256553e-06,0.693002699280192,0.44137931034437755,0.512862503528595,PRUNED
104,0.4304461942252827,2025-12-24 12:56:56.207163,2025-12-24 12:58:27.895972,0 days 00:01:31.688809,16,128,0.2520675958678934,5,4,0.00012112708378284857,3.7747975697645512e-06,0.677615135963743,0.4304461942252827,0.3693118691444397,PRUNED
105,0.40547263681549384,2025-12-24 12:58:27.896146,2025-12-24 12:59:11.562941,0 days 00:00:43.666795,16,128,0.05509445923840744,5,4,0.0002499746823522631,2.3631750777761386e-06,0.6490935750466542,0.40547263681549384,0.5025164484977722,PRUNED
106,0.40506329113883266,2025-12-24 12:59:11.563117,2025-12-24 12:59:58.448116,0 days 00:00:46.884999,32,512,0.03420342178432989,5,4,0.00018535708872714432,1.0467335614008394e-05,0.654946181018395,0.40506329113883266,0.5235810279846191,PRUNED
