number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_l1_ratio,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
68,0.46174496644250884,2025-12-24 08:52:16.718925,2025-12-24 08:52:17.323739,0 days 00:00:00.604814,9.857002511763788,balanced,0.9835564543481684,1346,0.00013580936359863856,0.39703643627362284,0.7264104572114103,0.4041593670845032,COMPLETE
69,0.455445544554,2025-12-24 08:52:17.323832,2025-12-24 08:52:19.901713,0 days 00:00:02.577881,0.27108186334334594,,0.48674415327458764,4871,2.853191517909036e-05,0.40163588214368673,0.7100106638229806,0.21151815354824066,COMPLETE
70,0.4689655172409292,2025-12-24 08:52:19.901838,2025-12-24 08:52:21.187046,0 days 00:00:01.285208,3.522189297417986,,0.5254913461616186,2780,1.3318512880360953e-06,0.4005840284999773,0.7276767861903494,0.18007756769657135,COMPLETE
71,0.47403462050554956,2025-12-24 08:52:21.187191,2025-12-24 08:52:21.863728,0 days 00:00:00.676537,4.343269050144728,,0.5656287660534206,1529,5.158911184073847e-05,0.39778249659991777,0.7256231671554252,0.17398686707019806,COMPLETE
72,0.47206703910569237,2025-12-24 08:52:21.863847,2025-12-24 08:52:22.492777,0 days 00:00:00.628930,1.5302693443082387,,0.5638019111423691,1387,5.438078475206989e-05,0.3977027539254498,0.7219908024526793,0.19075095653533936,COMPLETE
73,0.46865671641744416,2025-12-24 08:52:22.492902,2025-12-24 08:52:23.239019,0 days 00:00:00.746117,0.8288445575550643,,0.6106056685085455,1649,0.00010901608006756219,0.3971004166213069,0.7201787856571581,0.21436257660388947,COMPLETE
74,0.4734693877546549,2025-12-24 08:52:23.239124,2025-12-24 08:52:23.644661,0 days 00:00:00.405537,4.179803820909055,,0.4574293006379814,896,6.785550210654737e-05,0.3971980660414898,0.722911390295921,0.17624548077583313,COMPLETE
75,0.467048710601261,2025-12-24 08:52:23.644766,2025-12-24 08:52:24.067464,0 days 00:00:00.422698,13.954715770512639,,0.45324682427361673,913,0.00036777260039929163,0.39749160572424214,0.7225906424953346,0.19174841046333313,COMPLETE
76,0.4674220963168247,2025-12-24 08:52:24.067567,2025-12-24 08:52:24.381154,0 days 00:00:00.313587,4.411518260199244,,0.398612980391094,675,7.782804896160437e-05,0.39778128344945063,0.7228197480671821,0.19370552897453308,COMPLETE
77,0.4763271162118801,2025-12-24 08:52:24.381259,2025-12-24 08:52:24.920704,0 days 00:00:00.539445,1.2015322756932942,,0.4702282806227413,1111,5.926969316864025e-05,0.3966954981201081,0.7211368635030659,0.20007799565792084,COMPLETE
78,0.47164179104430987,2025-12-24 08:52:24.920816,2025-12-24 08:52:25.146933,0 days 00:00:00.226117,0.6388513047714768,,0.5266120841847652,492,0.00012841328886285144,0.3915947842512709,0.7134014262863237,0.21958525478839874,COMPLETE
79,0.4631901840486084,2025-12-24 08:52:25.147034,2025-12-24 08:52:25.746574,0 days 00:00:00.599540,0.30817643432652314,balanced,0.47938324919941616,1305,3.4150247103841454e-05,0.39557049771887753,0.7167213743001866,0.49608951807022095,COMPLETE
80,0.4438573315715541,2025-12-24 08:52:25.746677,2025-12-24 08:52:26.609867,0 days 00:00:00.863190,0.1366277682704149,,0.7688362746808053,1686,4.7503257316586654e-05,0.38119386956122714,0.696997467342042,0.21557433903217316,COMPLETE
81,0.47283406754726076,2025-12-24 08:52:26.609965,2025-12-24 08:52:27.158289,0 days 00:00:00.548324,1.1547029210147801,,0.44305378953727415,1151,5.738246349451671e-05,0.3979254034865408,0.7214701079712076,0.20722174644470215,COMPLETE
82,0.4733242134058444,2025-12-24 08:52:27.158392,2025-12-24 08:52:27.621171,0 days 00:00:00.462779,3.542375776367365,,0.666637890690726,1020,6.395253572716154e-05,0.3999011730791717,0.7237445014662757,0.1783861368894577,COMPLETE
83,0.4680851063825367,2025-12-24 08:52:27.621273,2025-12-24 08:52:28.159743,0 days 00:00:00.538470,7.6064435680820734,,0.414008327955621,1187,9.719044715920692e-05,0.4007432029436193,0.72476506264996,0.17459402978420258,COMPLETE
84,0.47352941176424246,2025-12-24 08:52:28.159852,2025-12-24 08:52:28.474830,0 days 00:00:00.314978,1.2560800170051225,,0.37292987442878534,673,1.9103606460033345e-06,0.3983438139175278,0.719795554518795,0.20850801467895508,COMPLETE
85,0.4624447717226586,2025-12-24 08:52:28.474928,2025-12-24 08:52:28.699092,0 days 00:00:00.224164,1.3678661970913923,,0.36655911744141256,395,1.7512560730984488e-06,0.3904088869618212,0.714109570781125,0.20943428575992584,COMPLETE
86,0.4682080924850892,2025-12-24 08:52:28.699197,2025-12-24 08:52:29.717010,0 days 00:00:01.017813,0.46705167145147225,,0.4987914783448369,2159,2.7611712620596956e-06,0.4001276868183643,0.7168130165289255,0.21110279858112335,COMPLETE
87,0.47214076246288034,2025-12-24 08:52:29.717105,2025-12-24 08:52:30.482692,0 days 00:00:00.765587,0.8720833682555553,,0.29994151780371,1560,2.1946713021473374e-06,0.40073574252710686,0.7200829778725674,0.2061033993959427,COMPLETE
88,0.47011952191190876,2025-12-24 08:52:30.482786,2025-12-24 08:52:32.108925,0 days 00:00:01.626139,2.399324635369169,,0.38310246914372953,3551,1.135008320237286e-06,0.4042730906236972,0.7286431951479605,0.17010781168937683,COMPLETE
89,0.46330935251752664,2025-12-24 08:52:32.109025,2025-12-24 08:52:33.522347,0 days 00:00:01.413322,18.91372847925437,,0.1743619758034202,3186,5.4518454119256975e-06,0.3972728194074237,0.7260147294054918,0.18790622055530548,COMPLETE
90,0.47128129602310037,2025-12-24 08:52:33.522442,2025-12-24 08:52:34.951742,0 days 00:00:01.429300,2.7384442516923686,balanced,0.8825624705720936,3050,1.1404682011822234e-05,0.3972327231293281,0.7304927019461478,0.45545879006385803,COMPLETE
91,0.4670329670325178,2025-12-24 08:52:34.951878,2025-12-24 08:52:35.272871,0 days 00:00:00.320993,5.976728838041523,,0.46906339227266053,717,1.384032836488965e-06,0.4014891182923228,0.7197205745134632,0.18394464254379272,COMPLETE
92,0.47422680412324764,2025-12-24 08:52:35.272990,2025-12-24 08:52:35.625575,0 days 00:00:00.352585,1.21871407909581,,0.4419118589031893,788,2.851273690409707e-05,0.39298018676767543,0.7190665822447347,0.20376260578632355,COMPLETE
93,0.4730538922151019,2025-12-24 08:52:35.625696,2025-12-24 08:52:35.920656,0 days 00:00:00.294960,0.6151897915984569,,0.43021525107779474,636,1.6971760719937994e-05,0.3928956861163406,0.7131848173820314,0.21690115332603455,COMPLETE
94,0.4750733137825284,2025-12-24 08:52:35.920784,2025-12-24 08:52:36.321699,0 days 00:00:00.400915,1.2066016966719753,,0.34298978622793574,907,2.8506766813351197e-05,0.3985282299526297,0.7204703745667822,0.20510442554950714,COMPLETE
95,0.47058823529364935,2025-12-24 08:52:36.321815,2025-12-24 08:52:36.876552,0 days 00:00:00.554737,0.38759321014241055,,0.3438349258338598,1236,2.952348020638767e-05,0.4015111227953484,0.7135305585177287,0.219821035861969,COMPLETE
96,0.47283406754726076,2025-12-24 08:52:36.876671,2025-12-24 08:52:37.320262,0 days 00:00:00.443591,1.873444001081644,,0.5290067542168657,1015,2.58691036695719e-05,0.3992661336891776,0.7220657824580112,0.20385010540485382,COMPLETE
97,0.469635627529919,2025-12-24 08:52:37.320368,2025-12-24 08:52:38.111963,0 days 00:00:00.791595,11.834373653108198,,0.28786624947165596,1801,3.487806255621707e-05,0.3995830317747865,0.7258647693948281,0.1714102327823639,COMPLETE
98,0.4752186588916666,2025-12-24 08:52:38.112067,2025-12-24 08:52:38.512884,0 days 00:00:00.400817,0.9833117296586001,,0.6378322845965714,884,4.897738338575347e-05,0.39684009636329654,0.719170721141029,0.2032650262117386,COMPLETE
99,0.3387978142073688,2025-12-24 08:52:38.512990,2025-12-24 08:52:38.537244,0 days 00:00:00.024254,0.00016075408978059023,,0.6508558908145468,937,4.919606634451177e-05,0.20394736842105263,0.5,0.21872428059577942,COMPLETE
100,0.44257703081187155,2025-12-24 08:52:38.537341,2025-12-24 08:52:39.305831,0 days 00:00:00.768490,0.19825742470769797,,0.598054503001179,1482,1.967865651257003e-05,0.39267803989707967,0.6994093241802186,0.22117961943149567,COMPLETE
101,0.4707646176906873,2025-12-24 08:52:39.305925,2025-12-24 08:52:39.680737,0 days 00:00:00.374812,1.0266604834309339,,0.6912631550630692,834,4.378063161000509e-05,0.3916151941296969,0.7170754465475873,0.21241146326065063,COMPLETE
102,0.47181008902030636,2025-12-24 08:52:39.680863,2025-12-24 08:52:39.941616,0 days 00:00:00.260753,0.5756122117456773,,0.5725110568506725,563,3.536551073832885e-05,0.3918388359223303,0.7135597174086911,0.22082394361495972,COMPLETE
103,0.46888567293731115,2025-12-24 08:52:39.941724,2025-12-24 08:52:41.555844,0 days 00:00:01.614120,2.7706001938809592,,0.5010526942442115,3370,2.444421421099152e-05,0.40304207345883925,0.7292138762996535,0.19675332307815552,COMPLETE
104,0.46994535519080877,2025-12-24 08:52:41.555968,2025-12-24 08:52:43.789782,0 days 00:00:02.233814,0.7790380147110656,,0.39731853290533653,4389,5.933782184693003e-05,0.4064447581562542,0.7254732071447614,0.18539375066757202,COMPLETE
