number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_huber_delta,params_layers,params_loss,params_lr,params_nhead,params_weight_decay,user_attrs_val_mae,user_attrs_val_r2,user_attrs_val_rmse,user_attrs_val_spearman_rho,state
182,0.5655531846385271,2025-12-22 00:09:36.889797,2025-12-22 00:09:40.335435,0 days 00:00:03.445638,16,256,0.26340256434854575,256,,2,mse,4.365279923819188e-05,4,9.801828718273854e-06,1.0764435529708862,0.11813312768936157,1.4006847143173218,0.5655531846385271,PRUNED
183,0.5187832038510857,2025-12-22 00:09:40.335604,2025-12-22 00:09:43.433777,0 days 00:00:03.098173,64,384,0.2898526638074877,1024,0.6288353851918629,3,huber,4.820356252920555e-05,4,9.510286509581524e-07,1.074784278869629,0.08444839715957642,1.42718505859375,0.5187832038510857,PRUNED
184,0.5786851375479619,2025-12-22 00:09:43.433941,2025-12-22 00:09:46.741067,0 days 00:00:03.307126,16,384,0.432366283326732,256,1.6186461797333864,4,huber,3.06836049240014e-05,4,0.006425647496585315,1.7734296321868896,-0.655239462852478,1.9189748764038086,0.5786851375479619,PRUNED
185,0.7312610444828794,2025-12-22 00:09:46.741233,2025-12-22 00:11:04.652934,0 days 00:01:17.911701,16,384,0.2381289907929762,256,0.5591522846823839,3,huber,4.083004310793011e-05,4,8.421753372101232e-08,0.7363909482955933,0.23387259244918823,1.305537462234497,0.6914949922670697,COMPLETE
186,-0.13829040467602544,2025-12-22 00:11:04.653193,2025-12-22 00:11:07.889325,0 days 00:00:03.236132,16,384,0.4495030267590592,256,0.5595785982062456,3,huber,6.48739160785946e-05,4,8.305157455205006e-08,1.8732129335403442,-0.8884538412094116,2.049708366394043,-0.13829040467602544,PRUNED
187,-0.22308785040760198,2025-12-22 00:11:07.889488,2025-12-22 00:11:10.986273,0 days 00:00:03.096785,16,384,0.23421484856949037,512,0.5243050580460157,3,huber,5.823685063594908e-05,4,2.300602896501387e-07,1.2898613214492798,-0.12295615673065186,1.5805938243865967,-0.22308785040760198,PRUNED
188,0.4145770424174698,2025-12-22 00:11:10.986442,2025-12-22 00:11:14.361603,0 days 00:00:03.375161,16,384,0.2567071107352874,256,0.5930037189059867,3,huber,8.083630885365971e-05,4,5.379346903462833e-07,1.3575576543807983,-0.15525281429290771,1.6031619310379028,0.4145770424174698,PRUNED
189,0.5589591131423471,2025-12-22 00:11:14.361770,2025-12-22 00:11:17.594345,0 days 00:00:03.232575,16,384,0.31733949002456174,1024,0.556827959349708,3,huber,3.878666065040311e-05,4,5.8343649396434984e-08,1.3335509300231934,-0.09668171405792236,1.5619933605194092,0.5589591131423471,PRUNED
190,0.5834447681015956,2025-12-22 00:11:17.594504,2025-12-22 00:11:20.660495,0 days 00:00:03.065991,16,384,0.3526387012796474,1536,0.6417525198065313,3,huber,1.1430011410317099e-05,4,3.185588371262166e-06,1.1577929258346558,0.1104390025138855,1.406781792640686,0.5834447681015956,PRUNED
191,0.5887729100824688,2025-12-22 00:11:20.660711,2025-12-22 00:11:24.045040,0 days 00:00:03.384329,16,384,0.2197677229951148,256,0.5010448451076848,2,huber,2.1106896055828804e-05,4,3.584299588745783e-07,0.989376962184906,0.18042010068893433,1.3503131866455078,0.5887729100824688,PRUNED
192,0.6043177312586764,2025-12-22 00:11:24.045202,2025-12-22 00:11:27.044975,0 days 00:00:02.999773,16,256,0.20232584988660424,256,,4,mse,4.2064830943077396e-05,4,2.092537065672056e-08,1.3810491561889648,-0.15383410453796387,1.6021771430969238,0.6043177312586764,PRUNED
193,0.5799576776612598,2025-12-22 00:11:27.045160,2025-12-22 00:11:30.300280,0 days 00:00:03.255120,32,384,0.23836987221531367,256,0.6046079875505379,2,huber,3.46986481131531e-05,8,1.1387161736929503e-07,0.8638775944709778,0.08575999736785889,1.4261623620986938,0.5799576776612598,PRUNED
194,0.45558258175662164,2025-12-22 00:11:30.300446,2025-12-22 00:11:33.650426,0 days 00:00:03.349980,16,384,0.49878215620164074,256,0.723484173168427,3,huber,5.3044611694050896e-05,4,1.5805235979459745e-07,1.5033900737762451,-0.3271719217300415,1.7183136940002441,0.45558258175662164,PRUNED
195,0.5263358120559835,2025-12-22 00:11:33.650586,2025-12-22 00:11:36.692184,0 days 00:00:03.041598,16,128,0.2438527314774595,256,0.8985418664341681,2,huber,2.6311253015799704e-05,4,5.480916732302355e-06,2.540364980697632,-2.7472050189971924,2.8873045444488525,0.5263358120559835,PRUNED
196,0.5674008467770556,2025-12-22 00:11:36.692353,2025-12-22 00:11:39.791021,0 days 00:00:03.098668,16,384,0.03207105001741473,256,0.5319471894304406,3,huber,1.3360723634167091e-05,4,4.1798589732752685e-06,1.087646484375,-0.2569847106933594,1.6722601652145386,0.5674008467770556,PRUNED
197,0.555584402867861,2025-12-22 00:11:39.791191,2025-12-22 00:11:42.937829,0 days 00:00:03.146638,64,256,0.2704208094559261,1536,,4,mse,4.587887742560365e-05,4,2.1381802038828963e-06,1.1967655420303345,-0.4637347459793091,1.8045547008514404,0.555584402867861,PRUNED
198,0.715220428457335,2025-12-22 00:11:42.937988,2025-12-22 00:12:19.527255,0 days 00:00:36.589267,16,384,0.4158874527268454,512,1.0472035051076547,2,huber,3.3666012699771145e-05,4,0.00022308788475135086,1.0183662176132202,0.2344239354133606,1.3050676584243774,0.715220428457335,PRUNED
199,0.4959799460805868,2025-12-22 00:12:19.527433,2025-12-22 00:12:22.621017,0 days 00:00:03.093584,16,384,0.07191449434220838,256,0.573693838047681,3,huber,7.013311008096174e-05,8,2.6774163322862333e-07,1.1821070909500122,-0.010721921920776367,1.4995285272598267,0.4959799460805868,PRUNED
