number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
169,0.644314868804228,2025-12-18 14:24:19.581122,2025-12-18 14:24:19.767346,0 days 00:00:00.186224,0.001060475439674749,0.7277200310071726,117,0.521022197386602,0.0003208848173002413,0.05312820743441786,4,348,544,0.8223642604613114,0.4752688172043011,0.5,0.505673885345459,COMPLETE
170,0.8789237668156435,2025-12-18 14:24:19.767571,2025-12-18 14:24:21.044024,0 days 00:00:01.276453,0.005006287843006113,0.7996434602886322,141,1.3838858052023706,2.23370480340304e-05,0.00908328337596749,10,14,681,0.8065403078977377,0.9476875504203407,0.9549365774052371,0.48492899537086487,COMPLETE
171,0.888382687926607,2025-12-18 14:24:21.044243,2025-12-18 14:24:22.063488,0 days 00:00:01.019245,1.5534038913449834e-06,0.9772827846334117,124,2.517167349884026,9.527913556617705e-05,0.024282462247805933,4,19,884,0.8013803688180486,0.9478369504537135,0.958552777983829,0.5326349139213562,COMPLETE
172,0.889390519186859,2025-12-18 14:24:22.063710,2025-12-18 14:24:22.892865,0 days 00:00:00.829155,8.451121799134455e-07,0.6860170634438009,190,2.1761157687619597,1.3413618752106677e-05,0.029548463948050524,5,10,636,0.7249461472106117,0.9546842858188858,0.9594985535197686,0.5128281712532043,COMPLETE
173,0.8781609195397301,2025-12-18 14:24:22.893092,2025-12-18 14:24:23.736226,0 days 00:00:00.843134,0.0006892602008155958,0.7364424640618251,153,2.059512956992809,0.20111318038731582,0.04176971855376691,5,21,739,0.8955533935618962,0.9507954852851056,0.9554558267190861,0.5663611888885498,COMPLETE
174,0.9026548672561373,2025-12-18 14:24:23.736454,2025-12-18 14:24:25.104247,0 days 00:00:01.367793,4.4983984860260543e-07,0.9542242349712016,186,1.8475635843939717,0.08227151654969715,0.01993310300825343,12,1,760,0.7517528401884647,0.9508480715290171,0.958942214969216,0.43009063601493835,COMPLETE
175,0.89086859688146,2025-12-18 14:24:25.104469,2025-12-18 14:24:26.427740,0 days 00:00:01.323271,3.96916228301734e-07,0.9543147426959124,140,1.8102736953399376,0.12070706620268272,0.019674950319533393,12,1,840,0.7478722234486556,0.9519639132074141,0.9598323566501001,0.45608916878700256,COMPLETE
176,0.8865546218482421,2025-12-18 14:24:26.427971,2025-12-18 14:24:27.808406,0 days 00:00:01.380435,3.133313023192592e-07,0.9614881260411275,146,1.768382904943881,0.08771374645362265,0.019735865724426656,12,12,935,0.7523915728115285,0.9516366902566962,0.9587011349306431,0.2922218143939972,COMPLETE
177,0.8758465011281681,2025-12-18 14:24:27.808632,2025-12-18 14:24:28.793474,0 days 00:00:00.984842,5.137024920258291e-07,0.9491083108554177,139,1.4964868656684323,0.06436621634924902,0.016574111013640164,13,34,849,0.7437966688199131,0.9434242612464784,0.9514501891551072,0.5158410668373108,COMPLETE
178,0.8904109589036096,2025-12-18 14:24:28.793702,2025-12-18 14:24:29.852626,0 days 00:00:01.058924,1.8847143255015936e-07,0.9758115217157008,141,1.2345429621978787,5.4123850765586835e-05,0.021898068166649267,12,1,795,0.7328182925201101,0.9506675761802268,0.957959350196573,0.5377757549285889,COMPLETE
179,0.89086859688146,2025-12-18 14:24:29.852853,2025-12-18 14:24:31.108530,0 days 00:00:01.255677,2.0575488975244827e-07,0.9318902089658521,142,0.7735571681586624,5.5972656029340035e-05,0.020519164698863883,12,1,815,0.7327149248148351,0.9533271263397609,0.9586084118388843,0.4585060179233551,COMPLETE
180,0.8929384965826436,2025-12-18 14:24:31.108757,2025-12-18 14:24:32.449923,0 days 00:00:01.341166,1.5947298143701108e-07,0.9326926661036551,132,0.8437434762630645,0.12806274528362888,0.020875074831640184,12,1,827,0.7267189863195709,0.9539887505416829,0.960518507529115,0.5450170636177063,COMPLETE
181,0.8855291576668876,2025-12-18 14:24:32.450149,2025-12-18 14:24:36.277793,0 days 00:00:03.827644,7.026977712532466e-08,0.9289955130528168,132,0.8793664028407383,0.10962232268544018,0.0010029336920644655,12,1,825,0.7310528005025668,0.9435914820439083,0.9515614568652178,0.45670780539512634,COMPLETE
182,0.8941684665221791,2025-12-18 14:24:36.278030,2025-12-18 14:24:37.667562,0 days 00:00:01.389532,3.1661984262145356e-07,0.9401818284276721,150,0.23966433867948744,0.28296700573754774,0.022022858669720695,12,11,877,0.762378199490749,0.9527500266047322,0.9600919813070248,0.3807334303855896,COMPLETE
183,0.8878923766811144,2025-12-18 14:24:37.667813,2025-12-18 14:24:38.793139,0 days 00:00:01.125326,1.1175813732831e-07,0.9397580669874863,150,0.2779400924565849,0.28287132057174685,0.02659552708288849,12,15,768,0.7646401904283042,0.9535761670210544,0.9597767227950449,0.5135043859481812,COMPLETE
184,0.8812785388122855,2025-12-18 14:24:38.793358,2025-12-18 14:24:39.828028,0 days 00:00:01.034670,1.547648595138847e-07,0.9565662652722025,144,0.6520474769471323,0.14744989727322277,0.031277979794984846,12,25,887,0.7137307298713591,0.9499731441240161,0.9567354053853571,0.5238112211227417,COMPLETE
185,0.8870292887024317,2025-12-18 14:24:39.828260,2025-12-18 14:24:41.171946,0 days 00:00:01.343686,2.8196698230700565e-07,0.9091218026676418,134,0.7344355894246726,0.42269804140244205,0.01966489777207657,12,11,813,0.7521817885771718,0.9535874697045452,0.96014761516208,0.25894930958747864,COMPLETE
186,0.8326180257505742,2025-12-18 14:24:41.172171,2025-12-18 14:24:41.637721,0 days 00:00:00.465550,3.883445764985879e-07,0.9232529108004355,141,0.5348182997729443,0.1407518843093449,0.02211830808360882,12,173,860,0.7420215071917333,0.8718845001932328,0.8880461390104593,0.4879087805747986,COMPLETE
187,0.8909512761015884,2025-12-18 14:24:41.637956,2025-12-18 14:24:42.896041,0 days 00:00:01.258085,5.069088131676804e-08,0.9437807258081656,136,0.11021406341048123,0.7203881787313159,0.026900988404382934,13,10,779,0.7619125332766101,0.954569008655234,0.9608337660410948,0.6235304474830627,COMPLETE
188,0.8827586206891552,2025-12-18 14:24:42.896279,2025-12-18 14:24:43.911404,0 days 00:00:01.015125,1.0029667068780312e-07,0.9424411511437806,127,0.12536169045331835,0.3318570053503099,0.02164170553112436,13,24,778,0.7260691783653976,0.9477049009256547,0.9561790668348045,0.5566070675849915,COMPLETE
189,0.8855291576668876,2025-12-18 14:24:43.911631,2025-12-18 14:24:45.232254,0 days 00:00:01.320623,7.377266139815348e-07,0.9610321476924382,149,0.09916761741177949,0.21152660695767145,0.027149913134812912,12,13,915,0.7574332590353602,0.9526189032149579,0.9595170981381204,0.38348862528800964,COMPLETE
190,0.644314868804228,2025-12-18 14:24:45.232481,2025-12-18 14:24:45.417276,0 days 00:00:00.184795,7.435296261888916e-08,0.9889952012637545,146,0.28840346999985467,0.6497594861316086,0.0237142318526581,13,424,822,0.7178729660432799,0.4752688172043011,0.5,0.5061861276626587,COMPLETE
191,0.8959276018094547,2025-12-18 14:24:45.417497,2025-12-18 14:24:46.321064,0 days 00:00:00.903567,1.987017779577637e-07,0.9686563607220673,137,0.9487609916860592,0.00020939640076384186,0.03600693335059395,12,8,798,0.7631179282148829,0.9462581620769418,0.9592018396261405,0.5344588756561279,COMPLETE
192,0.8873873873868875,2025-12-18 14:24:46.321283,2025-12-18 14:24:47.618997,0 days 00:00:01.297714,4.1876194510004155e-08,0.9756388891328924,125,0.9518619439284982,0.0002245902556336935,0.02564354350479535,12,11,838,0.7662085412297108,0.9541085767203855,0.9602403382538387,0.5245401859283447,COMPLETE
193,0.8828828828823828,2025-12-18 14:24:47.619221,2025-12-18 14:24:48.595071,0 days 00:00:00.975850,3.234694304735288e-08,0.946354661359455,136,0.5302732859638197,0.38130285100533906,0.03528142241009291,11,22,794,0.7437321180928574,0.948941612356579,0.9572917439359098,0.48104825615882874,COMPLETE
194,0.8917748917743926,2025-12-18 14:24:48.595301,2025-12-18 14:24:49.931161,0 days 00:00:01.335860,1.630440084175086e-07,0.9293201788086309,140,1.0984352320006123,0.0003749065585918047,0.01982416582147286,14,9,757,0.7477540189032564,0.952874677097766,0.9587011349306431,0.37506166100502014,COMPLETE
195,0.8809523809518823,2025-12-18 14:24:49.931393,2025-12-18 14:24:50.666225,0 days 00:00:00.734832,5.7392080636056463e-08,0.9628507121657006,133,1.053476291754066,0.0013743591388650162,0.10732619739759214,15,34,766,0.7494634880038021,0.9488702480493437,0.9563274237816186,0.6975772976875305,COMPLETE
196,0.8838268792705706,2025-12-18 14:24:50.666448,2025-12-18 14:24:51.750411,0 days 00:00:01.083963,1.6368019628451992e-07,0.9180288813361877,131,1.567584208542808,0.0006500295101911185,0.028913419336327746,14,11,729,0.7599754767668703,0.9501218180132462,0.9586084118388845,0.555078387260437,COMPLETE
197,0.8807339449536284,2025-12-18 14:24:51.750634,2025-12-18 14:24:52.844927,0 days 00:00:01.094293,4.1314572519144106e-07,0.9011873499450647,138,1.165089075611801,0.0004165394101786767,0.01770541480031401,14,19,762,0.7669150166494672,0.9489914686358719,0.9568652177138194,0.5776540040969849,COMPLETE
198,0.8761061946897656,2025-12-18 14:24:52.845151,2025-12-18 14:24:54.001587,0 days 00:00:01.156436,1.0791006448060933e-06,0.9520197026912387,155,1.3910640119538713,0.00012680563404609676,0.007654981306975105,13,30,890,0.7716723956212516,0.9383032469651749,0.9474074623544247,0.4492799639701843,COMPLETE
199,0.8860759493665908,2025-12-18 14:24:54.001824,2025-12-18 14:24:55.342567,0 days 00:00:01.340743,6.012860424776188e-07,0.9984574868245228,159,4.739192198552548,0.052696034721879344,0.008513159793601954,14,8,724,0.7405540813128842,0.9469714565639683,0.9553445590089756,0.3013823926448822,COMPLETE
