number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_gamma,params_kernel,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
32,0.523921568627046,2025-12-16 23:25:33.426156,2025-12-16 23:25:33.845495,0 days 00:00:00.419339,7.4343886431465585,,0.028121357986201405,sigmoid,4043,0.001606637785615517,0.3136253795251276,0.7431844928367877,0.28419244289398193,COMPLETE
33,0.3574186431326109,2025-12-16 23:25:33.845650,2025-12-16 23:25:34.291652,0 days 00:00:00.446002,1.320342058007287,,0.36700389841423625,sigmoid,2443,4.0249815957438925e-05,0.2219414924331012,0.523265914964912,0.20961475372314453,COMPLETE
34,0.7064116985372011,2025-12-16 23:25:34.291803,2025-12-16 23:25:34.757230,0 days 00:00:00.465427,33.95191020478454,balanced,0.002447506919484124,poly,3509,0.0004826030703448817,0.6869681995494998,0.9232555746720157,0.7210726737976074,COMPLETE
35,0.68063872255443,2025-12-16 23:25:34.757399,2025-12-16 23:32:26.608677,0 days 00:06:51.851278,110.92129938129585,,,linear,4445,0.0001800974058303027,0.6703677651348264,0.9157243093631352,0.2826229929924011,COMPLETE
36,0.34650602409609904,2025-12-16 23:32:26.609050,2025-12-16 23:32:27.064853,0 days 00:00:00.455803,7.407489105626644,,0.14381440416108637,sigmoid,3008,0.0022955355559439224,0.20955989507432235,0.5009201324990799,0.20965825021266937,COMPLETE
37,0.7053254437864934,2025-12-16 23:32:27.065001,2025-12-16 23:33:09.155979,0 days 00:00:42.090978,27.734143332110158,balanced,0.02468462227077899,poly,2658,4.704404994256612e-05,0.693600144292597,0.9243410494783015,0.7373034954071045,COMPLETE
38,0.6663466154580213,2025-12-16 23:33:09.156298,2025-12-16 23:38:29.459380,0 days 00:05:20.303082,226.28227542319576,,,linear,3730,4.252385327660799e-06,0.6191649945796598,0.9002937257457424,0.23704276978969574,COMPLETE
39,0.7156919513602551,2025-12-16 23:38:29.459764,2025-12-16 23:38:29.910997,0 days 00:00:00.451233,0.49118729013551926,,0.004618283732847741,sigmoid,3381,0.0011274034624878999,0.7361550551043998,0.9334714769163199,0.2875754237174988,COMPLETE
40,0.7017543859644296,2025-12-16 23:38:29.911165,2025-12-16 23:38:30.379451,0 days 00:00:00.468286,5.592877801302768,balanced,0.0014896627602075452,sigmoid,2374,0.00048320121915193434,0.6786241376223302,0.921947681189318,0.7161670327186584,COMPLETE
41,0.7133453022137526,2025-12-16 23:38:30.379639,2025-12-16 23:38:30.857476,0 days 00:00:00.477837,13.798563469572022,balanced,0.012162775299478255,sigmoid,4290,0.0006289019167883815,0.6585256319692933,0.9227098938686671,0.7146498560905457,COMPLETE
42,0.7162315550505952,2025-12-16 23:38:30.857658,2025-12-16 23:38:31.461631,0 days 00:00:00.603973,63.68708429414064,balanced,0.007800718300640173,sigmoid,3966,0.00020298142299897564,0.685345634252761,0.9260111091602199,0.7324890494346619,COMPLETE
43,0.4952380952377073,2025-12-16 23:38:31.461797,2025-12-16 23:38:32.013059,0 days 00:00:00.551262,13.60296324929797,balanced,0.027281259044024106,sigmoid,4560,0.0012640554875455708,0.2754384777698718,0.6969203843517584,0.4006856083869934,COMPLETE
44,0.6796601699145821,2025-12-16 23:38:32.013230,2025-12-16 23:38:32.509324,0 days 00:00:00.496094,1.7953144715533673,balanced,0.00048034249972698676,sigmoid,4150,0.000347217543632573,0.6577951344374978,0.9114676407700345,0.63507479429245,COMPLETE
45,0.6940985381695298,2025-12-16 23:38:32.509505,2025-12-16 23:38:36.685882,0 days 00:00:04.176377,25.255039848236382,balanced,,linear,3828,0.0025821429546317425,0.6717224109398817,0.9163209237874342,0.6828327178955078,COMPLETE
46,0.7315561066331079,2025-12-16 23:38:36.686081,2025-12-16 23:38:37.195829,0 days 00:00:00.509748,222.06359633458612,,0.0026148873544733883,sigmoid,3158,0.0006878556572857399,0.7581204847567009,0.9381983216987975,0.36320170760154724,COMPLETE
47,0.7322788517862727,2025-12-16 23:38:37.196015,2025-12-16 23:38:37.732374,0 days 00:00:00.536359,284.35469078821876,,0.0032069165542158947,poly,3139,0.00010977296259287388,0.757436145117892,0.9378863212769953,0.24737313389778137,COMPLETE
48,0.663080684596121,2025-12-16 23:38:37.732566,2025-12-16 23:40:35.275944,0 days 00:01:57.543378,876.4756421903933,,0.11755952916673719,poly,3213,0.00012397246647609256,0.6277875723696271,0.8973764322201478,0.22816863656044006,COMPLETE
49,0.6698362387739609,2025-12-16 23:40:35.276323,2025-12-16 23:43:04.468209,0 days 00:02:29.191886,364.1715562175068,,7.909050137143824,poly,3497,5.4096629253184225e-05,0.623841533170779,0.9024994842650944,0.30238038301467896,COMPLETE
50,0.7119224187102977,2025-12-16 23:43:04.468589,2025-12-16 23:43:04.938360,0 days 00:00:00.469771,196.1290050116989,,0.000701456896032612,poly,2734,6.346151986996534e-06,0.7392190572650197,0.933516011841171,0.2695170044898987,COMPLETE
51,0.725146198829922,2025-12-16 23:43:04.938544,2025-12-16 23:43:05.413335,0 days 00:00:00.474791,75.4569784353679,,0.0025184610008586843,poly,2948,0.00043883411538542277,0.7459483357109024,0.9360649964192898,0.2461976259946823,COMPLETE
52,0.7267119062302281,2025-12-16 23:43:05.413511,2025-12-16 23:43:05.850903,0 days 00:00:00.437392,61.07764458210091,,0.0033419744146251664,poly,3092,0.000402000281501163,0.7490946581902831,0.9363265751158292,0.2971390187740326,COMPLETE
53,0.7114399544673593,2025-12-16 23:43:05.851077,2025-12-16 23:43:06.278731,0 days 00:00:00.427654,72.2601309793549,,0.00020758280991892177,poly,3151,0.000380085585535352,0.738484807998329,0.9331817439569434,0.3378244936466217,COMPLETE
54,0.728344136711356,2025-12-16 23:43:06.278919,2025-12-16 23:43:06.730163,0 days 00:00:00.451244,263.6666619713787,,0.0022737378631414213,poly,3351,0.0006699652436582151,0.7504701427277315,0.9363142896193186,0.250234991312027,COMPLETE
55,0.6761277242772864,2025-12-16 23:43:06.730337,2025-12-16 23:43:40.686382,0 days 00:00:33.956045,951.4758031000679,,0.023137829327188834,poly,3412,0.0018290987338151282,0.6638406774802285,0.9102288532052092,0.3087209165096283,COMPLETE
56,0.7118451025052112,2025-12-16 23:43:40.686767,2025-12-16 23:43:41.167547,0 days 00:00:00.480780,249.7091065408759,,0.000245008171210068,poly,569,0.0009580146167544718,0.7385639012031469,0.9332203920813832,0.3427322208881378,COMPLETE
57,0.7140381282490811,2025-12-16 23:43:41.167741,2025-12-16 23:43:41.647066,0 days 00:00:00.479325,422.5604120871346,,6.0721402396359896e-05,poly,2587,0.0006267902108631492,0.7377263835439509,0.9329406410879217,0.3676675260066986,COMPLETE
58,0.7317365269456173,2025-12-16 23:43:41.647261,2025-12-16 23:43:42.181934,0 days 00:00:00.534673,141.45120143030718,,0.0010104897850192322,rbf,3604,0.00011388507450181943,0.7561621503427534,0.9382036966035209,0.302751749753952,COMPLETE
59,0.7318797878604425,2025-12-16 23:43:42.182119,2025-12-16 23:43:42.686600,0 days 00:00:00.504481,149.15803927481969,,0.00087022049032992,rbf,3727,2.5079089068639195e-05,0.7553513348073458,0.9379661770043147,0.290655255317688,COMPLETE
60,0.7287833827888283,2025-12-16 23:43:42.686779,2025-12-16 23:43:43.164039,0 days 00:00:00.477260,176.4217764529985,,0.0009461703470591266,rbf,3703,2.9717801925576278e-05,0.7563534870421178,0.9379303443061586,0.2977278232574463,COMPLETE
61,0.7285886610369032,2025-12-16 23:43:43.164211,2025-12-16 23:43:43.668274,0 days 00:00:00.504063,145.61974994861453,,0.0009983237164983617,rbf,3731,1.0038343161437494e-05,0.7563760808835263,0.938258469442131,0.30891484022140503,COMPLETE
62,0.7328244274804282,2025-12-16 23:43:43.668447,2025-12-16 23:43:44.150394,0 days 00:00:00.481947,131.19595706857461,,0.0008557889873963245,rbf,3733,1.0329953165729226e-05,0.7557864429618907,0.938065484767776,0.2811332046985626,COMPLETE
63,0.7326732673262457,2025-12-16 23:43:44.150575,2025-12-16 23:43:44.619590,0 days 00:00:00.469015,127.85821064588504,,0.0008245043727154568,rbf,3667,1.1151723821732563e-05,0.7553523442908932,0.9380084083985702,0.27227330207824707,COMPLETE
64,0.727810650887085,2025-12-16 23:43:44.619797,2025-12-16 23:43:45.116993,0 days 00:00:00.497196,566.7495823677506,,9.530636458838944e-05,rbf,3657,1.9639961253778083e-05,0.754133277681208,0.9372095951775331,0.29136839509010315,COMPLETE
65,0.7293972939724465,2025-12-16 23:43:45.117166,2025-12-16 23:43:45.607960,0 days 00:00:00.490794,168.32118143862635,,0.0002468753715356363,rbf,3821,1.225855907901163e-05,0.7486240927310062,0.9374158891397746,0.3239864706993103,COMPLETE
66,0.7287009063439195,2025-12-16 23:43:45.608137,2025-12-16 23:43:46.074729,0 days 00:00:00.466592,586.133673624438,,0.00023356729527187212,rbf,3863,1.0982415699541866e-05,0.7537499718552426,0.9379469809160168,0.30964216589927673,COMPLETE
67,0.7179795550205554,2025-12-16 23:43:46.074904,2025-12-16 23:43:46.543602,0 days 00:00:00.468698,109.91234790331882,,2.2381690351576538e-05,rbf,3581,2.4822528144576876e-06,0.7373220221276485,0.9343010038786336,0.30636096000671387,COMPLETE
