number,value,datetime_start,datetime_complete,duration,params_batch_size,params_channels,params_dropout,params_kernel,params_layers,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
62,0.4763572679504718,2025-12-21 20:32:47.987577,2025-12-21 20:33:00.601369,0 days 00:00:12.613792,16,128,0.2856054547238618,3,3,0.0008882181402911814,5.92028480052839e-07,0.7458844308184485,0.4763572679504718,0.6644186973571777,PRUNED
63,0.5787671232871825,2025-12-21 20:33:00.601537,2025-12-21 20:36:21.636796,0 days 00:03:21.035259,32,128,0.22686584087941014,7,4,0.0003658295587605686,1.874022108658946e-07,0.8170362903225806,0.5627118644062924,0.23970524966716766,COMPLETE
64,0.43734643734601364,2025-12-21 20:36:21.637039,2025-12-21 20:36:33.024282,0 days 00:00:11.387243,32,128,0.19481693185074525,7,4,0.0003697870459075264,1.6507269211974132e-07,0.6985845441215676,0.43734643734601364,0.3174770772457123,PRUNED
65,0.44943820224669756,2025-12-21 20:36:33.024453,2025-12-21 20:36:44.746035,0 days 00:00:11.721582,32,128,0.15126953046398167,7,4,0.00025401827347994985,0.0023581357506827333,0.7233487736603573,0.44943820224669756,0.548992931842804,PRUNED
66,0.4646739130430314,2025-12-21 20:36:44.746206,2025-12-21 20:36:56.097223,0 days 00:00:11.351017,32,256,0.22898962595189404,7,4,0.00017272714371843794,0.009899272414602242,0.7461926819514797,0.4646739130430314,0.40697675943374634,PRUNED
67,0.4705882352936693,2025-12-21 20:36:56.097399,2025-12-21 20:37:07.181682,0 days 00:00:11.084283,32,256,0.1988934155530704,7,2,0.001582636379926259,7.671817205090986e-05,0.7186583577712611,0.4705882352936693,0.4694284200668335,PRUNED
68,0.4602649006617677,2025-12-21 20:37:07.181869,2025-12-21 20:37:18.516939,0 days 00:00:11.335070,64,512,0.1103970945875234,7,4,0.00012734424629750956,4.778214999408601e-08,0.7302969208211144,0.4602649006617677,0.4390045702457428,PRUNED
69,0.4417314095445511,2025-12-21 20:37:18.517120,2025-12-21 20:37:29.049917,0 days 00:00:10.532797,32,128,0.4385169991627313,3,2,0.00031215772842360326,1.3084355717652923e-05,0.7165755798453746,0.4417314095445511,0.3986184597015381,PRUNED
70,0.4772727272722354,2025-12-21 20:37:29.050091,2025-12-21 20:37:41.012185,0 days 00:00:11.962094,64,256,0.38019295143572124,7,2,0.0011548646994402193,1.0855350586628267e-07,0.7261730205278593,0.4772727272722354,0.6982638835906982,PRUNED
71,0.575296108290545,2025-12-21 20:37:41.012354,2025-12-21 20:42:04.771954,0 days 00:04:23.759600,16,128,0.2452953905763175,5,1,0.0004667255862526851,5.04766426792499e-07,0.7980205278592375,0.52591170825286,0.5256829857826233,COMPLETE
72,0.472324723246736,2025-12-21 20:42:04.772195,2025-12-21 20:42:16.469494,0 days 00:00:11.697299,32,128,0.26832294838624665,5,4,0.0006376640155088848,1.1527413715833675e-06,0.7459594108237804,0.472324723246736,0.5581839084625244,PRUNED
73,0.43333333333284973,2025-12-21 20:42:16.469663,2025-12-21 20:42:27.586033,0 days 00:00:11.116370,64,128,0.21402040527543875,7,2,0.00038465086603771235,2.0893962813339344e-07,0.702229405491869,0.43333333333284973,0.7458198070526123,PRUNED
74,0.4713375796173565,2025-12-21 20:42:27.586206,2025-12-21 20:42:41.562726,0 days 00:00:13.976520,16,128,0.32073434914888493,5,2,0.0009020223190734479,0.00149487819382286,0.7494584777392695,0.4713375796173565,0.6325125098228455,PRUNED
75,0.4676056338023622,2025-12-21 20:42:41.562891,2025-12-21 20:42:52.667731,0 days 00:00:11.104840,32,512,0.4516173170149581,3,3,0.0005081379957391577,0.005113265073163686,0.7282557984537456,0.4676056338023622,0.49727579951286316,PRUNED
76,0.48169556840027167,2025-12-21 20:42:52.667919,2025-12-21 20:43:14.473492,0 days 00:00:21.805573,64,256,0.2557028017872752,7,2,0.002420342843568367,0.0028866498898921576,0.7503290789122901,0.48169556840027167,0.6455514430999756,PRUNED
77,0.45229681978749353,2025-12-21 20:43:14.473665,2025-12-21 20:43:29.749481,0 days 00:00:15.275816,16,512,0.29214827381584907,7,1,0.00025873104887669577,7.967982226870609e-07,0.7152217741935484,0.45229681978749353,0.6087767481803894,PRUNED
78,0.46502057613118747,2025-12-21 20:43:29.749646,2025-12-21 20:43:42.716468,0 days 00:00:12.966822,64,128,0.49089042361621477,5,3,0.0006417188622158491,3.3622818242320965e-07,0.7360537190082646,0.46502057613118747,0.6100653409957886,PRUNED
79,0.5330882352936215,2025-12-21 20:43:42.716637,2025-12-21 20:44:08.951486,0 days 00:00:26.234849,16,256,0.34766631638838946,7,2,0.0008039371219451415,9.441223297601435e-06,0.7837035123966941,0.5330882352936215,0.577543318271637,PRUNED
80,0.4517704517700295,2025-12-21 20:44:08.951666,2025-12-21 20:44:20.247224,0 days 00:00:11.295558,32,512,0.16908780325935546,3,2,0.000182718524553831,1.417684963643169e-08,0.7266145694481473,0.4517704517700295,0.37454238533973694,PRUNED
81,0.4458398744108275,2025-12-21 20:44:20.247397,2025-12-21 20:44:34.635996,0 days 00:00:14.388599,16,512,0.27960652503586325,7,2,0.0010141754842052618,0.006905647438973989,0.7225198280458544,0.4458398744108275,0.46634426712989807,PRUNED
82,0.43509615384573536,2025-12-21 20:44:34.636164,2025-12-21 20:44:47.844398,0 days 00:00:13.208234,16,512,0.3034356440369847,7,2,0.0012853543877241029,0.0009778796940466143,0.703912290055985,0.43509615384573536,0.41711971163749695,PRUNED
