number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_early_stopping_rounds,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_num_boost_round,params_subsample,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
46,0.7209026128261139,2025-12-16 22:27:46.664317,2025-12-16 22:27:49.065052,0 days 00:00:02.400735,0.0002127416594735768,0.789698128301025,82,5.678524161771858,1.9918281177056294,0.008848032821892757,8,185,1353,0.9692662364692572,0.7378863697768374,0.9343703657443501,0.36115261912345886,COMPLETE
47,0.7153623188400935,2025-12-16 22:27:49.065235,2025-12-16 22:27:50.859282,0 days 00:00:01.794047,6.1022001731080366e-05,0.8630323893279677,94,3.245334848019583,5.100394956897226e-05,0.006210639950216918,12,223,1029,0.8522807067661947,0.7360965403713278,0.9334039066855113,0.3348281979560852,COMPLETE
48,0.7264094955484721,2025-12-16 22:27:50.859473,2025-12-16 22:27:53.056694,0 days 00:00:02.197221,0.004117793577674183,0.9716653176265885,130,2.6264878206878577,0.0016902016294981852,0.003904886163716343,10,51,762,0.8318110312031427,0.7466212047771342,0.9367250859088938,0.3639513850212097,COMPLETE
49,0.7173913043473418,2025-12-16 22:27:53.056881,2025-12-16 22:27:54.647209,0 days 00:00:01.590328,0.0005542167620256685,0.8320488664062913,106,7.974350632517194,5.6869935942017355e-06,0.03617835917332715,11,375,1436,0.7686022246894633,0.7203404079691262,0.9319808366730261,0.3155805468559265,COMPLETE
50,0.7242003620996896,2025-12-16 22:27:54.647410,2025-12-16 22:27:56.537667,0 days 00:00:01.890257,0.030229233321183473,0.911235439330867,139,3.80287851243213,0.02295172887814357,0.013933653687611321,4,87,1253,0.8800037064391517,0.7419262884315156,0.9348290242807482,0.3770849108695984,COMPLETE
51,0.7255813953483505,2025-12-16 22:27:56.537858,2025-12-16 22:27:58.257256,0 days 00:00:01.719398,0.15996780458229282,0.9388321917827868,43,4.116391244303563,0.0004061334216027262,0.01153653838164421,9,16,1189,0.5280654321669316,0.7515422120674637,0.9375087982071365,0.3395717144012451,COMPLETE
52,0.7260765550234333,2025-12-16 22:27:58.257429,2025-12-16 22:27:59.768197,0 days 00:00:01.510768,0.01133870915636756,0.8890218689911908,38,4.788589547601005,0.00012612860535567619,0.020116747159362278,14,1,1124,0.6490131922156054,0.7429047228480459,0.9370941626999016,0.3656054437160492,COMPLETE
53,0.7283511269271501,2025-12-16 22:27:59.768360,2025-12-16 22:28:03.216030,0 days 00:00:03.447670,0.2770493747127208,0.9347269797096278,64,4.235808974828756,0.006192560697241227,0.002855246250661535,7,22,1467,0.5918176066622387,0.7502778464275969,0.9374156331919308,0.37607258558273315,COMPLETE
54,0.7230769230764342,2025-12-16 22:28:03.216218,2025-12-16 22:28:05.246605,0 days 00:00:02.030387,0.8186982179792802,0.8754443419272795,118,4.562430520285007,2.691046554753243e-05,0.013688498883682976,9,59,1340,0.7289479225023882,0.74537899254289,0.9359485401502824,0.35953769087791443,COMPLETE
55,0.7265258215957562,2025-12-16 22:28:05.246788,2025-12-16 22:28:08.204978,0 days 00:00:02.958190,0.04110489694750837,0.9636538171594299,61,3.4933669908854124,8.870028322148996e-06,0.006607993613681011,10,23,1164,0.562503420505141,0.746786062392467,0.9369979263105681,0.35352474451065063,COMPLETE
56,0.7209580838318449,2025-12-16 22:28:08.205202,2025-12-16 22:28:09.290706,0 days 00:00:01.085504,0.001287171394492916,0.8150381902873485,180,5.993269784237455,1.6109053133850635e-06,0.03190401803500451,8,107,1371,0.9125484024267574,0.7367651217876664,0.9337156511594693,0.36593884229660034,COMPLETE
57,0.7274853801164716,2025-12-16 22:28:09.290887,2025-12-16 22:28:10.198771,0 days 00:00:00.907884,0.003732062940681394,0.9997150339973375,127,4.021052314117686,0.0005960474936678935,0.05629334998394051,11,47,1293,0.7946951881739334,0.7377570735628078,0.9351202929271886,0.3421819806098938,COMPLETE
58,0.7121661721063357,2025-12-16 22:28:10.198939,2025-12-16 22:28:11.186232,0 days 00:00:00.987293,0.06892165324618876,0.8429252307367938,26,2.8927606889223183,0.00010817300103176245,0.02282257941096484,6,343,1459,0.6434968315404428,0.7241439297780462,0.9314894168125996,0.35758480429649353,COMPLETE
59,0.7254437869817596,2025-12-16 22:28:11.186413,2025-12-16 22:28:13.469813,0 days 00:00:02.283400,0.6829265150588073,0.9113272327736843,103,5.331910924006762,0.00024607588420444984,0.00819028239277565,7,78,1074,0.691270925733378,0.7449723889101484,0.9352994564179689,0.36509570479393005,COMPLETE
60,0.7294256956774269,2025-12-16 22:28:13.470143,2025-12-16 22:28:15.907929,0 days 00:00:02.437786,0.0075165313030386,0.7886617494096974,71,4.562600672762573,23.663555173257286,0.010681031333441712,12,5,902,0.9330304094199421,0.7460680448609667,0.9365111135113331,0.3563634157180786,COMPLETE
61,0.7285012285007352,2025-12-16 22:28:15.908112,2025-12-16 22:28:17.873618,0 days 00:00:01.965506,0.006419840292394492,0.8700215068473436,71,4.502978163969623,7.6458461296529325,0.016506429647357324,12,1,854,0.9286792269920614,0.7443911946015815,0.9365791956378298,0.3928689956665039,COMPLETE
62,0.7258912916418271,2025-12-16 22:28:17.873796,2025-12-16 22:28:19.661108,0 days 00:00:01.787312,0.0015319685142446404,0.8024387938678674,83,4.986354144707744,43.442615528851036,0.0110329675894105,13,20,636,0.872344909295994,0.7477823696192561,0.9365873859688367,0.3475898504257202,COMPLETE
63,0.7209994051155127,2025-12-16 22:28:19.661293,2025-12-16 22:28:21.723544,0 days 00:00:02.062251,0.021375816235292073,0.9440657588136537,96,5.63793861505973,20.043125084677584,0.005344886519866956,14,56,912,0.5051536658748996,0.7446466319202865,0.9349088800080675,0.3679797649383545,COMPLETE
64,0.7333725721007478,2025-12-16 22:28:21.723742,2025-12-16 22:28:23.852904,0 days 00:00:02.129162,0.000641277027050036,0.6540645715047239,35,3.8791783706920895,1.7529143436007244,0.009421709280476632,9,37,1220,0.960130089519342,0.7473763152893287,0.9371980775245545,0.3604698181152344,COMPLETE
65,0.7254351487923316,2025-12-16 22:28:23.853135,2025-12-16 22:28:26.190027,0 days 00:00:02.336892,0.0005525175213549136,0.602704765816669,39,3.526978218026145,1.6794117963464257,0.007245676776328619,11,70,1219,0.9721795137401267,0.7429372078821117,0.9358819937108496,0.3070376515388489,COMPLETE
66,0.7307924984871067,2025-12-16 22:28:26.190214,2025-12-16 22:28:30.491439,0 days 00:00:04.301225,0.00011679605550601166,0.6647873360128301,114,3.952483396276099,12.808999875043218,0.004219229240534566,12,40,1500,0.9560128350845865,0.7435305887033665,0.9368295126292344,0.38321980834007263,COMPLETE
67,0.7114317425078444,2025-12-16 22:28:30.491652,2025-12-16 22:28:32.657316,0 days 00:00:02.165664,2.498976555865729e-06,0.6596305283951595,30,2.08584162823623,6.533366372886925,0.003687604059288142,13,420,1492,0.9557566299345729,0.727744480227239,0.9316900799222738,0.2932101786136627,COMPLETE
68,0.7217598097498078,2025-12-16 22:28:32.657503,2025-12-16 22:28:34.889593,0 days 00:00:02.232090,1.5150576940524191e-05,0.695995628830131,124,3.9255142259764995,0.9744108283696353,0.00970337927156632,12,267,1389,0.997945997330776,0.731952563936072,0.9326038137252542,0.35941609740257263,COMPLETE
69,0.7293277810821992,2025-12-16 22:28:34.889783,2025-12-16 22:28:38.957800,0 days 00:00:04.068017,0.00010864729442576685,0.5728235540129565,145,0.1120051226431702,16.57844822852145,0.0056777177338809435,13,34,1322,0.9240514896992634,0.7447197625101319,0.9367680851466812,0.3606390953063965,COMPLETE
