number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_huber_delta,params_loss,params_lr,params_weight_decay,user_attrs_val_mae,user_attrs_val_r2,user_attrs_val_rmse,user_attrs_val_spearman_rho,state
190,0.3213776335117265,2025-12-21 14:22:42.574695,2025-12-21 14:23:06.402799,0 days 00:00:23.828104,16,0.11610238243080856,256,,mse,0.002480427791020527,1.0017380115487555e-07,0.8013062477111816,-0.015469551086425781,1.129380464553833,0.3213776335117265,PRUNED
191,0.31082258611942165,2025-12-21 14:23:06.402973,2025-12-21 14:23:29.414977,0 days 00:00:23.012004,16,0.040474505582833095,2048,1.0248643627384906,huber,7.589033895004181e-05,1.080505921052703e-09,0.8047302961349487,-0.1181795597076416,1.1851208209991455,0.31082258611942165,PRUNED
192,0.30931791042001955,2025-12-21 14:23:29.415143,2025-12-21 14:23:51.614712,0 days 00:00:22.199569,16,0.05422591058071878,2048,2.7390736578105406,huber,0.0007663106993230513,1.8407075349572656e-09,0.7926985025405884,-0.046706438064575195,1.146619439125061,0.30931791042001955,PRUNED
193,0.32088327149265433,2025-12-21 14:23:51.614876,2025-12-21 14:24:14.016779,0 days 00:00:22.401903,16,0.02605369153265433,2048,0.9788972232861418,huber,0.0016390402396019186,7.055173782526709e-06,0.7789864540100098,-0.08231985569000244,1.1659626960754395,0.32088327149265433,PRUNED
194,0.2754504097207391,2025-12-21 14:24:14.016946,2025-12-21 14:24:37.354200,0 days 00:00:23.337254,16,0.04634615707483582,2048,1.1625586769569263,huber,3.84732121880327e-05,5.514510313209059e-10,0.8088222742080688,-0.08911693096160889,1.1696181297302246,0.2754504097207391,PRUNED
195,0.3721395804581314,2025-12-21 14:24:37.354376,2025-12-21 14:25:52.958268,0 days 00:01:15.603892,16,0.31522969403907114,2048,0.8967601071334655,huber,0.00019706793795087115,7.784476781834568e-09,0.7471271753311157,0.025528669357299805,1.1063470840454102,0.3721395804581314,PRUNED
196,0.3420222728042627,2025-12-21 14:25:52.958443,2025-12-21 14:26:41.544187,0 days 00:00:48.585744,16,0.08681613843579777,1024,1.0744106815655756,huber,0.0009739364970172283,2.2155923407416439e-07,0.8899643421173096,-0.29461586475372314,1.2751970291137695,0.3420222728042627,PRUNED
197,0.30793545845170217,2025-12-21 14:26:41.544362,2025-12-21 14:27:06.221836,0 days 00:00:24.677474,16,0.13470926388005955,256,1.598588699511523,huber,0.00026403759507886824,1.694477956506735e-08,0.7849202752113342,0.025023818016052246,1.1066335439682007,0.30793545845170217,PRUNED
198,0.522524145868233,2025-12-21 14:27:06.222005,2025-12-21 14:41:00.919570,0 days 00:13:54.697565,32,0.06317540371159633,256,1.4468567494949824,huber,0.002216265170741964,1.2511718170408864e-06,0.7188822031021118,-0.012529730796813965,1.1277445554733276,0.49081166418902417,COMPLETE
199,0.34580718900056273,2025-12-21 14:41:00.919810,2025-12-21 14:41:23.129085,0 days 00:00:22.209275,32,0.07663894759053393,256,1.450132436422383,huber,0.0022501608365815473,1.4243103705567994e-06,0.7728847861289978,-0.019431233406066895,1.131581425666809,0.34580718900056273,PRUNED
