number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
38,0.40549828178653485,2025-12-24 13:42:21.822653,2025-12-24 13:43:06.145302,0 days 00:00:44.322649,32,0.07684998291838235,256,6.509805491709761e-05,4.426335650500289e-06,0.640516695547854,0.40549828178653485,0.5160925388336182,PRUNED
39,0.4828711256112637,2025-12-24 13:43:06.145474,2025-12-24 13:58:42.488955,0 days 00:15:36.343481,16,0.15443559635896292,512,0.0011356993125020162,2.3814649651033028e-07,0.7385405558517729,0.4758497316631915,0.6109803318977356,COMPLETE
40,0.41984732824384285,2025-12-24 13:58:42.489216,2025-12-24 13:59:26.261278,0 days 00:00:43.772062,64,0.21457179099268267,2048,0.0020279769722415584,0.006107334385390602,0.6792646960810451,0.41984732824384285,0.3348047435283661,PRUNED
41,0.4229508196716486,2025-12-24 13:59:26.261451,2025-12-24 14:00:16.345511,0 days 00:00:50.084060,16,0.12629530818034718,1024,0.0004048752395241829,2.9621891272418045e-08,0.6647269061583577,0.4229508196716486,0.4575689435005188,PRUNED
42,0.4568835098331166,2025-12-24 14:00:16.345683,2025-12-24 14:11:55.340402,0 days 00:11:38.994719,16,0.39542754756492915,1024,0.00048540076061569476,0.001487056043045304,0.7229197214076246,0.4568835098331166,0.5820373892784119,PRUNED
43,0.4248021108175017,2025-12-24 14:11:55.340580,2025-12-24 14:12:42.079012,0 days 00:00:46.738432,16,0.08799160052353924,1024,9.306517050832886e-05,0.00010568272905707336,0.6610528858970942,0.4248021108175017,0.45185887813568115,PRUNED
44,0.4203389830504441,2025-12-24 14:12:42.079184,2025-12-24 14:13:29.374288,0 days 00:00:47.295104,16,0.15782906159506438,1024,0.0003188511216198041,2.060609803709778e-05,0.6716042388696347,0.4203389830504441,0.3837703764438629,PRUNED
45,0.3856858846914774,2025-12-24 14:13:29.374462,2025-12-24 14:14:15.408335,0 days 00:00:46.033873,16,0.025623896448453476,1024,1.534568797014871e-05,9.262117483808671e-07,0.6275993068515063,0.3856858846914774,0.48288583755493164,PRUNED
46,0.3912568306006977,2025-12-24 14:14:15.408505,2025-12-24 14:15:01.089682,0 days 00:00:45.681177,64,0.1822250191769227,512,0.0007234347431933675,0.00027342038575905916,0.6465400893095175,0.3912568306006977,0.4018666446208954,PRUNED
47,0.43057324840721106,2025-12-24 14:15:01.089864,2025-12-24 14:17:24.565114,0 days 00:02:23.475250,16,0.21004633816885795,512,0.0002580434578346435,0.0020385592232957,0.6848423753665689,0.43057324840721106,0.4550286531448364,PRUNED
48,0.4130688448070566,2025-12-24 14:17:24.565285,2025-12-24 14:18:09.485555,0 days 00:00:44.920270,16,0.05297249672460387,1024,0.0001668089483466673,8.082201438876621e-05,0.6558251133031192,0.4130688448070566,0.4326345920562744,PRUNED
49,0.42156862745055723,2025-12-24 14:18:09.485721,2025-12-24 14:18:54.795659,0 days 00:00:45.309938,64,0.11077984574233232,512,0.0005256760866126276,4.3548612997583434e-06,0.654121400959744,0.42156862745055723,0.5068397521972656,PRUNED
50,0.40843507214166536,2025-12-24 14:18:54.795827,2025-12-24 14:19:39.141927,0 days 00:00:44.346100,32,0.24285268575759913,256,0.00034566523139694993,0.004791057594346938,0.6523677019461477,0.40843507214166536,0.44105595350265503,PRUNED
51,0.43092522179931547,2025-12-24 14:19:39.142096,2025-12-24 14:22:01.461724,0 days 00:02:22.319628,16,0.29080300250425173,512,0.0008715925579933722,0.0012926485195346215,0.686966808850973,0.43092522179931547,0.4443076252937317,PRUNED
52,0.42485549132901984,2025-12-24 14:22:01.461897,2025-12-24 14:22:52.035441,0 days 00:00:50.573544,16,0.2324670398448331,512,0.0009880953952281395,0.0005671975610459883,0.6689674420154627,0.42485549132901984,0.6219926476478577,PRUNED
53,0.4265060240959665,2025-12-24 14:22:52.035616,2025-12-24 14:23:39.642199,0 days 00:00:47.606583,16,0.2696012202550179,512,0.0007877836720757019,0.0019908404442554616,0.6679385497200747,0.4265060240959665,0.44127315282821655,PRUNED
54,0.4195011337864438,2025-12-24 14:23:39.642374,2025-12-24 14:24:23.323387,0 days 00:00:43.681013,16,0.004321371745524771,512,0.0012166614323353164,0.0008109820122827888,0.6686383631031725,0.4195011337864438,0.37573859095573425,PRUNED
55,0.42906574394414676,2025-12-24 14:24:23.323558,2025-12-24 14:28:15.230689,0 days 00:03:51.907131,16,0.17047558349964603,512,0.0015128818470480458,0.009378208051082375,0.6833177819248201,0.42906574394414676,0.5981964468955994,PRUNED
56,0.41666666666621505,2025-12-24 14:28:15.230873,2025-12-24 14:29:00.906785,0 days 00:00:45.675912,16,0.19973156761459754,512,0.0023990041483279824,0.00035478224433904834,0.6544713076512929,0.41666666666621505,0.5702561140060425,PRUNED
57,0.4204275534437649,2025-12-24 14:29:00.906970,2025-12-24 14:29:45.054346,0 days 00:00:44.147376,64,0.25742513281912793,256,0.0005448206180106355,0.004187875729436303,0.6612486670221274,0.4204275534437649,0.5387757420539856,PRUNED
58,0.41843088418388197,2025-12-24 14:29:45.054519,2025-12-24 14:30:31.698793,0 days 00:00:46.644274,16,0.14162032642197214,2048,0.0010623860790265338,0.0017124495320267703,0.6699046920821115,0.41843088418388197,0.5575337409973145,PRUNED
59,0.42359249329714327,2025-12-24 14:30:31.698967,2025-12-24 14:31:16.309717,0 days 00:00:44.610750,16,0.32755137451021843,512,0.0017924117843024512,0.0009832061004746058,0.6724581778192482,0.42359249329714327,0.5000230073928833,PRUNED
60,0.4115523465699784,2025-12-24 14:31:16.309898,2025-12-24 14:32:00.745052,0 days 00:00:44.435154,64,0.29889144514051186,256,0.0007665946702437159,4.240596128737734e-05,0.649501799520128,0.4115523465699784,0.5867791175842285,PRUNED
61,0.4263093788059121,2025-12-24 14:32:00.745229,2025-12-24 14:32:45.716058,0 days 00:00:44.970829,16,0.2502741683435851,512,0.0004085157447892236,0.0026112541647020835,0.6644686416955479,0.4263093788059121,0.4652467966079712,PRUNED
62,0.4054421768703011,2025-12-24 14:32:45.716228,2025-12-24 14:33:34.092294,0 days 00:00:48.376066,16,0.08430151515169665,512,0.00028974476953495825,0.0011132071998931682,0.6543546720874434,0.4054421768703011,0.5360849499702454,PRUNED
63,0.426829268292261,2025-12-24 14:33:34.092467,2025-12-24 14:34:18.683779,0 days 00:00:44.591312,16,0.3513856062692944,512,0.00021811785326933189,0.00045768180720218507,0.6654892028792322,0.426829268292261,0.4613203704357147,PRUNED
64,0.42525773195832794,2025-12-24 14:34:18.683974,2025-12-24 14:35:02.864706,0 days 00:00:44.180732,16,0.2939288296320332,512,0.00046845868755504056,0.0002278383109338918,0.6684592442015462,0.42525773195832794,0.36757734417915344,PRUNED
65,0.40184757505732804,2025-12-24 14:35:02.864884,2025-12-24 14:35:49.556982,0 days 00:00:46.692098,16,0.22781118146196216,256,0.0006118919789269525,0.006011880279534421,0.6577371034390829,0.40184757505732804,0.49375852942466736,PRUNED
66,0.4411764705877533,2025-12-24 14:35:49.557155,2025-12-24 14:39:38.594411,0 days 00:03:49.037256,16,0.12087088137239953,512,0.00036186181812166606,0.0031126739039490023,0.7054202212743268,0.4411764705877533,0.6061985492706299,PRUNED
67,0.42977528089842243,2025-12-24 14:39:38.594581,2025-12-24 14:40:23.781039,0 days 00:00:45.186458,32,0.04019798645087019,1024,0.0008658382393957183,0.0007696118105633674,0.6741077379365502,0.42977528089842243,0.4903853237628937,PRUNED
68,0.39856801909266204,2025-12-24 14:40:23.781212,2025-12-24 14:41:10.804945,0 days 00:00:47.023733,16,0.062185829877599394,256,0.0014090171739146002,2.2978970828356256e-07,0.6577620967741935,0.39856801909266204,0.41413551568984985,PRUNED
69,0.42819148936126006,2025-12-24 14:41:10.805117,2025-12-24 14:41:55.568851,0 days 00:00:44.763734,64,0.30993348018918315,512,0.0006518704983135131,0.00016356200688266305,0.665160123966942,0.42819148936126006,0.6651418209075928,PRUNED
70,0.40139211136849967,2025-12-24 14:41:55.569027,2025-12-24 14:42:41.260740,0 days 00:00:45.691713,16,0.271036323576127,2048,2.866763407523342e-05,0.0019203430933795499,0.6421121034390829,0.40139211136849967,0.5277663469314575,PRUNED
71,0.42222222222179745,2025-12-24 14:42:41.260927,2025-12-24 14:43:31.640259,0 days 00:00:50.379332,16,0.015681983590690916,256,0.0005081910988827859,9.038816773127072e-06,0.6644311516928819,0.42222222222179745,0.5022481083869934,PRUNED
72,0.3979487179483386,2025-12-24 14:43:31.640438,2025-12-24 14:44:19.668852,0 days 00:00:48.028414,16,0.10021779337589047,256,0.0004152600313806335,9.72453570725866e-06,0.648822813916289,0.3979487179483386,0.43103259801864624,PRUNED
73,0.4179104477607674,2025-12-24 14:44:19.669029,2025-12-24 14:45:06.043358,0 days 00:00:46.374329,16,0.04188307780174523,256,0.0004727028202181285,1.968083980870109e-05,0.6665305918421753,0.4179104477607674,0.5508348941802979,PRUNED
74,0.4144578313248822,2025-12-24 14:45:06.043525,2025-12-24 14:45:54.108677,0 days 00:00:48.065152,16,0.05784745024389554,256,0.0002937303116238596,5.453327683127422e-06,0.6571830845107971,0.4144578313248822,0.49024632573127747,PRUNED
75,0.4198757763970892,2025-12-24 14:45:54.108856,2025-12-24 14:48:18.931242,0 days 00:02:24.822386,16,0.016457957097892925,256,0.0007166876077945611,2.991115204829446e-05,0.6878165822447349,0.4198757763970892,0.5179777145385742,PRUNED
76,0.42131350681493984,2025-12-24 14:48:18.931414,2025-12-24 14:49:03.293378,0 days 00:00:44.361964,16,0.20901349987723705,1024,0.0005517334550725671,1.3872927512763982e-08,0.6661223673687017,0.42131350681493984,0.5170671343803406,PRUNED
77,0.42195121951177317,2025-12-24 14:49:03.293553,2025-12-24 14:49:48.034764,0 days 00:00:44.741211,64,0.08556977699130526,512,0.0002183147888821717,2.9384351001928588e-06,0.6587118435083978,0.42195121951177317,0.48836320638656616,PRUNED
78,0.4166666666662294,2025-12-24 14:49:48.034939,2025-12-24 14:50:34.830549,0 days 00:00:46.795610,16,0.13276839709047103,256,0.002140069203066655,0.006947204125062956,0.6580328579045589,0.4166666666662294,0.5243499875068665,PRUNED
79,0.4245973645676195,2025-12-24 14:50:34.830721,2025-12-24 14:51:19.411461,0 days 00:00:44.580740,32,0.1849646237120271,512,0.0009318452732658862,0.003558822460484042,0.6614798553719009,0.4245973645676195,0.7083625197410583,PRUNED
80,0.4470938897163746,2025-12-24 14:51:19.411632,2025-12-24 14:55:12.696076,0 days 00:03:53.284444,16,0.15407855000856494,1024,0.00042006540131950384,1.544655484032365e-05,0.689095407891229,0.4470938897163746,0.4514792263507843,PRUNED
81,0.4256348246670528,2025-12-24 14:55:12.696248,2025-12-24 14:55:56.561137,0 days 00:00:43.864889,32,0.47133273827761923,256,0.0011656505408503403,6.515547096965343e-08,0.6670971074380165,0.4256348246670528,0.5946731567382812,PRUNED
82,0.4056482670085519,2025-12-24 14:55:56.561306,2025-12-24 14:56:42.302360,0 days 00:00:45.741054,32,0.41873688982512625,256,0.0006692747184299821,8.265758132440374e-07,0.649426819514796,0.4056482670085519,0.5491868257522583,PRUNED
83,0.42341220423369513,2025-12-24 14:56:42.302534,2025-12-24 14:57:28.060531,0 days 00:00:45.757997,32,0.4440588119988585,256,0.00035833727032787106,4.637400370648908e-07,0.6577016962143429,0.42341220423369513,0.5304927229881287,PRUNED
84,0.4106280193232519,2025-12-24 14:57:28.060703,2025-12-24 14:58:11.815271,0 days 00:00:43.754568,32,0.049354742896767355,256,0.0008252023990752456,6.630238519848869e-06,0.6598781991468942,0.4106280193232519,0.4541245698928833,PRUNED
85,0.406818181817777,2025-12-24 14:58:11.815443,2025-12-24 14:58:56.436367,0 days 00:00:44.620924,64,0.3880061099853702,256,0.0006032845156069266,1.7593637407519516e-06,0.6491893828312449,0.406818181817777,0.4614996016025543,PRUNED
86,0.4493758668511437,2025-12-24 14:58:56.436536,2025-12-24 15:02:59.132019,0 days 00:04:02.695483,16,0.07144660044958191,512,0.0017071737452558546,0.0014573723180509202,0.7022210743801652,0.4493758668511437,0.5737764239311218,PRUNED
87,0.41168996188012746,2025-12-24 15:02:59.132194,2025-12-24 15:03:46.608498,0 days 00:00:47.476304,16,0.11100017619100962,2048,0.00045488275211785187,0.0004365936199583497,0.660282258064516,0.41168996188012746,0.4273826777935028,PRUNED
88,0.42020665901222176,2025-12-24 15:03:46.608666,2025-12-24 15:04:30.792104,0 days 00:00:44.183438,32,0.026280487087600696,512,0.00025775910778280285,5.2604291609568275e-08,0.6619234870701146,0.42020665901222176,0.5285722017288208,PRUNED
89,0.4205607476631398,2025-12-24 15:04:30.792276,2025-12-24 15:05:17.143286,0 days 00:00:46.351010,16,0.24289942999464983,1024,0.001040701825420554,0.0048449510829273275,0.6659182551319647,0.4205607476631398,0.4643751382827759,PRUNED
90,0.41947565543028414,2025-12-24 15:05:17.143456,2025-12-24 15:06:01.521847,0 days 00:00:44.378391,64,0.19620928027795298,256,0.0013143491175596387,0.0025405138820839526,0.6557043121834178,0.41947565543028414,0.5398853421211243,PRUNED
91,0.4181091877492248,2025-12-24 15:06:01.522018,2025-12-24 15:06:45.763780,0 days 00:00:44.241762,64,0.09624901439727598,512,0.002747071107309744,1.2760523643826857e-05,0.6666305651826179,0.4181091877492248,0.5354318022727966,PRUNED
92,0.412395709177176,2025-12-24 15:06:45.763956,2025-12-24 15:07:29.914414,0 days 00:00:44.150458,64,0.10078452913236086,512,0.00297239474227276,0.00010532283645784627,0.6589034590775793,0.412395709177176,0.5311070084571838,PRUNED
93,0.38955823293135283,2025-12-24 15:07:29.914587,2025-12-24 15:08:16.292503,0 days 00:00:46.377916,64,0.16894617491071906,512,0.0020577708411138066,5.230176706293828e-05,0.6422495667821914,0.38955823293135283,0.45651713013648987,PRUNED
94,0.4278215223092722,2025-12-24 15:08:16.292673,2025-12-24 15:08:59.912489,0 days 00:00:43.619816,64,0.07849632631619988,512,0.0016339385709584608,7.981449900316306e-05,0.674753399093575,0.4278215223092722,0.4969998598098755,PRUNED
95,0.3866396761129842,2025-12-24 15:08:59.912656,2025-12-24 15:09:48.167632,0 days 00:00:48.254976,16,0.14453954828040716,512,0.002444281526950432,3.743961773798341e-05,0.6251749533457744,0.3866396761129842,0.5112144947052002,PRUNED
96,0.3938775510200301,2025-12-24 15:09:48.167802,2025-12-24 15:10:33.572660,0 days 00:00:45.404858,16,0.06816962310348808,512,0.0005485992324663636,0.0010500200841836497,0.6351264662756598,0.3938775510200301,0.4476114809513092,PRUNED
97,0.4193103448271361,2025-12-24 15:10:33.572838,2025-12-24 15:11:20.154539,0 days 00:00:46.581701,16,0.0005740721360365728,256,0.00031689883129486733,0.0008642454780580672,0.6621151026392963,0.4193103448271361,0.6064090728759766,PRUNED
