number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_l1_ratio,params_max_iter,params_tol,user_attrs_ap,user_attrs_auc,user_attrs_threshold,state
61,0.8918918918913918,2025-12-20 12:46:38.834957,2025-12-20 12:46:39.101369,0 days 00:00:00.266412,5.239826416852684,balanced,0.08949012651847119,557,1.3987884316169e-06,0.9423134717944173,0.9553631036273275,0.44242456555366516,COMPLETE
62,0.9006622516551295,2025-12-20 12:46:39.101665,2025-12-20 12:46:39.643443,0 days 00:00:00.541778,16.245629148049677,balanced,0.1534150172249138,1086,3.426599895606345e-06,0.9443209898542713,0.9565685038201914,0.3912695646286011,COMPLETE
63,0.9004329004324013,2025-12-20 12:46:39.643695,2025-12-20 12:46:39.922931,0 days 00:00:00.279236,15.643525432217094,balanced,0.1245862419774302,564,4.40425456315675e-06,0.9433487570195571,0.9561976114531563,0.3480071425437927,COMPLETE
64,0.896103896103397,2025-12-20 12:46:39.923197,2025-12-20 12:46:40.374323,0 days 00:00:00.451126,21.345995877888804,balanced,0.12492295783565335,901,3.3369205424428444e-06,0.9433823574170491,0.9553816482456792,0.3455113470554352,COMPLETE
65,0.8937093275483078,2025-12-20 12:46:40.374572,2025-12-20 12:46:40.905510,0 days 00:00:00.530938,45.89499576281721,balanced,0.08182019303946156,1063,8.395543954236163e-06,0.9420827919549775,0.954250426526222,0.3660941421985626,COMPLETE
66,0.894854586129254,2025-12-20 12:46:40.905754,2025-12-20 12:46:41.644574,0 days 00:00:00.738820,16.159588597349337,balanced,0.27988431025061633,1434,1.1533946400484685e-05,0.944648444193124,0.9556598175209554,0.43602463603019714,COMPLETE
67,0.8934240362806791,2025-12-20 12:46:41.644822,2025-12-20 12:46:41.845277,0 days 00:00:00.200455,108.35075751533729,balanced,0.16441980074142892,401,2.9561583158447674e-06,0.9440774139224712,0.9540000741784734,0.47237449884414673,COMPLETE
68,0.8986784140964166,2025-12-20 12:46:41.845504,2025-12-20 12:46:42.164976,0 days 00:00:00.319472,12.44963482675708,balanced,0.2229052634762794,638,2.402722326855891e-05,0.9439419638584081,0.9564386914917291,0.39289548993110657,COMPLETE
69,0.8908296943226448,2025-12-20 12:46:42.165215,2025-12-20 12:46:42.783500,0 days 00:00:00.618285,1.44815196933736,balanced,0.11196153904664463,1157,2.2269607055119964e-06,0.9385101733503188,0.9505971367109264,0.40803468227386475,COMPLETE
70,0.8953229398658697,2025-12-20 12:46:42.783735,2025-12-20 12:46:43.174072,0 days 00:00:00.390337,3.0228118095362886,balanced,0.1854087219467856,733,1.3088985678818058e-06,0.9432939987887575,0.9551776574438098,0.4401673972606659,COMPLETE
