number,value,datetime_start,datetime_complete,duration,params_batch_size,params_d_model,params_dropout,params_ff,params_layers,params_lr,params_nhead,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
23,0.4173505275494117,2025-12-24 13:07:44.725577,2025-12-24 13:09:21.012865,0 days 00:01:36.287288,16,128,0.04616460256671887,1536,1,3.5289493645609735e-05,8,1.4046751481122522e-05,0.6615819114902692,0.4173505275494117,0.49985113739967346,PRUNED
24,0.4037339556588653,2025-12-24 13:09:21.013046,2025-12-24 13:10:06.460301,0 days 00:00:45.447255,16,384,0.08575475870206407,1536,3,6.925249835936631e-05,8,2.081289780258729e-06,0.6493185150626499,0.4037339556588653,0.42823097109794617,PRUNED
25,0.4188861985467953,2025-12-24 13:10:06.460476,2025-12-24 13:13:15.042596,0 days 00:03:08.582120,16,128,0.0011562250228370594,1536,2,2.403250131906917e-05,8,0.0028146465356542363,0.6771236003732338,0.4188861985467953,0.5944722294807434,PRUNED
26,0.3900862068961601,2025-12-24 13:13:15.042768,2025-12-24 13:14:01.264702,0 days 00:00:46.221934,16,384,0.045252818858926284,256,1,0.00010401831680672103,4,0.00012592753877460025,0.6394128232471341,0.3900862068961601,0.5789848566055298,PRUNED
27,0.42660550458674884,2025-12-24 13:14:01.264896,2025-12-24 13:17:08.125800,0 days 00:03:06.860904,16,384,0.10408981980611616,1024,1,0.00020729730227503026,8,1.1949887554336313e-05,0.6958061183684351,0.42660550458674884,0.4008907675743103,PRUNED
28,0.42754662840700214,2025-12-24 13:17:08.125997,2025-12-24 13:20:10.249861,0 days 00:03:02.123864,64,128,0.19450205169812604,512,2,0.000406380097354829,8,2.1716947077529376e-06,0.6897244068248467,0.42754662840700214,0.4117858409881592,PRUNED
29,0.43113772455043137,2025-12-24 13:20:10.250038,2025-12-24 13:23:06.886409,0 days 00:02:56.636371,32,256,0.34003917284088886,1536,2,6.043738254952794e-05,8,1.2927932314164884e-08,0.7061033724340176,0.43113772455043137,0.4230440557003021,PRUNED
30,0.41872561768486866,2025-12-24 13:23:06.886586,2025-12-24 13:26:06.267563,0 days 00:02:59.380977,32,128,0.41059287013353163,1536,3,5.2344565939733796e-05,8,3.449247733195434e-08,0.6944523127166089,0.41872561768486866,0.4214892089366913,PRUNED
31,0.45562913907240654,2025-12-24 13:26:06.267740,2025-12-24 13:31:29.884595,0 days 00:05:23.616855,16,128,0.1514753904884025,1536,2,0.00010762423640588552,8,2.875766729821836e-05,0.7266812183417755,0.45562913907240654,0.4499046802520752,PRUNED
32,0.42771804062084934,2025-12-24 13:31:29.884772,2025-12-24 13:34:39.045400,0 days 00:03:09.160628,16,128,0.15550071697515527,1536,2,0.00011980564738374226,8,7.820255292837596e-05,0.6949417655291922,0.42771804062084934,0.21350841224193573,PRUNED
33,0.4452830188674952,2025-12-24 13:34:39.045578,2025-12-24 13:39:58.381607,0 days 00:05:19.336029,16,128,0.23964117090719633,1536,2,0.00017925634839824312,8,1.925930542543571e-05,0.7171129365502533,0.4452830188674952,0.37717562913894653,PRUNED
34,0.3977777777773786,2025-12-24 13:39:58.381783,2025-12-24 13:40:47.102407,0 days 00:00:48.720624,16,128,0.10768958638914997,1536,3,0.0005691266187699081,8,5.500386525985499e-06,0.6368593375099973,0.3977777777773786,0.5129414200782776,PRUNED
35,0.5223613595701682,2025-12-24 13:40:47.102578,2025-12-24 14:01:48.553359,0 days 00:21:01.450781,16,128,0.038161668988241,1536,3,0.00012553023197549459,8,0.00029232572622174416,0.7206911490269261,0.46996466431046174,0.5366793274879456,COMPLETE
36,0.37877211238255154,2025-12-24 14:01:48.553617,2025-12-24 14:02:32.385302,0 days 00:00:43.831685,64,128,0.03663528085458949,1536,4,3.159486320994374e-05,8,0.0003365615927562035,0.6190515862436683,0.37877211238255154,0.33201852440834045,PRUNED
37,0.4017957351286667,2025-12-24 14:02:32.385473,2025-12-24 14:03:18.326471,0 days 00:00:45.940998,16,128,0.06356728437009987,1536,3,9.383966838921363e-05,8,0.0010028214501724229,0.6516803852306052,0.4017957351286667,0.44020459055900574,PRUNED
38,0.41137123745770854,2025-12-24 14:03:18.326646,2025-12-24 14:06:16.643861,0 days 00:02:58.317215,32,384,0.029053331041879675,256,4,0.0001637712045384338,4,4.1141705037109896e-07,0.667492835243935,0.41137123745770854,0.6363077759742737,PRUNED
39,0.35285396590036705,2025-12-24 14:06:16.644040,2025-12-24 14:07:03.146104,0 days 00:00:46.502064,16,256,0.06858048363864569,512,3,0.0025537119225619554,8,0.00020541831861760015,0.5141858004532125,0.35285396590036705,0.5103991627693176,PRUNED
40,0.4519480519476153,2025-12-24 14:07:03.146278,2025-12-24 14:12:11.614682,0 days 00:05:08.468404,64,128,0.09142241717630406,1536,3,4.963458917291935e-05,8,5.763320286454145e-05,0.6993884964009597,0.4519480519476153,0.5529655814170837,PRUNED
41,0.4087912087908122,2025-12-24 14:12:11.614862,2025-12-24 14:13:02.441086,0 days 00:00:50.826224,16,128,0.06325071693579229,1536,3,0.00013526930167765682,8,3.1555400949574464e-05,0.6574705078645695,0.4087912087908122,0.3536142408847809,PRUNED
42,0.43328929986745907,2025-12-24 14:13:02.441261,2025-12-24 14:19:09.889399,0 days 00:06:07.448138,16,128,0.13331823262737375,1536,2,0.0002396616390203323,8,0.0006705273248516196,0.6960352239402825,0.43328929986745907,0.4435497522354126,PRUNED
43,0.4266304347821619,2025-12-24 14:19:09.889574,2025-12-24 14:23:52.950018,0 days 00:04:43.060444,16,128,0.21833662512995522,1024,1,7.64280542282274e-05,8,0.0001154609611444144,0.6891828845641161,0.4266304347821619,0.5200775861740112,PRUNED
44,0.3967136150230614,2025-12-24 14:23:52.950196,2025-12-24 14:25:22.051276,0 days 00:01:29.101080,32,384,0.16760416753206234,1536,3,0.00033500927066265114,4,1.1558038885274764e-06,0.6410582178085845,0.3967136150230614,0.4019368290901184,PRUNED
45,0.4362017804149651,2025-12-24 14:25:22.051448,2025-12-24 14:28:26.581280,0 days 00:03:04.529832,16,128,0.018841998192145774,1536,1,0.00011400671514313412,8,6.987954086685242e-06,0.6888433917621967,0.4362017804149651,0.6160582900047302,PRUNED
46,0.36517533252678686,2025-12-24 14:28:26.581470,2025-12-24 14:31:35.481465,0 days 00:03:08.899995,16,384,0.08835814374202201,1536,2,0.0004229628024041038,8,0.0026808905093317036,0.5847440682484669,0.36517533252678686,0.46148163080215454,PRUNED
47,0.41037735849015217,2025-12-24 14:31:35.481645,2025-12-24 14:32:20.614572,0 days 00:00:45.132927,32,128,0.12446015616235138,512,1,0.0014974804309715688,8,4.3974177219550784e-05,0.6495101306318314,0.41037735849015217,0.5019540190696716,PRUNED
48,0.4058744993320003,2025-12-24 14:32:20.614750,2025-12-24 14:33:07.101620,0 days 00:00:46.486870,16,384,0.047272835923992354,256,4,0.00020824494116871353,4,1.906653762650156e-05,0.6422120767795254,0.4058744993320003,0.4749709367752075,PRUNED
49,0.4165651644331959,2025-12-24 14:33:07.101791,2025-12-24 14:36:11.795529,0 days 00:03:04.693738,16,256,0.4847414708662424,1536,1,2.031047883989492e-05,8,0.00044393486193233724,0.6738703012529992,0.4165651644331959,0.40451887249946594,PRUNED
50,0.5439999999995212,2025-12-24 14:36:11.795709,2025-12-24 14:56:18.941742,0 days 00:20:07.146033,32,384,0.2870938944037751,1024,2,5.663386706870656e-05,8,3.322742555492305e-06,0.7655875099973339,0.4921465968582002,0.3524148464202881,COMPLETE
51,0.45309734513225086,2025-12-24 14:56:18.942013,2025-12-24 15:01:32.376272,0 days 00:05:13.434259,32,384,0.27256524933468823,1024,2,5.7029088061922465e-05,8,1.21463877600815e-07,0.7352830911756865,0.45309734513225086,0.45426714420318604,PRUNED
52,0.45517241379265333,2025-12-24 15:01:32.376450,2025-12-24 15:06:42.902711,0 days 00:05:10.526261,32,384,0.3426489340628601,1024,2,4.175916433923424e-05,8,2.808774599091985e-08,0.7168296787523326,0.45517241379265333,0.48840922117233276,PRUNED
53,0.5102040816321654,2025-12-24 15:06:42.902894,2025-12-24 15:20:20.830124,0 days 00:13:37.927230,32,384,0.3230724794440849,1024,2,8.636684192930933e-05,8,3.5133547573790665e-06,0.7339126233004533,0.4865718799363323,0.5616614818572998,COMPLETE
54,0.5387323943657051,2025-12-24 15:20:20.830384,2025-12-24 15:39:16.951096,0 days 00:18:56.120712,32,384,0.30611330804130193,1024,3,8.868226281144221e-05,8,2.7914629356003352e-06,0.7756639896027726,0.5385779122536914,0.42728832364082336,COMPLETE
55,0.508532423207703,2025-12-24 15:39:16.951383,2025-12-24 15:53:27.294310,0 days 00:14:10.342927,32,384,0.3115731312944192,1024,3,6.946533961864747e-05,8,9.799619487152816e-07,0.7762305051986138,0.5081723625552553,0.5035339593887329,COMPLETE
56,0.4013377926417403,2025-12-24 15:53:27.294611,2025-12-24 15:54:09.912246,0 days 00:00:42.617635,32,384,0.28949306566448596,1024,3,3.407666548368449e-05,8,4.0828436741667987e-07,0.645923587043455,0.4013377926417403,0.4439986050128937,PRUNED
57,0.40100882723790554,2025-12-24 15:54:09.912429,2025-12-24 15:54:55.252157,0 days 00:00:45.339728,32,384,0.38716790416074687,1024,3,9.158787060558958e-05,8,1.9390284432432368e-07,0.6444989669421488,0.40100882723790554,0.30865028500556946,PRUNED
58,0.41426611796937274,2025-12-24 15:54:55.252322,2025-12-24 15:55:39.220460,0 days 00:00:43.968138,32,384,0.27085988935175687,1024,3,4.702323142020345e-05,8,7.439369316116105e-06,0.6512346707544655,0.41426611796937274,0.5298818349838257,PRUNED
59,0.4181091877492248,2025-12-24 15:55:39.220631,2025-12-24 15:58:36.499290,0 days 00:02:57.278659,32,384,0.23346762233802393,1024,1,0.00015613165824093897,4,6.031703319435328e-08,0.6908157824580112,0.4181091877492248,0.4744654595851898,PRUNED
60,0.5146579804555445,2025-12-24 15:58:36.499460,2025-12-24 16:17:44.147821,0 days 00:19:07.648361,64,384,0.014418248424975149,1024,3,6.08223168232122e-05,8,1.4968083515770998e-06,0.7519244868035191,0.4892857142852208,0.4736834466457367,COMPLETE
61,0.4082156611035455,2025-12-24 16:17:44.148090,2025-12-24 16:18:28.363366,0 days 00:00:44.215276,64,384,0.01270859789713599,1024,3,6.0011410201018605e-05,8,1.5281847816148409e-06,0.6452945881098374,0.4082156611035455,0.4233675003051758,PRUNED
62,0.41558441558397885,2025-12-24 16:18:28.363536,2025-12-24 16:19:11.447124,0 days 00:00:43.083588,64,384,0.0021417263493651584,1024,3,0.00012963052524202123,8,3.572349750379825e-06,0.6571872500666489,0.41558441558397885,0.45033469796180725,PRUNED
63,0.3967280163595397,2025-12-24 16:19:11.447295,2025-12-24 16:19:54.612131,0 days 00:00:43.164836,64,384,0.031947965243431256,1024,3,7.700322991886567e-05,8,4.863703076473153e-07,0.6454362170087977,0.3967280163595397,0.5320647358894348,PRUNED
64,0.4104046242769968,2025-12-24 16:19:54.612305,2025-12-24 16:20:39.489072,0 days 00:00:44.876767,64,384,0.04484154899099577,1024,3,1.0876295434411563e-05,8,3.536822773581993e-06,0.6516095707811249,0.4104046242769968,0.49758845567703247,PRUNED
65,0.38024231127643865,2025-12-24 16:20:39.489240,2025-12-24 16:21:25.292683,0 days 00:00:45.803443,32,384,0.07630149048468891,512,1,0.00010054660544669566,8,9.799611823913746e-06,0.6227172753932284,0.38024231127643865,0.6026951670646667,PRUNED
66,0.40282685512326133,2025-12-24 16:21:25.292874,2025-12-24 16:22:09.891538,0 days 00:00:44.598664,64,384,0.35462562351471016,256,4,3.764222444924871e-05,8,1.5751026916573241e-06,0.6452904225539856,0.40282685512326133,0.6552085876464844,PRUNED
67,0.4472681067340029,2025-12-24 16:22:09.891711,2025-12-24 16:28:20.694237,0 days 00:06:10.802526,32,256,0.2598502821976405,1024,2,2.8658956818536568e-05,8,1.95065659667637e-05,0.7127057784590776,0.4472681067340029,0.44548457860946655,PRUNED
68,0.410438908659134,2025-12-24 16:28:20.694409,2025-12-24 16:29:05.412587,0 days 00:00:44.718178,32,384,0.019088164862508417,1536,3,6.416132388189237e-05,8,7.428681167515739e-07,0.6554627099440149,0.410438908659134,0.7114551067352295,PRUNED
69,0.4027027027022571,2025-12-24 16:29:05.412762,2025-12-24 16:29:49.329448,0 days 00:00:43.916686,64,384,0.29474291718317147,1536,1,8.344744784992677e-05,8,2.3501114389692205e-07,0.6436533591042388,0.4027027027022571,0.516051173210144,PRUNED
70,0.5088757396445058,2025-12-24 16:29:49.329616,2025-12-24 16:44:49.839112,0 days 00:15:00.509496,32,384,0.05762429520304197,1024,2,0.00018483419918418576,8,7.505861120376586e-05,0.754457144761397,0.4992050874399039,0.5806463956832886,COMPLETE
71,0.5196374622351809,2025-12-24 16:44:49.839363,2025-12-24 17:00:40.539152,0 days 00:15:50.699789,32,384,0.31443049048911736,1024,2,9.70832315259143e-05,8,3.254127567577159e-06,0.6876874500133298,0.43609022556344207,0.4001261591911316,COMPLETE
72,0.41963190184006743,2025-12-24 17:00:40.539404,2025-12-24 17:01:24.488653,0 days 00:00:43.949249,32,384,0.3157051724895587,1024,2,0.00011295062581813923,8,2.408932603087127e-06,0.6691882164756066,0.41963190184006743,0.4615119993686676,PRUNED
73,0.4041184041179695,2025-12-24 17:01:24.488829,2025-12-24 17:02:08.136647,0 days 00:00:43.647818,32,384,0.30648890203002266,1024,2,0.00014086724227098746,8,4.442616999845469e-06,0.6497017462010132,0.4041184041179695,0.5418294072151184,PRUNED
74,0.3961661341849147,2025-12-24 17:02:08.136814,2025-12-24 17:02:54.519924,0 days 00:00:46.383110,32,384,0.3289738803245478,1024,2,5.371307318187714e-05,8,8.452995967278888e-06,0.6510513862969874,0.3961661341849147,0.5583509802818298,PRUNED
75,0.5231910946191692,2025-12-24 17:02:54.520091,2025-12-24 17:18:16.621977,0 days 00:15:22.101886,16,384,0.3764534124689066,1536,3,7.15172868241123e-05,8,1.501364367834369e-05,0.737345041322314,0.49139280125148127,0.30760788917541504,COMPLETE
76,0.4256651017209648,2025-12-24 17:18:16.622241,2025-12-24 17:20:35.298367,0 days 00:02:18.676126,16,384,0.465556236012597,1536,1,9.869585564977077e-05,4,1.4924180265683617e-05,0.6842425353239137,0.4256651017209648,0.47562772035598755,PRUNED
77,0.4272890484734737,2025-12-24 17:20:35.298534,2025-12-24 17:23:47.708370,0 days 00:03:12.409836,16,256,0.4166560110145618,1536,2,6.742251680559777e-05,8,0.00018833169022050352,0.7150051652892562,0.4272890484734737,0.6292434334754944,PRUNED
78,0.39072847682079453,2025-12-24 17:23:47.708545,2025-12-24 17:24:35.110348,0 days 00:00:47.401803,16,128,0.3637654146933925,1536,3,4.449463757744851e-05,8,0.00791768185790309,0.6439741069048254,0.39072847682079453,0.4633823037147522,PRUNED
79,0.4397394136803003,2025-12-24 17:24:35.110514,2025-12-24 17:27:43.439830,0 days 00:03:08.329316,16,384,0.40622217767814517,1536,1,7.390130351044967e-05,8,2.450840025111909e-05,0.6987011796854172,0.4397394136803003,0.5247853398323059,PRUNED
80,0.4121532364592689,2025-12-24 17:27:43.440008,2025-12-24 17:28:32.140133,0 days 00:00:48.700125,16,128,0.3379514901333906,1536,3,0.0001174188984281961,8,4.348695698361731e-05,0.6555085310583845,0.4121532364592689,0.6285326480865479,PRUNED
81,0.5113835376527486,2025-12-24 17:28:32.140307,2025-12-24 17:43:45.665670,0 days 00:15:13.525363,16,384,0.02957397857424482,1536,3,8.31475371984072e-05,8,5.759311984295952e-06,0.7407691282324713,0.4711111111106463,0.33751124143600464,COMPLETE
82,0.39901477832469895,2025-12-24 17:43:45.665945,2025-12-24 17:44:32.678188,0 days 00:00:47.012243,32,384,0.3837656763255335,256,3,5.318506883587298e-05,8,1.06365088613704e-05,0.6425203279125566,0.39901477832469895,0.3863271176815033,PRUNED
83,0.4090909090905163,2025-12-24 17:44:32.678359,2025-12-24 17:45:18.794968,0 days 00:00:46.116609,16,384,0.2773469336890095,1536,3,9.819157357111615e-05,8,1.5225190947682924e-06,0.662814916022394,0.4090909090905163,0.571083664894104,PRUNED
84,0.4188351920689671,2025-12-24 17:45:18.795137,2025-12-24 17:46:05.260422,0 days 00:00:46.465285,16,384,0.0008920930490686554,512,4,0.00014194451667873066,8,8.195559345847583e-07,0.6602447680618502,0.4188351920689671,0.34712788462638855,PRUNED
85,0.4401197604785751,2025-12-24 17:46:05.260596,2025-12-24 17:49:01.303776,0 days 00:02:56.043180,64,384,0.2594456463850597,1024,3,6.691331870186079e-05,8,1.4572359276806865e-05,0.6855088643028526,0.4401197604785751,0.6781244874000549,PRUNED
86,0.41626794258331473,2025-12-24 17:49:01.303957,2025-12-24 17:49:47.951349,0 days 00:00:46.647392,32,384,0.44116256073481047,1536,2,0.00019639350208757093,8,0.002243194752956864,0.6591908824313516,0.41626794258331473,0.5176922082901001,PRUNED
87,0.4476439790571531,2025-12-24 17:49:47.951518,2025-12-24 17:53:37.807333,0 days 00:03:49.855815,16,128,0.04505597987235469,1536,3,5.8915664323836576e-05,8,2.8263428351083944e-06,0.7204620434550786,0.4476439790571531,0.4877316653728485,PRUNED
88,0.5081967213109928,2025-12-24 17:53:37.807507,2025-12-24 18:08:43.135998,0 days 00:15:05.328491,32,384,0.10137797960146205,1024,2,0.00012756661062372887,8,4.026148549764442e-06,0.7267853572380698,0.48039215686226305,0.5641382336616516,COMPLETE
89,0.4100227790428747,2025-12-24 18:08:43.136253,2025-12-24 18:09:29.680709,0 days 00:00:46.544456,16,128,0.29615849044947545,1536,3,0.00023598435555063042,4,0.00010900765290694332,0.6460818781658225,0.4100227790428747,0.468233585357666,PRUNED
90,0.4167916041974339,2025-12-24 18:09:29.680889,2025-12-24 18:10:14.067117,0 days 00:00:44.386228,32,384,0.2257570825713554,1024,1,0.00015428801589639253,8,1.876312462121108e-08,0.672591475606505,0.4167916041974339,0.45400747656822205,PRUNED
91,0.5019305019300028,2025-12-24 18:10:14.067290,2025-12-24 18:22:25.253526,0 days 00:12:11.186236,16,384,0.02264041739948712,1536,3,9.311024331948488e-05,8,6.749997855449338e-06,0.7133847640629166,0.48398576512406205,0.5871036648750305,COMPLETE
92,0.4434523809519153,2025-12-24 18:22:25.253790,2025-12-24 18:25:26.899146,0 days 00:03:01.645356,16,384,0.034809623880337245,1536,3,8.173730213519656e-05,8,1.7041693634844891e-06,0.6989386163689683,0.4434523809519153,0.5523802638053894,PRUNED
93,0.41369472182550565,2025-12-24 18:25:26.899323,2025-12-24 18:26:12.019992,0 days 00:00:45.120669,16,384,0.052175821872539996,1536,3,8.445764610717241e-05,8,5.769267409340971e-06,0.6619463976272995,0.41369472182550565,0.2560567259788513,PRUNED
94,0.5107033639139023,2025-12-24 18:26:12.020162,2025-12-24 18:37:40.140221,0 days 00:11:28.120059,16,384,0.012641758219102517,1536,3,4.863634641362499e-05,8,2.861709078700803e-06,0.7567190415889097,0.48307692307645106,0.5979689955711365,COMPLETE
95,0.4097421203433815,2025-12-24 18:37:40.140483,2025-12-24 18:38:27.979016,0 days 00:00:47.838533,16,384,0.2057657256822768,1536,3,7.448135698957739e-05,8,2.380494945571977e-05,0.6553544054918689,0.4097421203433815,0.6436868906021118,PRUNED
96,0.4400527009218261,2025-12-24 18:38:27.979185,2025-12-24 18:41:32.301266,0 days 00:03:04.322081,16,256,0.07462244876658611,1536,3,0.00010858203669549675,8,5.131482674548252e-06,0.7019586443615037,0.4400527009218261,0.49582621455192566,PRUNED
97,0.5056603773579925,2025-12-24 18:41:32.301441,2025-12-24 18:55:39.838079,0 days 00:14:07.536638,64,384,0.06031797249098628,1024,3,6.339352283967097e-05,8,6.322388371021275e-07,0.7580436883497733,0.48326055312908744,0.5003093481063843,COMPLETE
98,0.42044134727020543,2025-12-24 18:55:39.838335,2025-12-24 18:56:24.317629,0 days 00:00:44.479294,32,128,0.037357823390061454,512,1,8.938148511308232e-05,8,1.1425206260031246e-06,0.6548462076779525,0.42044134727020543,0.3650301694869995,PRUNED
99,0.41548387096730677,2025-12-24 18:56:24.317795,2025-12-24 18:57:09.186623,0 days 00:00:44.868828,16,384,0.08211353050126563,256,2,4.190213996157481e-05,8,5.365035237115253e-08,0.6597698946947481,0.41548387096730677,0.4623905420303345,PRUNED
100,0.42225392296673253,2025-12-24 18:57:09.186794,2025-12-24 18:59:26.647727,0 days 00:02:17.460933,32,384,0.025287790353744045,1536,3,0.0001228238957746274,8,5.0481381670080625e-05,0.6680135297254065,0.42225392296673253,0.4582390785217285,PRUNED
101,0.4170731707312854,2025-12-24 18:59:26.647905,2025-12-24 19:00:13.786395,0 days 00:00:47.138490,16,384,0.0034638384290513174,1536,3,7.318063161323337e-05,8,3.2745782989215128e-06,0.6644603105838442,0.4170731707312854,0.5128883719444275,PRUNED
102,0.4121951219507976,2025-12-24 19:00:13.786566,2025-12-24 19:00:58.982734,0 days 00:00:45.196168,16,384,0.010333166044884351,1536,3,5.3059673316462747e-05,8,1.9643367295736396e-06,0.6716500599840043,0.4121951219507976,0.5396450161933899,PRUNED
103,0.40791476407867766,2025-12-24 19:00:58.982910,2025-12-24 19:01:44.003993,0 days 00:00:45.021083,16,384,0.023698228835609965,1536,3,0.00010476097308074571,8,8.174752861940004e-06,0.6518053519061584,0.40791476407867766,0.6164219975471497,PRUNED
