number,value,datetime_start,datetime_complete,duration,params_batch_size,params_cls_weight,params_dropout,params_hidden_dim,params_lr,params_n_heads,params_n_layers,params_weight_decay,state
123,0.5225800559988953,2025-12-23 10:48:37.848287,2025-12-23 10:50:42.710749,0 days 00:02:04.862462,16,0.23039252035870977,0.25813077878915247,768,4.71621884378848e-05,4,4,0.00014456817730349293,PRUNED
124,0.5073519655489391,2025-12-23 10:50:42.710931,2025-12-23 10:52:07.139686,0 days 00:01:24.428755,16,0.2977102342703818,0.3251239746180932,768,5.177143390485075e-05,4,4,0.00025936689211508674,PRUNED
125,0.4005672107664237,2025-12-23 10:52:07.139856,2025-12-23 10:52:50.677021,0 days 00:00:43.537165,16,0.2189297801449674,0.3019392648530375,768,4.024545397553409e-05,4,4,6.981562171637937e-05,PRUNED
126,0.4347613370741615,2025-12-23 10:52:50.677198,2025-12-23 10:53:32.934393,0 days 00:00:42.257195,16,0.1960847572848873,0.3261164678225496,768,6.917728068988683e-05,4,4,3.274176537793668e-05,PRUNED
127,0.4110912676695546,2025-12-23 10:53:32.934568,2025-12-23 10:54:15.251400,0 days 00:00:42.316832,16,0.25157847608310957,0.3366525009606309,768,3.6478390430432944e-05,4,4,0.00016524763169347366,PRUNED
128,0.5308951314422232,2025-12-23 10:54:15.251579,2025-12-23 10:56:24.474291,0 days 00:02:09.222712,16,0.17886855053327533,0.2824313406556415,768,6.06353983129088e-05,4,4,1.6814619035717165e-05,PRUNED
129,0.48158740911716963,2025-12-23 10:56:24.474475,2025-12-23 10:57:47.917167,0 days 00:01:23.442692,16,0.2764394059302804,0.2210024554130884,768,0.0001380206242251033,4,4,9.57333668409947e-05,PRUNED
130,0.41882394368673403,2025-12-23 10:57:47.917341,2025-12-23 10:58:30.131732,0 days 00:00:42.214391,16,0.21631170265212615,0.31122585646588946,768,4.796041037280167e-05,4,3,4.544238812026981e-05,PRUNED
131,0.3569721319034796,2025-12-23 10:58:30.131927,2025-12-23 10:59:13.318141,0 days 00:00:43.186214,16,1.9835219937230857,0.36663960481652413,256,8.690280704223004e-05,8,4,5.8133166063924374e-08,PRUNED
132,0.5102669408585647,2025-12-23 10:59:13.318320,2025-12-23 11:01:17.986846,0 days 00:02:04.668526,16,1.49416392620311,0.39180445378732115,384,6.558291779526096e-05,4,3,0.0004479225416802067,PRUNED
133,0.3619797742420613,2025-12-23 11:01:17.987024,2025-12-23 11:02:02.944583,0 days 00:00:44.957559,32,0.3128899703484651,0.3547621929101999,512,0.00016527152880491426,4,3,0.0009782638107619546,PRUNED
134,0.3973077594325818,2025-12-23 11:02:02.944781,2025-12-23 11:02:43.222923,0 days 00:00:40.278142,16,1.0590454944617105,0.36908662734729747,256,9.628008564331889e-05,4,3,3.0053175626553263e-09,PRUNED
135,0.2960008683435098,2025-12-23 11:02:43.223102,2025-12-23 11:03:38.991111,0 days 00:00:55.768009,128,0.12188944695607501,0.267657324420289,768,7.625379445082945e-05,8,4,1.3136928651061372e-07,PRUNED
136,0.3618340089311417,2025-12-23 11:03:38.991290,2025-12-23 11:04:20.818970,0 days 00:00:41.827680,16,0.9636341496176282,0.34286414877882343,256,4.490318643378887e-05,4,3,4.1325275252696026e-06,PRUNED
137,0.2510919162297009,2025-12-23 11:04:20.819144,2025-12-23 11:05:09.763236,0 days 00:00:48.944092,64,0.2614283487987691,0.10092815447537827,384,5.326348482802917e-05,4,3,0.0002161730447516628,PRUNED
138,0.5061242940313195,2025-12-23 11:05:09.763413,2025-12-23 11:06:34.864260,0 days 00:01:25.100847,16,0.22945826483001017,0.16437750957420047,768,0.00015260667909889472,4,3,5.104318588926434e-05,PRUNED
139,0.42387311507530523,2025-12-23 11:06:34.864438,2025-12-23 11:07:17.583642,0 days 00:00:42.719204,16,0.8028570191639224,0.24833329204207089,256,0.00010146619683052855,8,4,1.1533603753052336e-10,PRUNED
140,0.3580159836022212,2025-12-23 11:07:17.583830,2025-12-23 11:07:59.314060,0 days 00:00:41.730230,16,0.1932791623941924,0.28932031909179756,768,1.086641943681732e-05,4,2,2.673170144441318e-05,PRUNED
141,0.29006750873524056,2025-12-23 11:07:59.314241,2025-12-23 11:08:43.230389,0 days 00:00:43.916148,32,0.2859998473794514,0.020791504797335214,768,2.959289721753318e-05,8,1,8.174735098959793e-08,PRUNED
142,0.24482202240757206,2025-12-23 11:08:43.230570,2025-12-23 11:09:36.494692,0 days 00:00:53.264122,128,0.29843696005459175,0.14897761195669257,768,0.00011846865079170262,8,1,3.657818182374972e-08,PRUNED
143,0.37512926128556806,2025-12-23 11:09:36.494874,2025-12-23 11:10:19.983499,0 days 00:00:43.488625,32,0.24432398524321725,0.01724145714710673,768,5.862200885114393e-05,8,1,6.427844604144052e-07,PRUNED
144,0.4953267410340341,2025-12-23 11:10:19.983686,2025-12-23 11:11:45.419038,0 days 00:01:25.435352,32,0.21122090245811426,0.03889428666368315,768,0.00018926113314616383,8,1,4.113686059168222e-07,PRUNED
145,0.3033859247032069,2025-12-23 11:11:45.419220,2025-12-23 11:12:29.176268,0 days 00:00:43.757048,32,0.2691391770328579,0.11490926686846292,512,3.714371331461073e-05,8,3,2.0224204397828554e-07,PRUNED
146,0.5203009218809426,2025-12-23 11:12:29.176446,2025-12-23 11:14:35.938851,0 days 00:02:06.762405,16,0.22879784158500693,0.026832217110105666,384,8.1033827170921e-05,4,1,1.4591258105781371e-08,PRUNED
147,0.3757066970802436,2025-12-23 11:14:35.939032,2025-12-23 11:15:17.556034,0 days 00:00:41.617002,16,0.15984945446459067,0.3790202037285414,256,6.949011687224493e-05,4,3,0.0003220121672695172,PRUNED
148,0.37723284830376436,2025-12-23 11:15:17.556209,2025-12-23 11:15:59.526482,0 days 00:00:41.970273,16,1.2098856069671406,0.12920318687499852,768,2.106562218627601e-05,8,1,6.228089310824163e-08,PRUNED
149,0.012327013308454612,2025-12-23 11:15:59.526658,2025-12-23 11:16:44.299750,0 days 00:00:44.773092,32,0.3507134422448276,0.14169346086928244,256,1.690396196407602e-05,4,3,1.0731952367104703e-07,PRUNED
150,0.408565110158636,2025-12-23 11:16:44.299927,2025-12-23 11:17:28.148488,0 days 00:00:43.848561,16,0.3958427753119979,0.19201098704887093,768,3.3592716491380785e-05,4,3,0.00010837000196107351,PRUNED
151,0.28313218080933544,2025-12-23 11:17:28.148677,2025-12-23 11:18:11.607498,0 days 00:00:43.458821,16,0.24451926586741726,0.1851013059576412,768,0.0009592053833473971,4,1,1.603409783805327e-09,PRUNED
152,0.1420209353173712,2025-12-23 11:18:11.607682,2025-12-23 11:18:56.458619,0 days 00:00:44.850937,16,0.548778992493628,0.0034495656849655165,768,0.0017175897719091363,4,1,5.794508015146758e-09,PRUNED
153,0.4053003642845564,2025-12-23 11:18:56.458807,2025-12-23 11:19:39.064510,0 days 00:00:42.605703,16,0.44035725906881384,0.17550153094161805,768,0.0005475440530591332,4,1,2.1126498959424164e-08,PRUNED
154,0.10325925280172853,2025-12-23 11:19:39.064690,2025-12-23 11:20:34.830116,0 days 00:00:55.765426,128,0.7022312801226525,0.2028329696777363,768,5.0666850381013205e-05,4,1,4.5463642624210125e-08,PRUNED
155,0.43044033042265817,2025-12-23 11:20:34.830300,2025-12-23 11:21:15.772175,0 days 00:00:40.941875,16,0.20257285110704856,0.2113289040762078,384,0.0004543159272144296,4,1,8.160670350939048e-09,PRUNED
156,0.4040103164647612,2025-12-23 11:21:15.772354,2025-12-23 11:21:58.152860,0 days 00:00:42.380506,16,0.6125662907745913,0.04635652499233235,256,6.143027866555224e-05,4,3,5.38486944665694e-10,PRUNED
157,0.19955388533777627,2025-12-23 11:21:58.153037,2025-12-23 11:22:40.261502,0 days 00:00:42.108465,16,0.8814372099784809,0.07436589064380511,768,0.00013267256155634078,8,4,3.595741685613987e-09,PRUNED
158,0.43409439045859205,2025-12-23 11:22:40.261692,2025-12-23 11:23:28.923616,0 days 00:00:48.661924,64,0.17708940872159132,0.19660445244496746,512,0.0002972917361569914,4,3,3.1393851966332825e-08,PRUNED
159,0.4249510503768271,2025-12-23 11:23:28.923807,2025-12-23 11:24:11.300121,0 days 00:00:42.376314,16,0.2557004719896984,0.15741846508147944,768,2.6017366042168698e-05,4,4,1.1741246383070033e-05,PRUNED
160,0.401315925046115,2025-12-23 11:24:11.300322,2025-12-23 11:24:56.238778,0 days 00:00:44.938456,16,0.3269924077294143,0.2792312412836238,256,0.0003618545657969247,8,3,1.1864408086482832e-08,PRUNED
161,0.4361074739295999,2025-12-23 11:24:56.238960,2025-12-23 11:25:40.036112,0 days 00:00:43.797152,16,0.49989965349784443,0.320370874430356,384,5.445081857943842e-05,4,3,7.399963973383404e-05,PRUNED
162,0.4008810777298905,2025-12-23 11:25:40.036306,2025-12-23 11:26:22.412138,0 days 00:00:42.375832,16,0.21619245273250567,0.3491991811393949,384,4.359297770330244e-05,4,3,0.00015334103361885697,PRUNED
163,0.5083248373176188,2025-12-23 11:26:22.412311,2025-12-23 11:27:51.104495,0 days 00:01:28.692184,16,0.23495403208990537,0.2636191484609762,384,6.604478693290058e-05,4,3,3.346798032896553e-05,PRUNED
164,0.40619017795325696,2025-12-23 11:27:51.104684,2025-12-23 11:28:32.958089,0 days 00:00:41.853405,16,0.27499778791742113,0.3306060631536626,384,7.43511947638528e-05,4,3,1.8734109877920687e-05,PRUNED
165,0.06425801486691243,2025-12-23 11:28:32.958266,2025-12-23 11:29:28.743804,0 days 00:00:55.785538,128,1.80475559592912,0.29885072767277493,384,4.8582041432281024e-05,4,3,0.0005211654856281735,PRUNED
166,0.47982531994430594,2025-12-23 11:29:28.744324,2025-12-23 11:31:02.106687,0 days 00:01:33.362363,16,0.1859313027147706,0.05926948075343315,768,8.647814500730992e-05,4,4,0.00028151957807730183,PRUNED
167,0.4925346983305528,2025-12-23 11:31:02.106861,2025-12-23 11:32:28.408142,0 days 00:01:26.301281,16,0.20121108916940703,0.09233876839628972,256,0.00011072038318005085,4,3,5.514043324010344e-05,PRUNED
168,0.4000870621486161,2025-12-23 11:32:28.408332,2025-12-23 11:33:13.854633,0 days 00:00:45.446301,16,0.10932199111598817,0.31449312808903573,768,6.143566025522537e-05,4,2,2.11220877726399e-06,PRUNED
169,0.3700638753675189,2025-12-23 11:33:13.854819,2025-12-23 11:34:02.507230,0 days 00:00:48.652411,16,1.3336771093952995,0.27288991808529833,256,0.00024321551073697186,8,3,0.0011695064803628173,PRUNED
170,0.05275496438295185,2025-12-23 11:34:02.507416,2025-12-23 11:34:55.188467,0 days 00:00:52.681051,128,0.3024138782043961,0.2547883099605357,384,4.1231503464973e-05,4,1,2.026762632499387e-09,PRUNED
171,0.3992399357105821,2025-12-23 11:34:55.188648,2025-12-23 11:35:37.982841,0 days 00:00:42.794193,16,0.136324783732934,0.24315665311612233,256,0.00022470656695477355,4,2,4.3993240789077076e-05,PRUNED
172,0.496248321944161,2025-12-23 11:35:37.983023,2025-12-23 11:37:03.382568,0 days 00:01:25.399545,16,0.12387191268136533,0.26752268473547103,256,0.0001484869419412772,4,2,2.4110450364412448e-05,PRUNED
173,0.4974142789771348,2025-12-23 11:37:03.382752,2025-12-23 11:38:28.326703,0 days 00:01:24.943951,16,0.1689088667366882,0.22707835318671843,256,0.0002673925222694464,4,2,8.459256355604088e-05,PRUNED
174,0.4261133674133875,2025-12-23 11:38:28.326886,2025-12-23 11:39:14.903428,0 days 00:00:46.576542,16,0.22043200736220572,0.28546782274293014,256,0.00017324831619237668,4,2,3.640450877323632e-05,PRUNED
175,0.24559286189838647,2025-12-23 11:39:14.903607,2025-12-23 11:39:57.546849,0 days 00:00:42.643242,16,1.5472906065212035,0.26093477355970013,512,0.000793198581223737,4,3,1.0339722454878465e-06,PRUNED
176,0.3547506052576584,2025-12-23 11:39:57.547028,2025-12-23 11:40:43.491549,0 days 00:00:45.944521,32,0.15618090204010532,0.30555161616505033,768,0.0002098210110507552,4,4,7.653507625483618e-08,PRUNED
177,0.29441713899490396,2025-12-23 11:40:43.491729,2025-12-23 11:41:26.629676,0 days 00:00:43.137947,16,0.15078343626787294,0.2765047825132858,256,5.3279239463607576e-05,8,3,1.5761568448741875e-07,PRUNED
178,0.49496654684348723,2025-12-23 11:41:26.629862,2025-12-23 11:42:55.698492,0 days 00:01:29.068630,16,0.19130827046773236,0.21689616211077767,768,0.00012103346113400566,4,1,0.0006893950923638124,PRUNED
179,0.4749348193084836,2025-12-23 11:42:55.698678,2025-12-23 11:44:16.782930,0 days 00:01:21.084252,16,0.7505911868347535,0.11762429280740731,256,0.0003084046423859885,4,3,0.00012722534470447516,PRUNED
180,0.5293109057304701,2025-12-23 11:44:16.783109,2025-12-23 11:46:23.399794,0 days 00:02:06.616685,16,0.2619247369164277,0.25054248597121237,768,6.77237363259355e-05,8,3,0.00020026337901574132,PRUNED
181,0.5576181651114012,2025-12-23 11:46:23.399979,2025-12-23 11:50:03.447894,0 days 00:03:40.047915,16,1.1699160320641766,0.28835544196451185,768,9.174489096805088e-05,4,2,2.9885341578681426e-07,PRUNED
182,0.4848177805866687,2025-12-23 11:50:03.448077,2025-12-23 11:51:31.310644,0 days 00:01:27.862567,16,1.1408301594591999,0.2712354005937668,768,9.790068708741727e-05,4,2,2.0093579652977694e-07,PRUNED
183,0.5243325488175783,2025-12-23 11:51:31.310830,2025-12-23 11:53:41.337339,0 days 00:02:10.026509,16,1.0130222163068696,0.2953215104072349,768,7.748391854521629e-05,4,2,3.4650935758069307e-07,PRUNED
184,0.46506347994403313,2025-12-23 11:53:41.337527,2025-12-23 11:55:12.131276,0 days 00:01:30.793749,16,0.1461040598610395,0.2892550006515241,768,9.149267996498739e-05,4,2,1.26779727050628e-05,PRUNED
185,0.45197603829393695,2025-12-23 11:55:12.131458,2025-12-23 11:56:37.334419,0 days 00:01:25.202961,16,1.4150513501568605,0.3346998503039672,768,0.00014111634187197137,4,2,1.1214958114600534e-07,PRUNED
186,0.05242008471291653,2025-12-23 11:56:37.334618,2025-12-23 11:57:32.770574,0 days 00:00:55.435956,128,0.2359041743215974,0.34805386099756774,384,5.783466902104516e-05,4,2,2.7448844087488774e-05,PRUNED
187,0.4586665171561991,2025-12-23 11:57:32.770773,2025-12-23 11:59:01.511747,0 days 00:01:28.740974,16,0.20615233264995006,0.2365105543382707,768,0.0001245592560364852,4,4,5.809868884616723e-05,PRUNED
188,0.39209296820719963,2025-12-23 11:59:01.511924,2025-12-23 11:59:44.686523,0 days 00:00:43.174599,16,0.28726320994091026,0.2639239756832217,256,0.00010407117453551954,4,1,6.074274286661378e-07,PRUNED
189,0.14772048535668583,2025-12-23 11:59:44.686704,2025-12-23 12:00:33.641034,0 days 00:00:48.954330,64,1.2775194829508294,0.10456961815880994,768,1.3751171772439994e-05,8,4,2.4778258774279953e-07,PRUNED
190,0.49438034196654296,2025-12-23 12:00:33.641213,2025-12-23 12:01:57.759625,0 days 00:01:24.118412,16,1.0828411118239072,0.28243563770588404,512,0.00016160975575590215,4,3,4.700526851839958e-08,PRUNED
191,0.5029687480496426,2025-12-23 12:01:57.759809,2025-12-23 12:03:23.790787,0 days 00:01:26.030978,16,1.2241130447850137,0.28597138764590446,768,8.217459491048721e-05,4,2,0.00045725076944285576,PRUNED
192,0.5909696322494304,2025-12-23 12:03:23.790966,2025-12-23 12:23:22.262956,0 days 00:19:58.471990,16,1.3359797001287828,0.2759134277184433,768,7.095770443182764e-05,4,2,2.7214252110890037e-07,COMPLETE
193,0.4976705678155166,2025-12-23 12:23:22.263288,2025-12-23 12:24:48.548538,0 days 00:01:26.285250,16,1.4905080086945972,0.27219985768696575,768,7.115542201954508e-05,4,2,2.8734339922161677e-07,PRUNED
194,0.5861075897673859,2025-12-23 12:24:48.548760,2025-12-23 12:42:27.662472,0 days 00:17:39.113712,16,1.373978892904199,0.2565019474986166,768,6.186142749436864e-05,4,2,1.6089711788512904e-07,COMPLETE
195,0.43265411005955184,2025-12-23 12:42:27.662845,2025-12-23 12:43:10.736182,0 days 00:00:43.073337,16,1.6057221215868454,0.2542367809026089,768,6.0680866563945975e-05,4,2,7.733970873985139e-08,PRUNED
196,0.22690430551685767,2025-12-23 12:43:10.736370,2025-12-23 12:43:54.734201,0 days 00:00:43.997831,32,1.4122082150352806,0.2609174228401864,256,4.719203455519145e-05,4,2,1.3517758217605946e-07,PRUNED
197,0.5944539360889927,2025-12-23 12:43:54.734381,2025-12-23 13:01:44.201366,0 days 00:17:49.466985,16,1.358376611832841,0.08445484562966815,768,5.332472170686636e-05,4,3,3.038578363181952e-08,COMPLETE
198,0.5312022147760106,2025-12-23 13:01:44.201699,2025-12-23 13:03:52.098419,0 days 00:02:07.896720,16,1.3396260874458006,0.0797074614167809,768,5.27026552664133e-05,4,3,2.5576808306137308e-08,PRUNED
199,0.5111714799673016,2025-12-23 13:03:52.098609,2025-12-23 13:05:21.074248,0 days 00:01:28.975639,16,0.24954963866090174,0.06225417899144872,768,4.478048287518873e-05,8,3,5.0297885234336765e-08,PRUNED
