task,repr,model,run,trial_index,f1,best_so_far,auc,ap,threshold,kind_hint
nonfouling,wt,transformer,transformer_wt,5,0.719817767653275,0.7342531493696354,0.9338420893943917,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,6,0.7161366313304893,0.7342531493696354,0.9325029702747292,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,7,0.7217165149539885,0.7342531493696354,0.9362694987466235,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,8,0.7249388753051308,0.7342531493696354,0.936244927753602,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,9,0.7222914072224196,0.7342531493696354,0.9361341023371621,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,10,0.7214076246329434,0.7342531493696354,0.9351100550134296,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,11,0.7205623901576845,0.7342531493696354,0.9345505530265065,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,12,0.7079452054789745,0.7342531493696354,0.9297965777725677,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,13,0.7225130890047489,0.7342531493696354,0.9353398961773165,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,14,0.7307012374774138,0.7342531493696354,0.9376224390498601,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,15,0.7151790790216883,0.7342531493696354,0.9321814997827003,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,16,0.7304878048775562,0.7342531493696354,0.9364855187269359,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,17,0.7289955780159286,0.7342531493696354,0.9372717905036185,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,18,0.7211594202893689,0.7342531493696354,0.9334110732251425,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,19,0.724198250728376,0.7342531493696354,0.9366820866711068,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,20,0.711827956988773,0.7342531493696354,0.9328241848189143,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,21,0.7236842105258255,0.7342531493696354,0.936237761213971,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,22,0.7331002330997461,0.7342531493696354,0.9354202638003238,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,23,0.7207100591711086,0.7342531493696354,0.9349979498577697,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,24,0.7287639132976962,0.7342531493696354,0.9373311704034198,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,25,0.7223529411759824,0.7342531493696354,0.9359214096788212,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,26,0.7281437125743601,0.7342531493696354,0.9374652870736613,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,27,0.7209302325576529,0.7342531493696354,0.9353619076918982,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,28,0.7145400593466916,0.7342531493696354,0.9318938144060755,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,29,0.7229488703919005,0.7342531493696354,0.9335185713196107,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,30,0.7316198445900658,0.7342531493696354,0.9375597318280869,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,31,0.7308850090302134,0.7342531493696354,0.9366114450661702,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,32,0.722318840579224,0.7342531493696354,0.9355950761777568,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,33,0.7194835680746294,0.7342531493696354,0.9333578360735962,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,34,0.720368239355096,0.7342531493696354,0.9361389653461976,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,35,0.7228158390944135,0.7342531493696354,0.9354596797682955,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,36,0.716152019001886,0.7342531493696354,0.9336557593639798,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,37,0.7117879300615596,0.7342531493696354,0.9314126324594079,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,38,0.724654377879699,0.7342531493696354,0.9357606744328069,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,39,0.721563981042165,0.7342531493696354,0.9350460680524365,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,40,0.7222870478408199,0.7342531493696354,0.9356736521658562,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,41,0.7221570926138149,0.7342531493696354,0.9358543513437005,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,42,0.730215827337639,0.7342531493696354,0.9373813361808384,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,43,0.7210103329501466,0.7342531493696354,0.935887112667729,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,44,0.729028364513691,0.7342531493696354,0.9360130390069634,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,45,0.7223917022569816,0.7342531493696354,0.9355774157765228,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,46,0.7305315203950563,0.7342531493696354,0.936099037482538,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,47,0.7153024911027137,0.7342531493696354,0.9336107125434407,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,48,0.7192878338274038,0.7342531493696354,0.9350665438799542,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,49,0.7230590961756437,0.7342531493696354,0.9360432408525521,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,50,0.7170236753095517,0.7342531493696354,0.9346089091349323,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,51,0.6580516898603757,0.7342531493696354,0.8858288333436566,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,52,0.671246319921035,0.7342531493696354,0.9019087566412066,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,53,0.39462129527959544,0.7342531493696354,0.43917297108864345,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,54,0.7158889545181172,0.7342531493696354,0.9315324160503868,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,55,0.7236238532105246,0.7342531493696354,0.9352917779826498,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,56,0.7192353643961646,0.7342531493696354,0.9346652176606061,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,57,0.7236842105258255,0.7342531493696354,0.9355031909017708,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,58,0.7225964482542531,0.7342531493696354,0.9351996367588199,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,59,0.7326493663241919,0.7342531493696354,0.9286233128557996,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,60,0.7230857800801135,0.7342531493696354,0.9353112300187917,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,61,0.6663470757425971,0.7342531493696354,0.8902828377244598,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,62,0.724179829890152,0.7342531493696354,0.9343053549919811,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,63,0.722588376272727,0.7342531493696354,0.933607641169313,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,64,0.7218130311609903,0.7342531493696354,0.9342546773188748,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,65,0.7224513847962116,0.7342531493696354,0.9361609768607791,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,66,0.7235534774980515,0.7342531493696354,0.9353404080730044,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,67,0.7251095804628738,0.7342531493696354,0.9362479991277297,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,68,0.7188940092161045,0.7342531493696354,0.9346145399874995,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,69,0.7209580838318449,0.7342531493696354,0.9349303796269611,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,70,0.7167980594294658,0.7342531493696354,0.9319959375958206,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,71,0.7335347432019256,0.7342531493696354,0.9309503906531943,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,72,0.7240184757500917,0.7342531493696354,0.9364445670719003,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,73,0.7253564786107892,0.7342531493696354,0.9357074372812606,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,74,0.7210965435036819,0.7342531493696354,0.9340028246404061,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,75,0.7169590643269981,0.7342531493696354,0.934278736416208,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,76,0.7210144927531317,0.7342531493696354,0.9348310718635,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,77,0.716382853786946,0.7342531493696354,0.9324932442566585,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,78,0.7247596153841246,0.7342531493696354,0.9354496978023806,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,79,0.7256532066503419,0.7342531493696354,0.9344189958347047,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,80,0.7314074984629364,0.7342531493696354,0.9367824182259435,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,81,0.7304038004745701,0.7342531493696354,0.9382474636848401,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,82,0.721541155866413,0.7342531493696354,0.9358533275523248,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,83,0.728028503562456,0.7342531493696354,0.9364568525684109,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,84,0.7220930232553273,0.7342531493696354,0.9350012771797414,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,85,0.717948717948231,0.7342531493696354,0.9334755720818233,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,86,0.7281553398053333,0.7342531493696354,0.9378041620190803,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,87,0.7183673469382885,0.7342531493696354,0.9356050581436718,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,88,0.7219219219214311,0.7342531493696354,0.9345858738289746,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,89,0.7255594817427391,0.7342531493696354,0.9352323980828482,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,90,0.7241597970825728,0.7342531493696354,0.9358169829584806,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,91,0.7181328545776067,0.7342531493696354,0.934270546085201,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,92,0.7255756067201028,0.7342531493696354,0.9367168955778867,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,93,0.724705882352453,0.7342531493696354,0.9350199613723513,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,94,0.7284848484843568,0.7342531493696354,0.9367721803121846,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,95,0.716917922947593,0.7342531493696354,0.9341753334872434,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,96,0.7243180499124562,0.7342531493696354,0.9345305890946768,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,97,0.7203736135430039,0.7342531493696354,0.9325441778776087,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,98,0.7252747252742328,0.7342531493696354,0.9358302922463672,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,99,0.721719457013092,0.7342531493696354,0.936309426610283,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,100,0.7205542725168352,0.7342531493696354,0.9347051455242656,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,101,0.7281494876426674,0.7342531493696354,0.936778579008284,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,102,0.7194597912825026,0.7342531493696354,0.9355339046430473,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,103,0.7229190421887978,0.7342531493696354,0.9360729308024528,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,104,0.7193090684757556,0.7342531493696354,0.9360864960381833,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,105,0.7235820895517489,0.7342531493696354,0.9355554042619412,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,106,0.7263033175350558,0.7342531493696354,0.9364128295392479,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,107,0.7231197771582941,0.7342531493696354,0.9346217065271307,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,108,0.6895459345296241,0.7342531493696354,0.919677679761129,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,109,0.729439809296292,0.7342531493696354,0.9375162206946117,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,110,0.7268232385656371,0.7342531493696354,0.937127435919618,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,111,0.7234299516903298,0.7342531493696354,0.9356048021958276,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,112,0.7191269385405834,0.7342531493696354,0.9348474525255142,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,113,0.725222551928294,0.7342531493696354,0.9363293905421128,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,114,0.7068092290372222,0.7342531493696354,0.9242550510027269,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,115,0.7122612446082557,0.7342531493696354,0.9302598433701574,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,116,0.720245398772513,0.7342531493696354,0.9352411003095432,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,117,0.7214665878173705,0.7342531493696354,0.9339439566362924,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,118,0.7246207701278676,0.7342531493696354,0.936255165667361,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,119,0.7205040091633184,0.7342531493696354,0.9347988224351594,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,120,0.7201384881703166,0.7342531493696354,0.9342690103981371,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,121,0.7230857800801135,0.7342531493696354,0.9355149645025935,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,122,0.7179781734630418,0.7342531493696354,0.9345500411308186,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,123,0.7255985267030058,0.7342531493696354,0.9355922607514731,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,124,0.7172675521816673,0.7342531493696354,0.9357002707416294,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,125,0.718225419663778,0.7342531493696354,0.933717186846533,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,126,0.7243510506793579,0.7342531493696354,0.9364709296998295,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,127,0.7223252937533713,0.7342531493696354,0.9354947446229197,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,128,0.7223845704261638,0.7342531493696354,0.9346135161961235,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,129,0.6169026169021903,0.7342531493696354,0.8419865033582916,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,130,0.7213496218726954,0.7342531493696354,0.934048895252321,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,131,0.7226493199285472,0.7342531493696354,0.9351740419744227,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,132,0.7251815980624622,0.7342531493696354,0.936954415177093,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,133,0.7231833910029748,0.7342531493696354,0.9352267672302809,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,134,0.7216748768467973,0.7342531493696354,0.9355431187654305,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,135,0.7249999999995104,0.7342531493696354,0.9359288321662964,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,136,0.6885245901634752,0.7342531493696354,0.911747391763496,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,137,0.7255705090691439,0.7342531493696354,0.9344146447213573,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,138,0.7228027043633666,0.7342531493696354,0.9352953612524655,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,139,0.7244471010156485,0.7342531493696354,0.9363816039022833,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,140,0.7200481637562819,0.7342531493696354,0.9360191817552186,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,141,0.7353658536580441,0.7353658536580441,0.936679015296979,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,142,0.7234525837587444,0.7353658536580441,0.9359316475925803,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,143,0.7251675807429567,0.7353658536580441,0.9361983452459992,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,144,0.7216248506566185,0.7353658536580441,0.9350501632179401,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,145,0.7244186046506762,0.7353658536580441,0.9364082224780563,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,146,0.7261462205695183,0.7353658536580441,0.936917558687561,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,147,0.727161250765908,0.7353658536580441,0.9372052440641856,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,148,0.7231503579947368,0.7353658536580441,0.9350255922249188,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,149,0.7206235011985502,0.7353658536580441,0.9342905100170308,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,150,0.7350746268651771,0.7353658536580441,0.932762501388517,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,151,0.7226404169074468,0.7353658536580441,0.9364742570218012,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,152,0.7235820895517489,0.7353658536580441,0.9357166514036436,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,153,0.7205793602891888,0.7353658536580441,0.9357253536303386,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,154,0.7251043530108399,0.7353658536580441,0.9350179137895995,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,155,0.7327536231879195,0.7353658536580441,0.9302398794383275,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,156,0.7193396226410209,0.7353658536580441,0.935244171683671,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,157,0.7202757036181251,0.7353658536580441,0.9331837915396951,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,158,0.7282479141830619,0.7353658536580441,0.9369467367417739,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,159,0.7215777262176113,0.7353658536580441,0.9347645254240672,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,160,0.7286729857815014,0.7353658536580441,0.9375466784880444,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,161,0.7277079593053146,0.7353658536580441,0.9373270752379163,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,162,0.7233009708732945,0.7353658536580441,0.9358738033798426,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,163,0.7225732337732084,0.7353658536580441,0.9352518501189903,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,164,0.7177700348427191,0.7353658536580441,0.9321825235740762,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,165,0.7368421052626617,0.7368421052626617,0.9324927323609704,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,166,0.724911452183691,0.7368421052626617,0.9370752225594478,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,167,0.7186761229309533,0.7368421052626617,0.9335718084711568,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,168,0.7272727272722403,0.7368421052626617,0.9381699114881166,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,169,0.733134328357719,0.7368421052626617,0.9353076467489762,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,170,0.7269544924149155,0.7368421052626617,0.9374888342753067,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,171,0.7287933094379806,0.7368421052626617,0.9371397214161288,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,172,0.717548076922586,0.7368421052626617,0.9311300660396628,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,173,0.7230857800801135,0.7368421052626617,0.9369764266916745,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,174,0.7281553398053333,0.7368421052626617,0.9359946107621974,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,175,0.7271655863283272,0.7368421052626617,0.9373383369430511,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,176,0.7126303592115648,0.7368421052626617,0.9315518680865289,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,177,0.7264094955484721,0.7368421052626617,0.9360406813741124,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,178,0.724725943970275,0.7368421052626617,0.9363549853265102,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,179,0.7285629804844314,0.7368421052626617,0.9368750713454614,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,180,0.6999445368824934,0.7368421052626617,0.9181099992167995,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,181,0.7225732337732084,0.7368421052626617,0.9367931680353905,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,182,0.7364663890536448,0.7368421052626617,0.9332902658427876,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,183,0.7280187573265933,0.7368421052626617,0.9371622448263982,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,184,0.7223208999403045,0.7368421052626617,0.9357386629182252,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,185,0.7238095238090341,0.7368421052626617,0.9361747980443538,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,186,0.7285012285007352,0.7368421052626617,0.9368668810144545,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,187,0.7226404169074468,0.7368421052626617,0.9353112300187918,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,188,0.7229933614961894,0.7368421052626617,0.9332907777384756,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,189,0.7238320520397241,0.7368421052626617,0.9361952738718714,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,190,0.7228915662645754,0.7368421052626617,0.9350010212318974,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,191,0.7237762237757368,0.7368421052626617,0.9356142722660546,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,192,0.7216248506566185,0.7368421052626617,0.9367168955778867,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,193,0.7198124267287034,0.7368421052626617,0.935832339829119,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,194,0.7257971014487891,0.7368421052626617,0.9368377029602415,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,195,0.7288343558277277,0.7368421052626617,0.9373905503032214,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,196,0.7187127532772217,0.7368421052626617,0.9344230910002084,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,197,0.7247648902816364,0.7368421052626617,0.9366252662497446,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,198,0.7216494845355905,0.7368421052626617,0.9354809234393451,NA,NA,NA
nonfouling,wt,transformer,transformer_wt,199,0.7190883190878354,0.7368421052626617,0.934839774090195,NA,NA,NA
nonfouling,smiles,xgb,xgb_smiles,0,0.7064327485375244,0.7064327485375244,0.930281854884739,0.7342880831664964,0.3696329891681671,NA
nonfouling,smiles,xgb,xgb_smiles,1,0.714524207011206,0.714524207011206,0.9294131679022974,0.7189176019299284,0.2972550392150879,NA
nonfouling,smiles,xgb,xgb_smiles,2,0.7254196642680946,0.7254196642680946,0.9339541945500514,0.7357908905468953,0.37980368733406067,NA
nonfouling,smiles,xgb,xgb_smiles,3,0.7192878338274038,0.7254196642680946,0.9318224049576074,0.7275058862655314,0.3745187819004059,NA
nonfouling,smiles,xgb,xgb_smiles,4,0.711678832116296,0.7254196642680946,0.9313445503329114,0.7270954235944843,0.3786531686782837,NA
nonfouling,smiles,xgb,xgb_smiles,5,0.7240319606633051,0.7254196642680946,0.9326667768948714,0.7331858552356384,0.40062493085861206,NA
nonfouling,smiles,xgb,xgb_smiles,6,0.7142857142852184,0.7254196642680946,0.933415168390646,0.739474662890269,0.4218185245990753,NA
nonfouling,smiles,xgb,xgb_smiles,7,0.7227086981898222,0.7254196642680946,0.933377800005426,0.7322414852732296,0.3516624867916107,NA
nonfouling,smiles,xgb,xgb_smiles,8,0.7171215880888359,0.7254196642680946,0.9314715004635216,0.7147878813255126,0.40960031747817993,NA
nonfouling,smiles,xgb,xgb_smiles,9,0.7054871220599892,0.7254196642680946,0.9299491226875752,0.7277001160516747,0.32645538449287415,NA
nonfouling,smiles,xgb,xgb_smiles,10,0.7085455574415094,0.7254196642680946,0.9286171701075442,0.7286836714359165,0.34752821922302246,NA
nonfouling,smiles,xgb,xgb_smiles,11,0.7248645394335848,0.7254196642680946,0.9333322412891991,0.7351049269645882,0.3827151358127594,NA
nonfouling,smiles,xgb,xgb_smiles,12,0.7124463519308374,0.7254196642680946,0.9314090491895923,0.7414840694352434,0.4053971767425537,NA
nonfouling,smiles,xgb,xgb_smiles,13,0.7239488116996904,0.7254196642680946,0.9345981593254853,0.736165257150041,0.39141321182250977,NA
nonfouling,smiles,xgb,xgb_smiles,14,0.7145260796405731,0.7254196642680946,0.9325398267642612,0.7301252747949468,0.339506596326828,NA
nonfouling,smiles,xgb,xgb_smiles,15,0.7119777158769571,0.7254196642680946,0.9290200320139563,0.7287198321648598,0.3049437701702118,NA
nonfouling,smiles,xgb,xgb_smiles,16,0.7198492462306604,0.7254196642680946,0.9330757815495391,0.7306746490371551,0.42233359813690186,NA
nonfouling,smiles,xgb,xgb_smiles,17,0.7158671586710934,0.7254196642680946,0.9330640079487162,0.738291121595256,0.4033947288990021,NA
nonfouling,smiles,xgb,xgb_smiles,18,0.7221884498475322,0.7254196642680946,0.9334653341680647,0.7358156827934852,0.3900318741798401,NA
nonfouling,smiles,xgb,xgb_smiles,19,0.7156549520761805,0.7254196642680946,0.9324026387198922,0.7271225833806755,0.44295549392700195,NA
nonfouling,smiles,xgb,xgb_smiles,20,0.7038674033144382,0.7254196642680946,0.9285301478405936,0.7274966262276436,0.3245946764945984,NA
nonfouling,smiles,xgb,xgb_smiles,21,0.7153024911027137,0.7254196642680946,0.931623021587153,0.7259795189921168,0.37673696875572205,NA
nonfouling,smiles,xgb,xgb_smiles,22,0.723456790122963,0.7254196642680946,0.933830827689257,0.7450870112976323,0.4020316004753113,NA
nonfouling,smiles,xgb,xgb_smiles,23,0.7272727272722348,0.7272727272722348,0.9341023883517112,0.7385586687717473,0.39168038964271545,NA
nonfouling,smiles,xgb,xgb_smiles,24,0.7294117647053883,0.7294117647053883,0.934187107088066,0.7413108774282329,0.40267395973205566,NA
nonfouling,smiles,xgb,xgb_smiles,25,0.7222870478408199,0.7294117647053883,0.9338513035167746,0.7403560127812097,0.36131417751312256,NA
nonfouling,smiles,xgb,xgb_smiles,26,0.7185488589813733,0.7294117647053883,0.9335047501360363,0.7390051762043061,0.3631049692630768,NA
nonfouling,smiles,xgb,xgb_smiles,27,0.7245508982031025,0.7294117647053883,0.9341374532063353,0.7407192797945404,0.38024210929870605,NA
nonfouling,smiles,xgb,xgb_smiles,28,0.7224242424237507,0.7294117647053883,0.93369056827076,0.7346723617350029,0.3844550848007202,NA
nonfouling,smiles,xgb,xgb_smiles,29,0.709993868791659,0.7294117647053883,0.9310599363304143,0.7343277327697499,0.38469621539115906,NA
nonfouling,smiles,xgb,xgb_smiles,30,0.7071388420456116,0.7294117647053883,0.9278334578093015,0.7245212233510104,0.3581544756889343,NA
nonfouling,smiles,xgb,xgb_smiles,31,0.7255985267030058,0.7294117647053883,0.9341763572786191,0.7436630775020638,0.3981432616710663,NA
nonfouling,smiles,xgb,xgb_smiles,32,0.7266055045866632,0.7294117647053883,0.9341180011701936,0.7415849119901826,0.39789143204689026,NA
nonfouling,smiles,xgb,xgb_smiles,33,0.7244193345883309,0.7294117647053883,0.933846184559895,0.7409748461878587,0.41829630732536316,NA
nonfouling,smiles,xgb,xgb_smiles,34,0.7233782129738033,0.7294117647053883,0.9337310080301077,0.7424356460035568,0.39376792311668396,NA
nonfouling,smiles,xgb,xgb_smiles,35,0.7245145631063042,0.7294117647053883,0.9335584991832704,0.7406399043961391,0.3901585340499878,NA
nonfouling,smiles,xgb,xgb_smiles,36,0.7228486646879381,0.7294117647053883,0.9341579290338533,0.7444457253413712,0.3704977333545685,NA
