task,repr,model,run,trial_index,f1,best_so_far,auc,ap,threshold
permeabilitycaco2,smiles,xgb,xgb_smiles,61,0.581934246460616,0.6321747911934152,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,62,0.5264316657268552,0.6321747911934152,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,63,0.5985632057073734,0.6321747911934152,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,64,0.639962075626999,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,65,0.5848594360717033,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,66,0.5466501796828114,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,67,0.31506238904469785,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,68,0.6318376506958662,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,69,0.5911857783492414,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,70,0.5539218374730849,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,71,0.5037507040191928,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,72,0.609665705033523,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,73,0.5572370523656505,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,74,0.6377937994858993,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,75,0.4453559866643005,0.639962075626999,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,76,0.6631090844930382,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,77,0.5006139752723885,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,78,0.6163258825096145,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,79,0.49993969427729035,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,80,0.6289289875797568,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,81,0.649656517581032,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,82,0.6326309224548051,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,83,0.5324704469917778,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,84,0.5975319524207527,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,85,0.6201930823344417,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,86,0.46728334020097084,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,87,0.43921804642951046,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,88,0.6183916943818513,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,89,0.4183384726744385,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,90,0.6471081320554408,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,91,0.6246816783704379,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,92,0.6154235358838214,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,93,0.6136089267352486,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,94,0.6344521422013691,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,95,0.589053860497093,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,96,0.6451943639370005,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,97,0,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,98,0.6341315281987979,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,99,0.5128468868550259,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,100,0.6330837484171994,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,101,0.626132704629497,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,102,0.6397439258932909,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,103,0.6025097327080947,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,104,0.6332820663569341,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,105,0.6427814956702279,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,106,0.46636446708019985,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,107,0.41888054170971345,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,108,0.6368253468801948,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,109,0.649507779126231,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,110,0.6420906881801519,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,111,0.6107366219080905,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,112,0.6516529181743617,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,113,0.6114869247800869,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,114,0.5842115974685699,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,115,0.6440903940724771,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,116,0.5917741215704544,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,117,0.6437235058839679,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,118,0.5986160904913026,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,119,0.6502085025132937,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,120,0.6392811840339099,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,121,0.565011115603252,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,122,0.6102176899657846,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,123,0.6267177425517144,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,124,0.5103183331234081,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,125,0.5122089641488792,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,126,0.6502580819982273,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,127,0.6217267410683903,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,128,0.6617043324199171,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,129,0.562280938632904,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,130,0.26410512436774686,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,131,0.6476799487816758,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,132,0.65929476945214,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,133,0.45997532412174585,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,134,0.5447793804513137,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,135,0.652066080548809,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,136,0.6591129780073832,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,137,0.2961547900038691,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,138,0.5692154559256284,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,139,0.6344389210053868,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,140,0.5149193093252539,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,141,0.6519933639709062,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,142,0.6544062322376789,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,143,0.5714696698406132,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,144,0.3599569765155285,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,145,0.6123231654259683,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,146,0.5881283767783309,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,147,0.6251510308278101,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,148,0.48413375448043205,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,149,0.5833918833176663,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,150,0.5614975827709517,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,151,0.6522710090865349,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,152,0.6022981935723777,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,153,0.5376234081258854,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,154,0.5846908658229287,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,155,0.5954496140535381,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,156,0.616431652077473,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,157,0.6585147188891836,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,158,0.6448340863464824,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,159,0.4571426828825348,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,160,0.6595162244848438,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,161,0.6567728263185134,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,162,0.6561745672003136,0.6631090844930382,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,163,0.6643584875133669,0.6643584875133669,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,164,0.6529254582876596,0.6643584875133669,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,165,0.5203994950599237,0.6643584875133669,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,166,0.6563828010370352,0.6643584875133669,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,167,0.6775334093097444,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,168,0.6604053499146546,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,169,0.6396612934184015,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,170,0.6584254758163028,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,171,0.649484642033262,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,172,0.6382036565613511,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,173,0.6661764019609354,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,174,0.6656343329256603,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,175,0.6259872714736916,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,176,0.6399554650290079,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,177,0.6371062972948189,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,178,0.6550507655418167,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,179,0.6277192481473749,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,180,0.6338043035982356,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,181,0.6488136663371593,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,182,0.5869153320469535,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,183,0.6554374855242996,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,184,0.5510230902539621,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,185,0.596133810945623,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,186,0.6429368447230202,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,187,0.6486616225833627,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,188,0.645700074683324,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,189,0.6242850424909684,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,190,0.4763530806448393,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,191,0.6548656687980643,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,192,0.6518743732070654,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,193,0.6477989395455166,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,194,0.6148913827455332,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,195,0.6593939284220074,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,196,0.6091831313801684,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,197,0.6565117076978626,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,198,0.527469529611467,0.6775334093097444,NA,NA,NA
permeabilitycaco2,smiles,xgb,xgb_smiles,199,0.6561580407053358,0.6775334093097444,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,0,0.4765445192174409,0.4765445192174409,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,1,0.5127653145518352,0.5127653145518352,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,2,0.49437111837280445,0.5127653145518352,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,3,0.5191222138529861,0.5191222138529861,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,4,0.4773951398527748,0.5191222138529861,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,5,0.3485888955485756,0.5191222138529861,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,6,0.4400165048810972,0.5191222138529861,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,7,0.5284506424853971,0.5284506424853971,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,8,-0.08505149944663867,0.5284506424853971,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,9,0.21053701202053193,0.5284506424853971,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,10,0.5436128873618884,0.5436128873618884,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,11,0.5575267259214792,0.5575267259214792,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,12,0.5605051142092636,0.5605051142092636,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,13,0.42384039450517863,0.5605051142092636,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,14,0.6062826538359598,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,15,0.4021825108137922,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,16,0.5647551015933222,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,17,0.2961494412222102,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,18,0.22471678988972746,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,19,0.299330699022144,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,20,0.5752055139600747,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,21,0.30329161822704637,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,22,0.36412515119512445,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,23,0.3008408865756486,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,24,0.5845841838809119,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,25,0.5397483862097605,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,26,0.2903678679422391,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,27,0.5351255029866305,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,28,0.33890360572770883,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,29,0.31997628054705707,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,30,0.3204616132437632,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,31,0.30871589546374795,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,32,0.2952172093779945,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,33,0.303489449083062,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,34,0.2695256487926923,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,35,0.3396724616732042,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,36,0.2815731465951558,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,37,0.6006924731437248,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,38,0.3076109233224434,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,39,0.5687085873868165,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,40,0.3207498599138677,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,41,0.5360894972992039,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,42,0.3177803699784832,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,43,0.26327507535145367,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,44,0.4715192083629127,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,45,0.3409257574453627,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,46,0.4321083179006603,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,47,0.2979646445204215,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,48,0.32552064072799697,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,49,0.27058438216834463,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,50,0.30395463668856626,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,51,0.546178022035523,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,52,0.3213997652140575,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,53,0.2776835340513541,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,54,0.3332626979887339,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,55,0.5653426655968097,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,56,0.3071072547611518,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,57,0.5326318950680933,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,58,0.37963477803355344,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,59,0.29380413150457746,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,60,0.47705683925816494,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,61,0.3571034203477547,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,62,0.3238983556250105,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,63,0.3290562553677797,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,64,0.370315743041672,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,65,0.31488843871877076,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,66,0.34775362256281384,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,67,0.3509245811262545,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,68,0.31772178368864495,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,69,0.3114935270677215,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,70,0.3267630111878929,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,71,0.33705776577278207,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,72,0.48210838106162285,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,73,0.34006909490186255,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,74,0.33260021617449376,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,75,0.33507824744311093,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,76,0.5048266612726015,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,77,0.31661320457062164,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,78,0.33966222605159796,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,79,0.33007944587719296,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,80,0.5555656761720256,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,81,0.34091070125077855,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,82,0.3017816778327797,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,83,0.3227380710042158,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,84,0.28166168645690054,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,85,0.2776093131363174,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,86,0.5859040169763478,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,87,0.3599136027452963,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,88,0.38755675361068975,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,89,0.30338350056861496,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,90,0.31842427653251687,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,91,0.33599189406305585,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,92,0.30833776846982963,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,93,0.4241291269335965,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,94,0.33890863910909075,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,95,0.568429463720144,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,96,0.5802684225080688,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,97,0.33767245822151176,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,98,0.3004403980461785,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,99,0.3368973336806373,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,100,0.29968691218665994,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,101,0.36881269116291787,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,102,0.34571858014461115,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,103,0.31713570082500764,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,104,0.28829436463144237,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,105,0.3417326023993376,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,106,0.345157228185137,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,107,0.3087470726944609,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,108,0.5529680835905088,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,109,0.2824367277249213,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,110,0.24916995823055674,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,111,0.34102197152629954,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,112,0.5824220481829774,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,113,0.5740951190312127,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,114,0.3387469972474319,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,115,0.3826702972126538,0.6062826538359598,NA,NA,NA
permeabilitypampa,smiles,cnn,cnn_smiles,116,0.39192331650386286,0.6062826538359598,NA,NA,NA
