number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
89,0.6925373134323487,2025-12-22 10:59:45.475284,2025-12-22 11:03:12.774196,0 days 00:03:27.298912,16,0.2754064963588552,256,5.231935618399532e-05,2.0662770491855084e-06,0.7330252460117785,0.6925373134323487,0.4237089157104492,PRUNED
90,0.7042583060360101,2025-12-22 11:03:12.774380,2025-12-22 11:06:39.659108,0 days 00:03:26.884728,16,0.3813939087146018,2048,0.00020966406127391485,1.7153754391273371e-07,0.7530183278481339,0.7042583060360101,0.3749699592590332,PRUNED
91,0.7251743207496876,2025-12-22 11:06:39.659289,2025-12-22 11:55:52.497020,0 days 00:49:12.837731,16,0.39915018148861303,256,0.0012888372047571972,8.78498902426093e-06,0.7770190114425722,0.7176969426462476,0.22651270031929016,COMPLETE
92,0.708183453236926,2025-12-22 11:55:52.497278,2025-12-22 11:59:19.772229,0 days 00:03:27.274951,16,0.35125792065503125,256,0.0016118248755652097,3.5127862760679903e-06,0.7603619761752068,0.708183453236926,0.3148931860923767,PRUNED
93,0.7077676385483712,2025-12-22 11:59:19.772416,2025-12-22 12:02:48.112287,0 days 00:03:28.339871,16,0.4380510082392505,256,0.0010992922506115315,3.2883000374071844e-05,0.7623625470117996,0.7077676385483712,0.3516097962856293,PRUNED
94,0.701927597554752,2025-12-22 12:02:48.112473,2025-12-22 12:06:18.191093,0 days 00:03:30.078620,16,0.42393328604885044,256,0.0018734122494199904,1.849216359795696e-05,0.7594928011163027,0.701927597554752,0.37751203775405884,PRUNED
95,0.7004374856085385,2025-12-22 12:06:18.191275,2025-12-22 12:09:43.936867,0 days 00:03:25.745592,32,0.390473559687076,256,0.0008684998339188933,1.1268572477912646e-05,0.7543673110307713,0.7004374856085385,0.3967437446117401,PRUNED
96,0.703551582507359,2025-12-22 12:09:43.937056,2025-12-22 12:13:11.781253,0 days 00:03:27.844197,16,0.3731476412092224,1024,0.0002884545233420293,5.692982098417792e-06,0.754998637509367,0.703551582507359,0.3777681291103363,PRUNED
97,0.6788635385272886,2025-12-22 12:13:11.781446,2025-12-22 12:16:41.392257,0 days 00:03:29.610811,64,0.33556652199263787,512,2.7117801208259285e-05,4.332278815543217e-06,0.7057416647286412,0.6788635385272886,0.4647994339466095,PRUNED
98,0.7076997344914209,2025-12-22 12:16:41.392437,2025-12-22 12:20:12.124160,0 days 00:03:30.731723,16,0.46423505674120336,256,0.002180926472550844,8.079707436200323e-05,0.7635758684115943,0.7076997344914209,0.42085614800453186,PRUNED
99,0.707070707070217,2025-12-22 12:20:12.124331,2025-12-22 12:23:46.918352,0 days 00:03:34.794021,16,0.3144143249491805,256,0.0012828880056657444,5.952328546657094e-07,0.7593967807635116,0.707070707070217,0.39310377836227417,PRUNED
100,0.7148856742878915,2025-12-22 12:23:46.918529,2025-12-22 12:30:42.424209,0 days 00:06:55.505680,16,0.4474365687114373,256,0.001519849966670947,2.5592913603572783e-06,0.7713247402458592,0.7148856742878915,0.4049425423145294,PRUNED
101,0.7077582103755199,2025-12-22 12:30:42.424389,2025-12-22 12:34:13.569852,0 days 00:03:31.145463,64,0.34367381224856014,2048,0.0028740425812649475,5.957407001887541e-05,0.7620333763222619,0.7077582103755199,0.47212567925453186,PRUNED
102,0.7042188224380838,2025-12-22 12:34:13.570034,2025-12-22 12:37:43.874818,0 days 00:03:30.304784,64,0.2939531027155544,2048,0.0024148724477403923,2.236760738422581e-05,0.7582791860762853,0.7042188224380838,0.3611467480659485,PRUNED
103,0.7056940315567969,2025-12-22 12:37:43.875012,2025-12-22 12:41:13.957010,0 days 00:03:30.081998,64,0.31434006790086455,2048,0.0017233682725836651,3.491064407524646e-05,0.759807142974599,0.7056940315567969,0.4413549602031708,PRUNED
104,0.7031686859268175,2025-12-22 12:41:13.957194,2025-12-22 12:44:43.767211,0 days 00:03:29.810017,64,0.3678091593722896,2048,0.0007722288297445264,1.2189559862928512e-05,0.7537484642616359,0.7031686859268175,0.4459909498691559,PRUNED
105,0.7066480706643183,2025-12-22 12:44:43.767386,2025-12-22 12:48:14.527872,0 days 00:03:30.760486,64,0.36000351433297473,1024,0.0021625190277218113,7.103612798647263e-06,0.7597241896117136,0.7066480706643183,0.39969223737716675,PRUNED
106,0.7049791620964707,2025-12-22 12:48:14.528056,2025-12-22 12:51:46.117864,0 days 00:03:31.589808,16,0.4036222136992713,256,0.0009725486669570478,0.0009013169667448234,0.7558704553302746,0.7049791620964707,0.34227848052978516,PRUNED
107,0.7115524340028972,2025-12-22 12:51:46.118047,2025-12-22 12:58:39.653730,0 days 00:06:53.535683,16,0.2525677979769445,2048,0.001131166487645081,0.00026705237711126414,0.7706859259415867,0.7115524340028972,0.33561471104621887,PRUNED
108,0.7148956356731332,2025-12-22 12:58:39.653912,2025-12-22 13:05:37.803786,0 days 00:06:58.149874,16,0.3788322999811796,256,0.0019046263929651907,0.00995617828971659,0.7756465370421267,0.7148956356731332,0.309376060962677,PRUNED
109,0.6969220399905292,2025-12-22 13:05:37.803971,2025-12-22 13:09:07.474740,0 days 00:03:29.670769,64,0.43090794132701166,256,0.0004619739561926193,1.202168866397342e-06,0.7473789673730477,0.6969220399905292,0.4227020740509033,PRUNED
110,0.7082957619472162,2025-12-22 13:09:07.474926,2025-12-22 13:12:35.409850,0 days 00:03:27.934924,32,0.4118428024339866,256,0.0013979056317974818,7.66095112415847e-07,0.7607804134924159,0.7082957619472162,0.4106726348400116,PRUNED
