number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_hidden,params_lr,params_weight_decay,user_attrs_val_auc,user_attrs_val_f1,user_attrs_val_thr,state
25,0.5854616895869266,2025-12-21 18:56:22.087276,2025-12-21 19:00:47.002794,0 days 00:04:24.915518,64,0.40072478865295813,256,0.0017714779120353251,1.5006712215612063e-06,0.8040980738469743,0.5524861878448075,0.5329330563545227,COMPLETE
26,0.44518272425209326,2025-12-21 19:00:47.003032,2025-12-21 19:00:57.338542,0 days 00:00:10.335510,64,0.3736463434405469,256,0.0015490262619273253,1.8140083367706948e-06,0.721557584644095,0.44518272425209326,0.39348316192626953,PRUNED
27,0.4066193853423045,2025-12-21 19:00:57.338713,2025-12-21 19:01:09.350794,0 days 00:00:12.012081,64,0.4138222667799523,256,0.00021163479765803857,3.814051246945424e-07,0.6492102106105038,0.4066193853423045,0.6007946133613586,PRUNED
28,0.47552447552398436,2025-12-21 19:01:09.350972,2025-12-21 19:01:31.008842,0 days 00:00:21.657870,64,0.4819239430493554,512,0.0008982973913900214,1.1655937274362604e-06,0.7442015462543321,0.47552447552398436,0.6121257543563843,PRUNED
29,0.37583892617400266,2025-12-21 19:01:31.009032,2025-12-21 19:01:44.643530,0 days 00:00:13.634498,16,0.32214390494839296,256,1.0382586824227837e-05,1.8034224864846319e-07,0.6311858504398826,0.37583892617400266,0.5306878685951233,PRUNED
30,0.576923076922578,2025-12-21 19:01:44.643707,2025-12-21 19:04:21.790302,0 days 00:02:37.146595,16,0.3278973242794692,256,0.0016816763506304175,2.19993751903419e-05,0.7630256931484938,0.5180102915947082,0.3799936771392822,COMPLETE
31,0.5748299319723013,2025-12-21 19:04:21.790524,2025-12-21 19:07:18.001475,0 days 00:02:56.210951,16,0.32225420160578216,256,0.0017473346868445547,2.0943361459066003e-05,0.8072638962943214,0.5464895635668642,0.5778283476829529,COMPLETE
32,0.46407185628695835,2025-12-21 19:07:18.001701,2025-12-21 19:07:41.614916,0 days 00:00:23.613215,16,0.3254792822684725,256,0.0015537531237236485,1.356589989896182e-05,0.7204287190082644,0.46407185628695835,0.3387742340564728,PRUNED
33,0.42222222222172745,2025-12-21 19:07:41.615095,2025-12-21 19:07:53.407984,0 days 00:00:11.792889,16,0.40556213621523407,256,0.00044552132467996433,4.4409328509721787e-05,0.6906449946680886,0.42222222222172745,0.6783437728881836,PRUNED
34,0.45070422535161264,2025-12-21 19:07:53.408153,2025-12-21 19:08:06.018380,0 days 00:00:12.610227,16,0.2875749910876302,256,0.001806827646771646,3.0575561097273405e-06,0.7205370234604107,0.45070422535161264,0.5721988677978516,PRUNED
35,0.42825607063968113,2025-12-21 19:08:06.018542,2025-12-21 19:08:18.601311,0 days 00:00:12.582769,16,0.34896211440894254,2048,0.00032101429051586256,8.731416397359994e-07,0.6969099906691549,0.42825607063968113,0.6818434000015259,PRUNED
36,0.4459770114937627,2025-12-21 19:08:18.601482,2025-12-21 19:08:30.399585,0 days 00:00:11.798103,16,0.2600204093559543,512,0.0012541311191779875,0.0001273205849841519,0.7220907757931218,0.4459770114937627,0.798980712890625,PRUNED
37,0.44699872286035897,2025-12-21 19:08:30.399754,2025-12-21 19:08:52.934484,0 days 00:00:22.534730,32,0.4246363323072023,1024,0.0008540706328527168,7.97655863363758e-08,0.7187083444414822,0.44699872286035897,0.41913047432899475,PRUNED
38,0.4369369369364438,2025-12-21 19:08:52.934648,2025-12-21 19:09:06.571964,0 days 00:00:13.637316,16,0.29622076500049943,256,0.0005007071536195592,2.2460419315178915e-05,0.6856254998667023,0.4369369369364438,0.6726382374763489,PRUNED
39,0.5670103092778614,2025-12-21 19:09:06.572128,2025-12-21 19:13:42.091324,0 days 00:04:35.519196,32,0.3943577134615154,2048,0.0020565705176411164,1.0429021345798486e-05,0.7943756664889361,0.533950617283478,0.2590782046318054,COMPLETE
40,0.4761904761900105,2025-12-21 19:13:42.091540,2025-12-21 19:14:08.128856,0 days 00:00:26.037316,16,0.34550627355908325,1024,0.00030886678504143597,7.218480397006205e-05,0.740810783790989,0.4761904761900105,0.47971296310424805,PRUNED
41,0.573033707864671,2025-12-21 19:14:08.129053,2025-12-21 19:16:36.132187,0 days 00:02:28.003134,16,0.19083017382833584,256,0.0021243722253376585,1.735926456679895e-08,0.8095382897893896,0.5537918871247283,0.5951482653617859,COMPLETE
42,0.5311942958996849,2025-12-21 19:16:36.132413,2025-12-21 19:17:42.341747,0 days 00:01:06.209334,16,0.20364237522271889,256,0.001238721297215793,1.039241577059393e-08,0.793005198613703,0.5311942958996849,0.5658013224601746,PRUNED
43,0.37969094922687757,2025-12-21 19:17:42.341910,2025-12-21 19:17:53.911180,0 days 00:00:11.569270,16,0.16736067113936062,256,1.5068556919135844e-05,3.164398416543051e-08,0.6294488136496934,0.37969094922687757,0.545830488204956,PRUNED
44,0.5217391304342844,2025-12-21 19:17:53.911352,2025-12-21 19:18:42.304309,0 days 00:00:48.392957,16,0.4399115935218964,256,0.00204928725703085,1.3909707855260637e-07,0.7812833244468141,0.5217391304342844,0.5567493438720703,PRUNED
45,0.44497041420076866,2025-12-21 19:18:42.304479,2025-12-21 19:18:53.962346,0 days 00:00:11.657867,16,0.26310797059845614,256,0.0007912785769295978,6.666548484986612e-07,0.7173420421221008,0.44497041420076866,0.5190649032592773,PRUNED
46,0.5667870036096136,2025-12-21 19:18:53.962525,2025-12-21 19:23:35.409795,0 days 00:04:41.447270,32,0.30994400866667854,2048,0.0022923406363868854,0.00013098161855361326,0.8005740135963744,0.5320388349509569,0.5868700742721558,COMPLETE
47,0.4781849912735055,2025-12-21 19:23:35.410035,2025-12-21 19:23:59.630021,0 days 00:00:24.219986,16,0.35058760371584735,256,0.0011637370283424733,4.1002602117268444e-05,0.7480630165289255,0.4781849912735055,0.558682382106781,PRUNED
48,0.5728476821187213,2025-12-21 19:23:59.630192,2025-12-21 19:28:32.009616,0 days 00:04:32.379424,16,0.1199068136240318,1024,0.0013789760075959604,2.446179371677715e-08,0.7941673886963477,0.5441176470583274,0.33962133526802063,COMPLETE
49,0.47876447876397965,2025-12-21 19:28:32.009843,2025-12-21 19:28:54.375347,0 days 00:00:22.365504,32,0.4836227410955374,256,0.0009950093418011792,2.711681258632164e-06,0.7306426619568114,0.47876447876397965,0.6406870484352112,PRUNED
50,0.5719178082186893,2025-12-21 19:28:54.375514,2025-12-21 19:32:22.146419,0 days 00:03:27.770905,16,0.2816853395362293,256,0.0024001550519721715,2.5406045813852156e-05,0.8052394361503599,0.5441941074518495,0.49972787499427795,COMPLETE
51,0.569288389512611,2025-12-21 19:32:22.146649,2025-12-21 19:36:27.823432,0 days 00:04:05.676783,16,0.20978496483669126,1024,0.0014405555742751795,3.400696691323715e-08,0.8044438149826713,0.5620689655167519,0.571483314037323,COMPLETE
52,0.5805369127511919,2025-12-21 19:36:27.823656,2025-12-21 19:39:28.653057,0 days 00:03:00.829401,16,0.10779035708056811,1024,0.0018291687283012407,1.575669076595362e-08,0.80648493735004,0.5454545454540617,0.3940298855304718,COMPLETE
53,0.542955326459992,2025-12-21 19:39:28.653280,2025-12-21 19:40:30.870331,0 days 00:01:02.217051,16,0.14869287448605373,1024,0.0018465684122124463,1.398611331736096e-08,0.7835535523860304,0.542955326459992,0.6680128574371338,PRUNED
54,0.39999999999950564,2025-12-21 19:40:30.870497,2025-12-21 19:40:44.332937,0 days 00:00:13.462440,16,0.24127988750728377,1024,3.8574841188113896e-05,7.598522367483152e-08,0.6427265229272194,0.39999999999950564,0.5781645774841309,PRUNED
55,0.5597014925368162,2025-12-21 19:40:44.333113,2025-12-21 19:44:29.976277,0 days 00:03:45.643164,16,0.09885219797604704,1024,0.0028331161540998758,7.262000951369933e-08,0.8076929485470542,0.5421245421240463,0.48519331216812134,COMPLETE
56,0.45544554455395564,2025-12-21 19:44:29.976499,2025-12-21 19:44:41.609773,0 days 00:00:11.633274,16,0.18238328539314097,512,0.0006425032932483292,1.837847440685047e-08,0.7285473873633697,0.45544554455395564,0.6254410743713379,PRUNED
57,0.3972602739721115,2025-12-21 19:44:41.609940,2025-12-21 19:44:52.135490,0 days 00:00:10.525550,64,0.38486282988467635,256,0.00013622382248583897,6.870258410286524e-06,0.6385630498533724,0.3972602739721115,0.61308354139328,PRUNED
58,0.45980707395450443,2025-12-21 19:44:52.135656,2025-12-21 19:45:01.977633,0 days 00:00:09.841977,64,0.3099075562890166,256,0.0024133607197919936,0.0005514830525958184,0.7212035123966943,0.45980707395450443,0.5070539712905884,PRUNED
59,0.5849673202609559,2025-12-21 19:45:01.977800,2025-12-21 19:48:00.758619,0 days 00:02:58.780819,16,0.3532743951418774,2048,0.001670577700485346,0.0002456682373821724,0.813749666755532,0.5652951699458391,0.624055802822113,COMPLETE
60,0.4603481624753229,2025-12-21 19:48:00.758840,2025-12-21 19:48:11.208930,0 days 00:00:10.450090,64,0.37155932021761473,2048,0.0016929498690278425,0.0002445411208551219,0.7259689082911225,0.4603481624753229,0.5349171161651611,PRUNED
61,0.4974789915961524,2025-12-21 19:48:11.209099,2025-12-21 19:48:35.168053,0 days 00:00:23.958954,16,0.35798302936282755,2048,0.0010142522515731878,0.0011368797412408913,0.7351372967208745,0.4974789915961524,0.48760589957237244,PRUNED
62,0.5692307692302703,2025-12-21 19:48:35.168222,2025-12-21 19:51:20.059888,0 days 00:02:44.891666,16,0.33330075934097503,2048,0.0029822722339944334,9.128131291728016e-05,0.793246800853106,0.5360134003345226,0.5003054141998291,COMPLETE
63,0.4665127020780326,2025-12-21 19:51:20.060116,2025-12-21 19:51:43.025775,0 days 00:00:22.965659,16,0.4378512833679389,2048,0.0020438010382266922,1.4896955135155759e-05,0.7196622567315383,0.4665127020780326,0.8046802282333374,PRUNED
64,0.5147540983601733,2025-12-21 19:51:43.025941,2025-12-21 19:52:45.562501,0 days 00:01:02.536560,16,0.30633127800069276,256,0.0016120667676617156,0.00023909749154817067,0.7748183817648627,0.5147540983601733,0.4351294934749603,PRUNED
65,0.5155393053011497,2025-12-21 19:52:45.562662,2025-12-21 19:53:25.245500,0 days 00:00:39.682838,16,0.3356303749979028,256,0.0023872882671461928,0.002758673078905268,0.7713526392961876,0.5155393053011497,0.5468803644180298,PRUNED
66,0.48821081830745433,2025-12-21 19:53:25.245668,2025-12-21 19:53:46.038437,0 days 00:00:20.792769,64,0.46655305785418744,2048,0.0012657906753367374,0.000649016458206746,0.7445056318315115,0.48821081830745433,0.40013837814331055,PRUNED
67,0.45263157894692874,2025-12-21 19:53:46.038603,2025-12-21 19:53:59.455806,0 days 00:00:13.417203,16,0.39441480637243403,256,0.0018132697151445418,4.876247421521073e-05,0.7239527792588644,0.45263157894692874,0.5041229128837585,PRUNED
68,0.40540540540491227,2025-12-21 19:53:59.455984,2025-12-21 19:54:10.781628,0 days 00:00:11.325644,32,0.27331244717603276,512,8.49298599921143e-05,4.852579798690851e-08,0.6506348307118102,0.40540540540491227,0.5822469592094421,PRUNED
69,0.43920595533456147,2025-12-21 19:54:10.781793,2025-12-21 19:54:20.972344,0 days 00:00:10.190551,64,0.3655112057513393,1024,0.000920855639007508,3.666758473937422e-07,0.7050119968008532,0.43920595533456147,0.4130091071128845,PRUNED
70,0.4319248826286215,2025-12-21 19:54:20.972508,2025-12-21 19:54:35.120668,0 days 00:00:14.148160,16,0.25218079729710235,256,0.0010967953897732035,4.38455185944417e-06,0.7007756264996001,0.4319248826286215,0.709417462348938,PRUNED
71,0.45488721804461507,2025-12-21 19:54:35.120836,2025-12-21 19:54:47.715245,0 days 00:00:12.594409,16,0.11462661495753469,1024,0.0013919155938658535,2.0629289984463552e-08,0.7204370501199681,0.45488721804461507,0.5474554300308228,PRUNED
72,0.569811320754219,2025-12-21 19:54:47.715410,2025-12-21 19:57:06.783089,0 days 00:02:19.067679,16,0.12727351456738462,1024,0.0014038339114315387,2.7668474081752472e-08,0.8051894494801387,0.5474683544299028,0.4281988739967346,COMPLETE
73,0.5082872928172291,2025-12-21 19:57:06.783309,2025-12-21 19:57:42.215358,0 days 00:00:35.432049,16,0.09238776263401904,1024,0.002055234006227422,1.2810508125904862e-08,0.7808917621967476,0.5082872928172291,0.370727002620697,PRUNED
74,0.5652892561978634,2025-12-21 19:57:42.215535,2025-12-21 20:00:23.577983,0 days 00:02:41.362448,16,0.15282359586417538,1024,0.0024617626578991598,1.7446404608867307e-07,0.8166488936283659,0.5633383010427531,0.5015162229537964,COMPLETE
75,0.45892351274741955,2025-12-21 20:00:23.578206,2025-12-21 20:00:35.584960,0 days 00:00:12.006754,16,0.4199689030597901,256,0.0018398985358852018,4.513307982333637e-08,0.7306759864036259,0.45892351274741955,0.37784263491630554,PRUNED
76,0.46850393700737425,2025-12-21 20:00:35.585129,2025-12-21 20:00:56.657357,0 days 00:00:21.072228,64,0.22483950834676264,1024,0.001512991153124598,1.0269304952933507e-05,0.7348582044788057,0.46850393700737425,0.638801097869873,PRUNED
77,0.5071633237817768,2025-12-21 20:00:56.657529,2025-12-21 20:01:46.346597,0 days 00:00:49.689068,16,0.06011801146010662,256,0.002642518809586488,0.0003851790294621896,0.7773260463876299,0.5071633237817768,0.4746057391166687,PRUNED
78,0.43792325056384124,2025-12-21 20:01:46.346766,2025-12-21 20:01:56.722585,0 days 00:00:10.375819,64,0.1254272915518452,256,0.0007083665920363133,1.807565379559132e-06,0.6923028858970941,0.43792325056384124,0.5926851630210876,PRUNED
79,0.4571428571423587,2025-12-21 20:01:56.722753,2025-12-21 20:02:09.448434,0 days 00:00:12.725681,16,0.33983027386916365,2048,0.0012523303643412458,0.0001732147972335081,0.7408524393495068,0.4571428571423587,0.6371127963066101,PRUNED
80,0.44111349036352765,2025-12-21 20:02:09.448601,2025-12-21 20:02:22.253087,0 days 00:00:12.804486,16,0.40317383973522847,256,0.0021424243502502073,2.141961954919257e-08,0.705711810183951,0.44111349036352765,0.6340514421463013,PRUNED
81,0.4673913043473313,2025-12-21 20:02:22.253253,2025-12-21 20:02:33.092233,0 days 00:00:10.838980,64,0.06127568878733488,256,0.002776951821653273,0.0071737281763501306,0.7210098140495868,0.4673913043473313,0.5552161931991577,PRUNED
82,0.45454545454495726,2025-12-21 20:02:33.092395,2025-12-21 20:02:42.500994,0 days 00:00:09.408599,64,0.01893152822556707,256,0.001807645982075451,5.773161228714812e-05,0.7200579845374566,0.45454545454495726,0.6184027791023254,PRUNED
83,0.4403470715831208,2025-12-21 20:02:42.501160,2025-12-21 20:02:52.108896,0 days 00:00:09.607736,64,0.0406079032202277,256,0.002979253217113414,0.0033082039799573627,0.7188166488936285,0.4403470715831208,0.4676840901374817,PRUNED
84,0.46253229974116655,2025-12-21 20:02:52.109068,2025-12-21 20:03:02.990344,0 days 00:00:10.881276,64,0.3206207008181927,256,0.0016178687424262133,2.6172311507555444e-05,0.7271769194881366,0.46253229974116655,0.42125874757766724,PRUNED
85,0.5606837606832721,2025-12-21 20:03:02.990508,2025-12-21 20:05:58.474315,0 days 00:02:55.483807,32,0.16791741905359894,512,0.0022326622542846826,0.00164068345717794,0.8141828845641162,0.5500794912554843,0.41324353218078613,COMPLETE
86,0.4539877300608498,2025-12-21 20:05:58.474532,2025-12-21 20:06:08.202503,0 days 00:00:09.727971,64,0.0029306992136182847,1024,0.0013678354847541155,1.751913319720172e-05,0.699988336443615,0.4539877300608498,0.6779270768165588,PRUNED
87,0.47619047619000454,2025-12-21 20:06:08.202670,2025-12-21 20:06:31.770459,0 days 00:00:23.567789,16,0.19151183770723768,256,0.001934967836177798,1.0579840841101364e-07,0.7358995934417488,0.47619047619000454,0.6287396550178528,PRUNED
88,0.46209386281538994,2025-12-21 20:06:31.770631,2025-12-21 20:06:43.530335,0 days 00:00:11.759704,64,0.2992843464931162,256,0.002547021754128975,1.0286948364276815e-08,0.7314299520127966,0.46209386281538994,0.5179957151412964,PRUNED
89,0.44343891402665675,2025-12-21 20:06:43.530510,2025-12-21 20:06:57.329559,0 days 00:00:13.799049,16,0.08237897547263257,256,0.00020675571178420274,3.719791002112921e-05,0.678294121567582,0.44343891402665675,0.6085541844367981,PRUNED
90,0.46908315564982145,2025-12-21 20:06:57.329727,2025-12-21 20:07:08.878303,0 days 00:00:11.548576,16,0.3816134131446378,1024,0.0016404901922761803,9.036462206168818e-05,0.7209535790455879,0.46908315564982145,0.6833259463310242,PRUNED
91,0.4593175853013982,2025-12-21 20:07:08.878471,2025-12-21 20:07:21.471994,0 days 00:00:12.593523,16,0.32323253307026084,256,0.002313716520189093,2.7217333174694096e-05,0.7359620767795254,0.4593175853013982,0.4520929455757141,PRUNED
